admin3Name_en,admin3Name_th,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_th,admin3AltName2_th,admin2Name_en,admin2Name_th,admin2Pcode,admin1Name_en,admin1Name_th,admin1Pcode,admin0Name_en,admin0Name_th,admin0Pcode,date,validOn,validTo
Huai Khamin,ห้วยขมิ้น,TH720303,,,,,,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ong Phra,องค์พระ,TH720304,,,,,,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Khan,วังคัน,TH720305,,,,,,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nikhom Krasiao,นิคมกระเสียว,TH720306,,,,,,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Yao,วังยาว,TH720307,,,,,,Dan Chang,ด่านช้าง,TH7203,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khok Khram,โคกคราม,TH720401,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Pla Ma,บางปลาม้า,TH720402,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Takha,ตะค่า,TH720403,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Yai,บางใหญ่,TH720404,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kritsana,กฤษณา,TH720405,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sali,สาลี,TH720406,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phai Kong Din,ไผ่กองดิน,TH720407,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ongkharak,องครักษ์,TH720408,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chorakhe Yai,จรเข้ใหญ่,TH720409,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Laem,บ้านแหลม,TH720410,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Makham Lom,มะขามล้ม,TH720411,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Nam Yen,วังน้ำเย็น,TH720412,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wat Bot,วัดโบสถ์,TH720413,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wat Dao,วัดดาว,TH720414,,,,,,Bang Pla Ma,บางปลาม้า,TH7204,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Prachan,ศรีประจันต์,TH720501,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Krang,บ้านกร่าง,TH720502,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mot Daeng,มดแดง,TH720503,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Ngam,บางงาม,TH720504,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Pru,ดอนปรู,TH720505,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Plai Na,ปลายนา,TH720506,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Wa,วังหว้า,TH720507,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Nam Sap,วังน้ำซับ,TH720508,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Yang,วังยาง,TH720509,,,,,,Si Prachan,ศรีประจันต์,TH7205,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Chedi,ดอนเจดีย์,TH720601,,,,,,Don Chedi,ดอนเจดีย์,TH7206,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Sarai,หนองสาหร่าย,TH720602,,,,,,Don Chedi,ดอนเจดีย์,TH7206,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Rai Rot,ไร่รถ,TH720603,,,,,,Don Chedi,ดอนเจดีย์,TH7206,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sa Krachom,สระกระโจม,TH720604,,,,,,Don Chedi,ดอนเจดีย์,TH7206,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thale Bok,ทะเลบก,TH720605,,,,,,Don Chedi,ดอนเจดีย์,TH7206,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Song Phi Nong,สองพี่น้อง,TH720701,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Len,บางเลน,TH720702,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Ta Then,บางตาเถร,TH720703,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Takhian,บางตะเคียน,TH720704,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Kum,บ้านกุ่ม,TH720705,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Hua Pho,หัวโพธิ์,TH720706,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Phlap,บางพลับ,TH720707,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Noen Phraprang,เนินพระปรางค์,TH720708,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Chang,บ้านช้าง,TH720709,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ton Tan,ต้นตาล,TH720710,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Samran,ศรีสำราญ,TH720711,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Khok,ทุ่งคอก,TH720712,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Bo,หนองบ่อ,TH720713,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bo Suphan,บ่อสุพรรณ,TH720714,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Manao,ดอนมะนาว,TH720715,,,,,,Song Phi Nong,สองพี่น้อง,TH7207,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yan Yao,ย่านยาว,TH720801,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Luek,วังลึก,TH720802,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sam Chuk,สามชุก,TH720803,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Phak Nak,หนองผักนาก,TH720804,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Sa,บ้านสระ,TH720805,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Sadao,หนองสะเดา,TH720806,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Krasiao,กระเสียว,TH720807,,,,,,Sam Chuk,สามชุก,TH7208,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
U Thong,อู่ทอง,TH720901,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sa Yai Som,สระยายโสม,TH720902,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chorakhe Sam Phan,จรเข้สามพัน,TH720903,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Don,บ้านดอน,TH720904,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yung Thalai,ยุ้งทะลาย,TH720905,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Makluea,ดอนมะเกลือ,TH720906,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Ong,หนองโอ่ง,TH720907,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Kha,ดอนคา,TH720908,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phlapphla Chai,พลับพลาไชย,TH720909,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Khong,บ้านโข้ง,TH720910,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chedi,เจดีย์,TH720911,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sa Phang Lan,สระพังลาน,TH720912,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Krachan,กระจัน,TH720913,,,,,,U Thong,อู่ทอง,TH7209,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Ya Sai,หนองหญ้าไซ,TH721001,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Ratchawat,หนองราชวัตร,TH721002,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Pho,หนองโพธิ์,TH721003,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chaeng Ngam,แจงงาม,TH721004,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Kham,หนองขาม,TH721005,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thap Luang,ทัพหลวง,TH721006,,,,,,Nong Ya Sai,หนองหญ้าไซ,TH7210,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phra Pathom Chedi,พระปฐมเจดีย์,TH730101,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Khaem,บางแขม,TH730102,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phra Prathon,พระประโทน,TH730103,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thammasala,ธรรมศาลา,TH730104,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ta Kong,ตาก้อง,TH730105,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Map Khae,มาบแค,TH730106,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sanam Chan,สนามจันทร์,TH730107,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Yai Hom,ดอนยายหอม,TH730108,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thanon Khat,ถนนขาด,TH730109,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bo Phlap,บ่อพลับ,TH730110,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nakhon Pathom,นครปฐม,TH730111,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Taku,วังตะกู,TH730112,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Pak Long,หนองปากโลง,TH730113,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
