admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Ruteete,UG41100115,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruteete,UG41110119,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rutenga,UG41140117,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rutoto,UG41310110,,,,Bunyaruguru,UG413101,Rubirizi,UG4131,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruyonza,UG41230108,,,,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwamucucu,UG41320106,,,,Rukiga,UG413201,Rukiga,UG4132,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwanyamahembe,UG41260110,,,,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwashamaire Town Council,UG41290107,,,,Kajara,UG412901,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwebisengo,UG41280109,,,,Ntoroko,UG412801,Ntoroko,UG4128,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwebisengo Town Council,UG41280110,,,,Ntoroko,UG412801,Ntoroko,UG4128,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rweikiniro,UG41290309,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwemikoma,UG41160108,,,,Kazo,UG411601,Kazo,UG4116,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwengwe,UG41010108,,,,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwenkoba Town Council,UG41070112,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwentuha,UG41230109,,,,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwentuha Town Council,UG41050211,,,,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwerere Town Council,UG41330107,,,,Bujumbura,UG413301,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwimi,UG41040111,,,,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rwimi Town Council,UG41040112,,,,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ryakirimira Town Council,UG41090210,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ryeru,UG41310111,,,,Bunyaruguru,UG413101,Rubirizi,UG4131,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Sanga,UG41190109,,,,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Sanga Town Council,UG41190110,,,,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Sangar,UG30760120,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Seeta Namuganga,UG10210406,,,,Nakifuma,UG102104,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Sembabule Town Council,UG10250206,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Semuto,UG10220113,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Semuto Town Council,UG10220114,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Senendet,UG20330110,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Serere Town Council,UG20600205,,,,Serere,UG206002,Serere,UG2060,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sheema Central Division,UG41350204,,,,Sheema Municipality,UG413502,Sheema,UG4135,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Shuuku Town Council,UG41350111,,,,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Sibanga,UG20520115,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sidok,UG30750113,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Sigulu Island,UG20550109,,,,Bukooli,UG205501,Namayingo,UG2055,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sikuda,UG20350214,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Simu,UG20340119,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sindila,UG41030112,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Sipi,UG20450211,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sironko Town Council,UG20610120,,,,Budadiri,UG206101,Sironko,UG2061,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sisiyi,UG20340120,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sisuni,UG20520116,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Sop-Sop,UG20630312,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Soroti,UG20620106,,,,Soroti,UG206201,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
South Division,UG30800203,,,,Kotido Municipality,UG308002,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Southern,UG41210203,,,,Kisoro Municipality,UG412102,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG10200302,,,,Mubende Municipality,UG102003,Mubende,UG1020,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG20440302,,,,Kamuli Municipality,UG204403,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG20490202,,,,Kumi Municipality,UG204902,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG30780202,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG41090103,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG41100202,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Southern Division,UG41330302,,,,Rukungiri Municipality,UG413303,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Southern Divison,UG30860202,,,,Moroto Municipality,UG308602,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ssekanyonyi,UG10180306,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ssi-Bukunja,UG10010106,,,,Buikwe,UG100101,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Suam,UG20330111,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Tapac,UG30860104,,,,Matheniko,UG308601,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Tara,UG30850107,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Thatha Division,UG30910103,,,,Nebbi Municipality,UG309101,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Tirinyi,UG20480117,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Tokwe,UG41030212,,,,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Toroma,UG20470204,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Tsekululu,UG20560117,,,,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ttamu Division,UG10180402,,,,Mityana Municipality,UG101804,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Tubur,UG20620107,,,,Soroti,UG206201,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Tulel,UG20330112,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ukusijoni,UG30650110,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Uleppi,UG30840110,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Unyama,UG30740106,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Uriama,UG30720307,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Usuk,UG20470106,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Vurra,UG30720404,,,,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Wabinyonyi,UG10230111,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wadelai,UG30980106,,,,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Waibuga,UG20510108,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Wairasa,UG20530114,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Wakisi Division,UG10010403,,,,Njeru Municipality,UG100104,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wakiso,UG10260113,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wakiso Town Council,UG10260114,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wakyato,UG10220115,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wanale,UG20540124,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Wanale Division,UG20540203,,,,Mbale Municipality,UG205402,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Wankole,UG20440206,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Warr,UG31000111,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Wattuba,UG10120123,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wera,UG20270110,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
West Division,UG30800204,,,,Kotido Municipality,UG308002,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG10200303,,,,Mubende Municipality,UG102003,Mubende,UG1020,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG20300102,,,,Bugiri Municipality,UG203001,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG20350102,,,,Busia Municipality,UG203501,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG20450103,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG20620203,,,,Soroti Municipality,UG206202,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG20630202,,,,Tororo Municipality,UG206302,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG30780203,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG41100203,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG41290203,,,,Ntungamo Municipality,UG412902,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Western Division,UG41330303,,,,Rukungiri Municipality,UG413303,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Weswa,UG20520117,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Willa,UG20270111,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Wobulenzi Town Council,UG10140208,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Wol,UG30660116,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Yivu,UG30850108,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Yumbe Town Council,UG30990113,,,,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Zesui,UG20610121,,,,Budadiri,UG206101,Sironko,UG2061,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Zeu,UG31000112,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Zirobwe,UG10140105,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Zombo Town Council,UG31000113,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
