admin2Name_pt,admin2Pcode,admin2RefName,admin2AltName1_pt,admin2AltName2_pt,admin1Name_pt,admin1Pcode,admin0Name_pt,admin0Pcode,date,validOn,validTo
Umbuzeiro,BR2517001,,,,Paraíba,BR25,Brasil,BR,2020-09-30,2020-09-30,
Várzea,BR2517100,,,,Paraíba,BR25,Brasil,BR,2020-09-30,2020-09-30,
Vieirópolis,BR2517209,,,,Paraíba,BR25,Brasil,BR,2020-09-30,2020-09-30,
Zabelê,BR2517407,,,,Paraíba,BR25,Brasil,BR,2020-09-30,2020-09-30,
Abreu e Lima,BR2600054,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Afogados da Ingazeira,BR2600104,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Afrânio,BR2600203,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Agrestina,BR2600302,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Água Preta,BR2600401,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Águas Belas,BR2600500,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Alagoinha,BR2600609,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Aliança,BR2600708,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Altinho,BR2600807,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Amaraji,BR2600906,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Angelim,BR2601003,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Araçoiaba,BR2601052,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Araripina,BR2601102,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Arcoverde,BR2601201,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Barra de Guabiraba,BR2601300,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Barreiros,BR2601409,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Belém de Maria,BR2601508,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Belém do São Francisco,BR2601607,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Belo Jardim,BR2601706,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Betânia,BR2601805,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Bezerros,BR2601904,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Bodocó,BR2602001,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Bom Conselho,BR2602100,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Bom Jardim,BR2602209,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Bonito,BR2602308,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Brejão,BR2602407,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Brejinho,BR2602506,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Brejo da Madre de Deus,BR2602605,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Buenos Aires,BR2602704,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Buíque,BR2602803,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cabo de Santo Agostinho,BR2602902,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cabrobó,BR2603009,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cachoeirinha,BR2603108,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Caetés,BR2603207,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Calçado,BR2603306,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Calumbi,BR2603405,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Camaragibe,BR2603454,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Camocim de São Félix,BR2603504,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Camutanga,BR2603603,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Canhotinho,BR2603702,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Capoeiras,BR2603801,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Carnaíba,BR2603900,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Carnaubeira da Penha,BR2603926,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Carpina,BR2604007,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Caruaru,BR2604106,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Casinhas,BR2604155,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Catende,BR2604205,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cedro,BR2604304,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Chã de Alegria,BR2604403,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Chã Grande,BR2604502,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Condado,BR2604601,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Correntes,BR2604700,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cortês,BR2604809,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cumaru,BR2604908,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Cupira,BR2605004,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Custódia,BR2605103,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Dormentes,BR2605152,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Escada,BR2605202,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Exu,BR2605301,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Feira Nova,BR2605400,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Fernando de Noronha,BR2605459,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ferreiros,BR2605509,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Flores,BR2605608,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Floresta,BR2605707,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Frei Miguelinho,BR2605806,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Gameleira,BR2605905,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Garanhuns,BR2606002,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Glória do Goitá,BR2606101,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Goiana,BR2606200,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Granito,BR2606309,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Gravatá,BR2606408,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Iati,BR2606507,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ibimirim,BR2606606,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ibirajuba,BR2606705,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Igarassu,BR2606804,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Iguaracy,BR2606903,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Inajá,BR2607000,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ingazeira,BR2607109,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ipojuca,BR2607208,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ipubi,BR2607307,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itacuruba,BR2607406,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itaíba,BR2607505,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ilha de Itamaracá,BR2607604,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itambé,BR2607653,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itapetim,BR2607703,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itapissuma,BR2607752,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Itaquitinga,BR2607802,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jaboatão dos Guararapes,BR2607901,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jaqueira,BR2607950,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jataúba,BR2608008,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jatobá,BR2608057,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
João Alfredo,BR2608107,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Joaquim Nabuco,BR2608206,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jucati,BR2608255,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jupi,BR2608305,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Jurema,BR2608404,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lagoa do Carro,BR2608453,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lagoa de Itaenga,BR2608503,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lagoa do Ouro,BR2608602,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lagoa dos Gatos,BR2608701,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Grande,BR2608750,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Lajedo,BR2608800,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Limoeiro,BR2608909,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Macaparana,BR2609006,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Machados,BR2609105,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Manari,BR2609154,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Maraial,BR2609204,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Mirandiba,BR2609303,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Moreno,BR2609402,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Nazaré da Mata,BR2609501,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Olinda,BR2609600,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Orobó,BR2609709,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Orocó,BR2609808,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ouricuri,BR2609907,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Palmares,BR2610004,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Palmeirina,BR2610103,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Panelas,BR2610202,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Paranatama,BR2610301,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Parnamirim,BR2610400,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Passira,BR2610509,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Paudalho,BR2610608,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Paulista,BR2610707,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Pedra,BR2610806,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Pesqueira,BR2610905,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Petrolândia,BR2611002,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Petrolina,BR2611101,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Poção,BR2611200,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Pombos,BR2611309,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Primavera,BR2611408,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Quipapá,BR2611507,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Quixaba,BR2611533,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Recife,BR2611606,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Riacho das Almas,BR2611705,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Ribeirão,BR2611804,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Rio Formoso,BR2611903,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Sairé,BR2612000,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Salgadinho,BR2612109,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Salgueiro,BR2612208,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Saloá,BR2612307,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Sanharó,BR2612406,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz,BR2612455,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz da Baixa Verde,BR2612471,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz do Capibaribe,BR2612505,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Filomena,BR2612554,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria da Boa Vista,BR2612604,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria do Cambucá,BR2612703,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Santa Terezinha,BR2612802,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Benedito do Sul,BR2612901,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Bento do Una,BR2613008,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Caitano,BR2613107,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São João,BR2613206,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Joaquim do Monte,BR2613305,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São José da Coroa Grande,BR2613404,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São José do Belmonte,BR2613503,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São José do Egito,BR2613602,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Lourenço da Mata,BR2613701,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
São Vicente Férrer,BR2613800,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Serra Talhada,BR2613909,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Serrita,BR2614006,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Sertânia,BR2614105,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Sirinhaém,BR2614204,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Moreilândia,BR2614303,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Solidão,BR2614402,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Surubim,BR2614501,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tabira,BR2614600,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tacaimbó,BR2614709,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tacaratu,BR2614808,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tamandaré,BR2614857,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Taquaritinga do Norte,BR2615003,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Terezinha,BR2615102,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Terra Nova,BR2615201,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Timbaúba,BR2615300,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Toritama,BR2615409,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tracunhaém,BR2615508,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Trindade,BR2615607,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Triunfo,BR2615706,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tupanatinga,BR2615805,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Tuparetama,BR2615904,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Venturosa,BR2616001,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Verdejante,BR2616100,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Vertente do Lério,BR2616183,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Vertentes,BR2616209,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Vicência,BR2616308,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Vitória de Santo Antão,BR2616407,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Xexéu,BR2616506,,,,Pernambuco,BR26,Brasil,BR,2020-09-30,2020-09-30,
Água Branca,BR2700102,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Anadia,BR2700201,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Arapiraca,BR2700300,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Atalaia,BR2700409,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Barra de Santo Antônio,BR2700508,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Barra de São Miguel,BR2700607,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Batalha,BR2700706,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Belém,BR2700805,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Belo Monte,BR2700904,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Boca da Mata,BR2701001,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Branquinha,BR2701100,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Cacimbinhas,BR2701209,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Cajueiro,BR2701308,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Campestre,BR2701357,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Campo Alegre,BR2701407,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Campo Grande,BR2701506,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Canapi,BR2701605,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Capela,BR2701704,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Carneiros,BR2701803,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Chã Preta,BR2701902,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Coité do Nóia,BR2702009,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Colônia Leopoldina,BR2702108,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Coqueiro Seco,BR2702207,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Coruripe,BR2702306,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Craíbas,BR2702355,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Delmiro Gouveia,BR2702405,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Dois Riachos,BR2702504,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Estrela de Alagoas,BR2702553,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Feira Grande,BR2702603,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Feliz Deserto,BR2702702,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Flexeiras,BR2702801,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Girau do Ponciano,BR2702900,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Ibateguara,BR2703007,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Igaci,BR2703106,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Igreja Nova,BR2703205,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Inhapi,BR2703304,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Jacaré dos Homens,BR2703403,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Jacuípe,BR2703502,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Japaratinga,BR2703601,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Jaramataia,BR2703700,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Jequiá da Praia,BR2703759,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Joaquim Gomes,BR2703809,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Jundiá,BR2703908,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Junqueiro,BR2704005,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Lagoa da Canoa,BR2704104,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Limoeiro de Anadia,BR2704203,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Maceió,BR2704302,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Major Isidoro,BR2704401,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Maragogi,BR2704500,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Maravilha,BR2704609,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Marechal Deodoro,BR2704708,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Maribondo,BR2704807,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Mar Vermelho,BR2704906,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Mata Grande,BR2705002,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Matriz de Camaragibe,BR2705101,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Messias,BR2705200,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Minador do Negrão,BR2705309,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Monteirópolis,BR2705408,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Murici,BR2705507,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Novo Lino,BR2705606,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Olho d'Água das Flores,BR2705705,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Olho d'Água do Casado,BR2705804,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Olho d'Água Grande,BR2705903,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Olivença,BR2706000,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Ouro Branco,BR2706109,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Palestina,BR2706208,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Palmeira dos Índios,BR2706307,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Pão de Açúcar,BR2706406,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Pariconha,BR2706422,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Paripueira,BR2706448,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Passo de Camaragibe,BR2706505,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Paulo Jacinto,BR2706604,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Penedo,BR2706703,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Piaçabuçu,BR2706802,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Pilar,BR2706901,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Pindoba,BR2707008,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Piranhas,BR2707107,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Poço das Trincheiras,BR2707206,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Porto Calvo,BR2707305,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Porto de Pedras,BR2707404,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Porto Real do Colégio,BR2707503,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Quebrangulo,BR2707602,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Rio Largo,BR2707701,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Roteiro,BR2707800,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Santa Luzia do Norte,BR2707909,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Santana do Ipanema,BR2708006,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
Santana do Mundaú,BR2708105,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
São Brás,BR2708204,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
São José da Laje,BR2708303,,,,Alagoas,BR27,Brasil,BR,2020-09-30,2020-09-30,
