admin2Name_en,admin2Name_ua,admin2Name_ru,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ua,admin2AltName2_ua,admin2AltName1_ru,admin2AltName2_ru,admin1Name_en,admin1Name_ua,admin1Name_ru,admin1Pcode,admin0Name_en,admin0Name_ua,admin0Name_ru,admin0Pcode,date,validOn,validTo,admin2ClassCode,admin2ClassType,admin2PoliticalType,admin2pcode2016,admin1ClassType,admin1ClassCode
Myrhorodskyi,Миргородський,Миргородский,UA53232,Myrhorodskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5323200000,область,81200000
Novosanzharskyi,Новосанжарський,Новосанжарский,UA53234,Novosanzharskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5323400000,область,81200000
Orzhytskyi,Оржицький,Оржицкий,UA53236,Orzhytskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5323600000,область,81200000
Pyriatynskyi,Пирятинський,Пирятинский,UA53238,Pyriatynskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5323800000,область,81200000
Poltavskyi,Полтавський,Полтавский,UA53240,Poltavskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5324000000,область,81200000
Reshetylivskyi,Решетилівський,Решетиловский,UA53242,Reshetylivskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5324200000,область,81200000
Semenivskyi,Семенівський,Семеновский,UA53245,Semenivskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5324500000,область,81200000
Khorolskyi,Хорольський,Хорольский,UA53248,Khorolskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5324800000,область,81200000
Chornukhynskyi,Чорнухинський,Чернухинский,UA53251,Chornukhynskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5325100000,область,81200000
Chutivskyi,Чутівський,Чутовский,UA53254,Chutivskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5325400000,область,81200000
Shyshatskyi,Шишацький,Шишацкий,UA53257,Shyshatskyi,,,,,,,Poltavska,Полтавська,Полтавская,UA53,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5325700000,область,81200000
Rivnenska,Рівненська,Ровенский,UA56101,Rivnenska,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5610100000,область,81200000
Dubenska,Дубенська,Дубновский,UA56103,Dubenska,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5610300000,область,81200000
Kuznetsovska,Кузнецовська,Кузнецовский,UA56107,Kuznetsovska,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5610700000,область,81200000
Ostrozka,Острозька,Острожский,UA56109,Ostrozka,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5610900000,область,81200000
Bereznivskyi,Березнівський,Березновский,UA56204,Bereznivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5620400000,область,81200000
Volodymyretskyi,Володимирецький,Владимирецкий,UA56208,Volodymyretskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5620800000,область,81200000
Hoshchanskyi,Гощанський,Гощанский,UA56212,Hoshchanskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5621200000,область,81200000
Demydivskyi,Демидівський,Демидовский,UA56214,Demydivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5621400000,область,81200000
Dubenskyi,Дубенський,Дубенский,UA56216,Dubenskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5621600000,область,81200000
Dubrovytskyi,Дубровицький,Дубровицкий,UA56218,Dubrovytskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5621800000,область,81200000
Zarichnenskyi,Зарічненський,Заречненский,UA56222,Zarichnenskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5622200000,область,81200000
Zdolbunivskyi,Здолбунівський,Здолбуновский,UA56226,Zdolbunivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5622600000,область,81200000
Koretskyi,Корецький,Корецкий,UA56230,Koretskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5623000000,область,81200000
Kostopilskyi,Костопільський,Костопольский,UA56234,Kostopilskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5623400000,область,81200000
Mlynivskyi,Млинівський,Млиновский,UA56238,Mlynivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5623800000,область,81200000
Ostrozkyi,Острозький,Острожский,UA56242,Ostrozkyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5624200000,область,81200000
Rivnenskyi,Рівненський,Ровенский,UA56246,Rivnenskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5624600000,область,81200000
Rokytnivskyi,Рокитнівський,Рокитновский,UA56250,Rokytnivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5625000000,область,81200000
Sarnenskyi,Сарненський,Сарненский,UA56254,Sarnenskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5625400000,область,81200000
Radyvylivskyi,Радивилівський,Радивиловский,UA56258,Radyvylivskyi,,,,,,,Rivnenska,Рівненська,Ровенская,UA56,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5625800000,область,81200000
Sumska,Сумська,Сумский,UA59101,Sumska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910100000,область,81200000
Okhtyrska,Охтирська,Ахтырский,UA59102,Okhtyrska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910200000,область,81200000
Hlukhivska,Глухівська,Глуховский,UA59103,Hlukhivska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910300000,область,81200000
Konotopska,Конотопська,Конотопский,UA59104,Konotopska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910400000,область,81200000
Lebedynska,Лебединська,Лебединский,UA59105,Lebedynska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910500000,область,81200000
Romenska,Роменська,Роменский,UA59107,Romenska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5910700000,область,81200000
Shostkynska,Шосткинська,Шосткинский,UA59110,Shostkynska,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,5911000000,область,81200000
Okhtyrskyi,Охтирський,Ахтырский,UA59203,Okhtyrskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5920300000,область,81200000
Bilopilskyi,Білопільський,Белопольский,UA59206,Bilopilskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5920600000,область,81200000
Burynskyi,Буринський,Бурынский,UA59209,Burynskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5920900000,область,81200000
Velykopysarivskyi,Великописарівський,Великописаревский,UA59212,Velykopysarivskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5921200000,область,81200000
Hlukhivskyi,Глухівський,Глуховский,UA59215,Hlukhivskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5921500000,область,81200000
Konotopskyi,Конотопський,Конотопский,UA59220,Konotopskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5922000000,область,81200000
Krasnopilskyi,Краснопільський,Краснопольский,UA59223,Krasnopilskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5922300000,область,81200000
Krolevetskyi,Кролевецький,Кролевецкий,UA59226,Krolevetskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5922600000,область,81200000
Lebedynskyi,Лебединський,Лебединский,UA59229,Lebedynskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5922900000,область,81200000
Lypovodolynskyi,Липоводолинський,Липоводолинский,UA59232,Lypovodolynskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5923200000,область,81200000
Nedryhailivskyi,Недригайлівський,Недригайловский,UA59235,Nedryhailivskyi,,,,,,,Sumska,Сумська,Сумская,UA59,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,5923500000,область,81200000
