#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:24:3:17155503,17155503,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17155,1603:45:16:24:3:17155503,Uamba,AO17155503,,,,Sanza Pombo,AO17155,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17156504,17156504,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17156,1603:45:16:24:3:17156504,Kinvuenga,AO17156504,,,,Songo,AO17156,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17156505,17156505,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17156,1603:45:16:24:3:17156505,Songo,AO17156505,,,,Songo,AO17156,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17157506,17157506,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17157,1603:45:16:24:3:17157506,Uige,AO17157506,,,,Uíge,AO17157,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18158507,18158507,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18158,1603:45:16:24:3:18158507,Buela,AO18158507,,,,Cuimba,AO18158,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18158508,18158508,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18158,1603:45:16:24:3:18158508,Serra da Kanda,AO18158508,,,,Cuimba,AO18158,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18159509,18159509,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18159,1603:45:16:24:3:18159509,Kiende,AO18159509,,,,Mbanza Congo,AO18159,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18159510,18159510,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18159,1603:45:16:24:3:18159510,Luvo,AO18159510,,,,Mbanza Congo,AO18159,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18159511,18159511,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18159,1603:45:16:24:3:18159511,Madimba,AO18159511,,,,Mbanza Congo,AO18159,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18159512,18159512,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18159,1603:45:16:24:3:18159512,Mbanza Congo,AO18159512,,,,Mbanza Congo,AO18159,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18160513,18160513,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18160,1603:45:16:24:3:18160513,Kindege,AO18160513,,,,N'Zeto,AO18160,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18160514,18160514,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18160,1603:45:16:24:3:18160514,Musserra,AO18160514,,,,N'Zeto,AO18160,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18160515,18160515,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18160,1603:45:16:24:3:18160515,Nzeto,AO18160515,,,,N'Zeto,AO18160,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18160516,18160516,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18160,1603:45:16:24:3:18160516,Quibala Norte,AO18160516,,,,N'Zeto,AO18160,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18161517,18161517,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18161,1603:45:16:24:3:18161517,Lufico,AO18161517,,,,Nóqui,AO18161,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18161518,18161518,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18161,1603:45:16:24:3:18161518,Lulendo,AO18161518,,,,Nóqui,AO18161,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18161519,18161519,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18161,1603:45:16:24:3:18161519,Noqui,AO18161519,,,,Nóqui,AO18161,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18162520,18162520,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18162,1603:45:16:24:3:18162520,Kelo,AO18162520,,,,Soyo,AO18162,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18162521,18162521,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18162,1603:45:16:24:3:18162521,Pedra do Feitico,AO18162521,,,,Soyo,AO18162,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18162522,18162522,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18162,1603:45:16:24:3:18162522,Soyo,AO18162522,,,,Soyo,AO18162,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18162523,18162523,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18162,1603:45:16:24:3:18162523,Sumba,AO18162523,,,,Soyo,AO18162,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18163524,18163524,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18163,1603:45:16:24:3:18163524,Kingombe,AO18163524,,,,Tomboco,AO18163,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18163525,18163525,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18163,1603:45:16:24:3:18163525,Kinzau,AO18163525,,,,Tomboco,AO18163,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18163526,18163526,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18163,1603:45:16:24:3:18163526,Quiximba,AO18163526,,,,Tomboco,AO18163,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:18163527,18163527,1603:45:16:24:0,1603:45:16:24:1:18,1603:45:16:24:2:18163,1603:45:16:24:3:18163527,Tomboco,AO18163527,,,,Tomboco,AO18163,Zaire,AO18,Angola,AO,2018-08-30,2020-11-12,
