#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:800:4:10120110,10120110,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120110,Bananywa,UG10120110,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120111,10120111,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120111,Banda,UG10120111,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120112,10120112,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120112,Butemba,UG10120112,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120113,10120113,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120113,Butemba Town Council,UG10120113,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120114,10120114,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120114,Byerima,UG10120114,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120115,10120115,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120115,Gayaza,UG10120115,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120116,10120116,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120116,Kyankwanzi,UG10120116,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120117,10120117,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120117,Kyankwanzi Town Council,UG10120117,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120118,10120118,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120118,Mulagi,UG10120118,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120119,10120119,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120119,Nkandwa,UG10120119,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120120,10120120,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120120,Nsambya,UG10120120,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120121,10120121,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120121,Ntwetwe,UG10120121,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120122,10120122,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120122,Ntwetwe  Town Council,UG10120122,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10120123,10120123,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1012,1603:45:16:800:3:101201,1603:45:16:800:4:10120123,Wattuba,UG10120123,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130101,10130101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130101,Kabira,UG10130101,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130102,10130102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130102,Kakuuto,UG10130102,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130103,10130103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130103,Kalisizo,UG10130103,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130104,10130104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130104,Kalisizo Town Council,UG10130104,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130105,10130105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130105,Kasaali Town Council,UG10130105,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130106,10130106,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130106,Kasasa,UG10130106,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130107,10130107,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130107,Kirumba,UG10130107,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130108,10130108,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130108,Kyebe,UG10130108,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130109,10130109,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130109,Kyotera Town Council,UG10130109,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130110,10130110,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130110,Lwankoni,UG10130110,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130111,10130111,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130111,Nabigasa,UG10130111,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10130112,10130112,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1013,1603:45:16:800:3:101301,1603:45:16:800:4:10130112,Nangoma,UG10130112,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140101,10140101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101401,1603:45:16:800:4:10140101,Bamunanika,UG10140101,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140102,10140102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101401,1603:45:16:800:4:10140102,Kalagala,UG10140102,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140103,10140103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101401,1603:45:16:800:4:10140103,Kamira,UG10140103,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140104,10140104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101401,1603:45:16:800:4:10140104,Kikyusa,UG10140104,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140105,10140105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101401,1603:45:16:800:4:10140105,Zirobwe,UG10140105,,,,Bamunanika,UG101401,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140201,10140201,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140201,Bombo Town Council,UG10140201,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140202,10140202,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140202,Butuntumula,UG10140202,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140203,10140203,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140203,Katikamu,UG10140203,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140204,10140204,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140204,Luwero,UG10140204,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140205,10140205,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140205,Luwero Town Council,UG10140205,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140206,10140206,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140206,Makulubita,UG10140206,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140207,10140207,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140207,Nyimbwa,UG10140207,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10140208,10140208,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1014,1603:45:16:800:3:101402,1603:45:16:800:4:10140208,Wobulenzi Town Council,UG10140208,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150101,10150101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150101,Kisekka,UG10150101,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150102,10150102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150102,Kkingo,UG10150102,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150103,10150103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150103,Kyazanga,UG10150103,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150104,10150104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150104,Kyazanga Town Council,UG10150104,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150105,10150105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150105,Lwengo,UG10150105,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150106,10150106,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150106,Lwengo Town Council,UG10150106,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150107,10150107,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150107,Malongo,UG10150107,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10150108,10150108,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1015,1603:45:16:800:3:101501,1603:45:16:800:4:10150108,Ndagwe,UG10150108,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160101,10160101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160101,Kaliiro,UG10160101,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160102,10160102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160102,Kasagama,UG10160102,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160103,10160103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160103,Kinuuka,UG10160103,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160104,10160104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160104,Lyakajura,UG10160104,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160105,10160105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160105,Lyantonde,UG10160105,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160106,10160106,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160106,Lyantonde Town Council,UG10160106,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10160107,10160107,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1016,1603:45:16:800:3:101601,1603:45:16:800:4:10160107,Mpumudde,UG10160107,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170101,10170101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170101,Bukakata,UG10170101,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170102,10170102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170102,Buwunga,UG10170102,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170103,10170103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170103,Kabonera,UG10170103,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170104,10170104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170104,Kyanamukaaka,UG10170104,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170105,10170105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170105,Kyesiiga,UG10170105,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170106,10170106,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101701,1603:45:16:800:4:10170106,Mukungwe,UG10170106,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170201,10170201,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101702,1603:45:16:800:4:10170201,Katwe-Butego Division,UG10170201,,,,Masaka Municipality,UG101702,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170202,10170202,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101702,1603:45:16:800:4:10170202,Kimaanya-Kyabakuza Division,UG10170202,,,,Masaka Municipality,UG101702,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10170203,10170203,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1017,1603:45:16:800:3:101702,1603:45:16:800:4:10170203,Nyendo-Ssenyange Division,UG10170203,,,,Masaka Municipality,UG101702,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180101,10180101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101801,1603:45:16:800:4:10180101,Bbanda,UG10180101,,,,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180102,10180102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101801,1603:45:16:800:4:10180102,Butayunja,UG10180102,,,,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180103,10180103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101801,1603:45:16:800:4:10180103,Kakindu,UG10180103,,,,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180104,10180104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101801,1603:45:16:800:4:10180104,Maanyi,UG10180104,,,,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180105,10180105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101801,1603:45:16:800:4:10180105,Malangala,UG10180105,,,,Busujju,UG101801,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180201,10180201,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101802,1603:45:16:800:4:10180201,Central Division,UG10180201,,,,KCCA,UG101802,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180301,10180301,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180301,Bulera,UG10180301,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180302,10180302,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180302,Busunju Town Council,UG10180302,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180303,10180303,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180303,Kalangaalo,UG10180303,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180304,10180304,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180304,Kikandwa,UG10180304,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180305,10180305,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180305,Namungo,UG10180305,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180306,10180306,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101803,1603:45:16:800:4:10180306,Ssekanyonyi,UG10180306,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180401,10180401,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101804,1603:45:16:800:4:10180401,Busimbi Division,UG10180401,,,,Mityana Municipality,UG101804,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10180402,10180402,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1018,1603:45:16:800:3:101804,1603:45:16:800:4:10180402,Ttamu Division,UG10180402,,,,Mityana Municipality,UG101804,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190101,10190101,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190101,Buwama,UG10190101,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190102,10190102,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190102,Kammengo,UG10190102,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190103,10190103,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190103,Kiringente,UG10190103,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190104,10190104,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190104,Kituntu,UG10190104,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190105,10190105,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190105,Mpigi Town Council,UG10190105,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190106,10190106,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190106,Muduuma,UG10190106,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:10190107,10190107,1603:45:16:800:0,1603:45:16:800:1:1,1603:45:16:800:2:1019,1603:45:16:800:3:101901,1603:45:16:800:4:10190107,Nkozi,UG10190107,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
