#meta,#meta+archivum,#meta+caput
1603.45.16:,tcd.xlsx,admin0RefName
1603.45.16:,tcd.xlsx,admin0AltName1_fr
1603.45.16:,tcd.xlsx,admin0AltName2_fr
1603.45.16:,tcd.xlsx,date
1603.45.16:,tcd.xlsx,validOn
1603.45.16:,tcd.xlsx,validTo
1603.45.16:,tgo.xlsx,admin3Name_fr
1603.45.16:,tgo.xlsx,admin3Pcode
1603.45.16:,tgo.xlsx,admin3RefName
1603.45.16:,tgo.xlsx,admin3AltName1_fr
1603.45.16:,tgo.xlsx,admin3AltName2_fr
1603.45.16:,tgo.xlsx,admin2Name_fr
1603.45.16:,tgo.xlsx,admin2Pcode
1603.45.16:,tgo.xlsx,admin1Name_fr
1603.45.16:,tgo.xlsx,admin1Pcode
1603.45.16:,tgo.xlsx,admin0Name_fr
1603.45.16:,tgo.xlsx,admin0Pcode
1603.45.16:,tgo.xlsx,date
1603.45.16:,tgo.xlsx,validOn
1603.45.16:,tgo.xlsx,validTo
1603.45.16:,tgo.xlsx,admin2Name_fr
1603.45.16:,tgo.xlsx,admin2Pcode
1603.45.16:,tgo.xlsx,admin2RefName
1603.45.16:,tgo.xlsx,admin2AltName1_fr
1603.45.16:,tgo.xlsx,admin2AltName2_fr
1603.45.16:,tgo.xlsx,admin1Name_fr
1603.45.16:,tgo.xlsx,admin1Pcode
1603.45.16:,tgo.xlsx,admin0Name_fr
1603.45.16:,tgo.xlsx,admin0Pcode
1603.45.16:,tgo.xlsx,date
1603.45.16:,tgo.xlsx,validOn
1603.45.16:,tgo.xlsx,validTo
1603.45.16:,tgo.xlsx,admin1Name_fr
1603.45.16:,tgo.xlsx,admin1Pcode
1603.45.16:,tgo.xlsx,admin1RefName
1603.45.16:,tgo.xlsx,admin1AltName1_fr
1603.45.16:,tgo.xlsx,admin1AltName2_fr
1603.45.16:,tgo.xlsx,admin0Name_fr
1603.45.16:,tgo.xlsx,admin0Pcode
1603.45.16:,tgo.xlsx,date
1603.45.16:,tgo.xlsx,validOn
1603.45.16:,tgo.xlsx,validTo
1603.45.16:,tgo.xlsx,admin0Name_fr
1603.45.16:,tgo.xlsx,admin0Pcode
1603.45.16:,tgo.xlsx,admin0RefName
1603.45.16:,tgo.xlsx,admin0AltName1_fr
1603.45.16:,tgo.xlsx,admin0AltName2_fr
1603.45.16:,tgo.xlsx,date
1603.45.16:,tgo.xlsx,validOn
1603.45.16:,tgo.xlsx,validTo
1603.45.16:,tha.xlsx,admin3Name_en
1603.45.16:,tha.xlsx,admin3Name_th
1603.45.16:,tha.xlsx,admin3Pcode
1603.45.16:,tha.xlsx,admin3RefName
1603.45.16:,tha.xlsx,admin3AltName1_en
1603.45.16:,tha.xlsx,admin3AltName2_en
1603.45.16:,tha.xlsx,admin3AltName1_th
1603.45.16:,tha.xlsx,admin3AltName2_th
1603.45.16:,tha.xlsx,admin2Name_en
1603.45.16:,tha.xlsx,admin2Name_th
1603.45.16:,tha.xlsx,admin2Pcode
1603.45.16:,tha.xlsx,admin1Name_en
1603.45.16:,tha.xlsx,admin1Name_th
1603.45.16:,tha.xlsx,admin1Pcode
1603.45.16:,tha.xlsx,admin0Name_en
1603.45.16:,tha.xlsx,admin0Name_th
1603.45.16:,tha.xlsx,admin0Pcode
1603.45.16:,tha.xlsx,date
1603.45.16:,tha.xlsx,validOn
1603.45.16:,tha.xlsx,validTo
1603.45.16:,tha.xlsx,admin2Name_en
1603.45.16:,tha.xlsx,admin2Name_th
1603.45.16:,tha.xlsx,admin2Pcode
1603.45.16:,tha.xlsx,admin2RefName
1603.45.16:,tha.xlsx,admin2AltName1_en
1603.45.16:,tha.xlsx,admin2AltName2_en
1603.45.16:,tha.xlsx,admin2AltName1_th
1603.45.16:,tha.xlsx,admin2AltName2_th
1603.45.16:,tha.xlsx,admin1Name_en
1603.45.16:,tha.xlsx,admin1Name_th
1603.45.16:,tha.xlsx,admin1Pcode
1603.45.16:,tha.xlsx,admin0Name_en
1603.45.16:,tha.xlsx,admin0Name_th
1603.45.16:,tha.xlsx,admin0Pcode
1603.45.16:,tha.xlsx,date
1603.45.16:,tha.xlsx,validOn
1603.45.16:,tha.xlsx,validTo
1603.45.16:,tha.xlsx,admin1Name_en
1603.45.16:,tha.xlsx,admin1Name_th
1603.45.16:,tha.xlsx,admin1Pcode
1603.45.16:,tha.xlsx,admin1RefName
1603.45.16:,tha.xlsx,admin1AltName1_en
1603.45.16:,tha.xlsx,admin1AltName2_en
1603.45.16:,tha.xlsx,admin1AltName1_th
1603.45.16:,tha.xlsx,admin1AltName2_th
1603.45.16:,tha.xlsx,admin0Name_en
1603.45.16:,tha.xlsx,admin0Name_th
1603.45.16:,tha.xlsx,admin0Pcode
1603.45.16:,tha.xlsx,date
1603.45.16:,tha.xlsx,validOn
1603.45.16:,tha.xlsx,validTo
1603.45.16:,tha.xlsx,admin0Name_en
1603.45.16:,tha.xlsx,admin0Name_th
1603.45.16:,tha.xlsx,admin0Pcode
1603.45.16:,tha.xlsx,admin0RefName
1603.45.16:,tha.xlsx,admin0AltName1_en
1603.45.16:,tha.xlsx,admin0AltName2_en
1603.45.16:,tha.xlsx,admin0AltName1_th
1603.45.16:,tha.xlsx,admin0AltName2_th
1603.45.16:,tha.xlsx,date
1603.45.16:,tha.xlsx,validOn
1603.45.16:,tha.xlsx,validTo
1603.45.16:,tls.xlsx,admin3Name_en
1603.45.16:,tls.xlsx,admin3Pcode
1603.45.16:,tls.xlsx,admin3RefName
1603.45.16:,tls.xlsx,admin3AltName1_en
1603.45.16:,tls.xlsx,admin3AltName2_en
1603.45.16:,tls.xlsx,admin2Name_en
1603.45.16:,tls.xlsx,admin2Pcode
1603.45.16:,tls.xlsx,admin1Name_en
1603.45.16:,tls.xlsx,admin1Pcode
1603.45.16:,tls.xlsx,admin0Name_en
1603.45.16:,tls.xlsx,admin0Pcode
1603.45.16:,tls.xlsx,date
1603.45.16:,tls.xlsx,validOn
1603.45.16:,tls.xlsx,validTo
1603.45.16:,tls.xlsx,admin2Name_en
1603.45.16:,tls.xlsx,admin2Pcode
1603.45.16:,tls.xlsx,admin2RefName
1603.45.16:,tls.xlsx,admin2AltName1_en
1603.45.16:,tls.xlsx,admin2AltName2_en
1603.45.16:,tls.xlsx,admin1Name_en
1603.45.16:,tls.xlsx,admin1Pcode
1603.45.16:,tls.xlsx,admin0Name_en
1603.45.16:,tls.xlsx,admin0Pcode
1603.45.16:,tls.xlsx,date
1603.45.16:,tls.xlsx,validOn
1603.45.16:,tls.xlsx,validTo
1603.45.16:,tls.xlsx,admin1Name_en
1603.45.16:,tls.xlsx,admin1Pcode
1603.45.16:,tls.xlsx,admin1RefName
1603.45.16:,tls.xlsx,admin1AltName1_en
1603.45.16:,tls.xlsx,admin1AltName2_en
1603.45.16:,tls.xlsx,admin0Name_en
1603.45.16:,tls.xlsx,admin0Pcode
1603.45.16:,tls.xlsx,date
1603.45.16:,tls.xlsx,validOn
1603.45.16:,tls.xlsx,validTo
1603.45.16:,tls.xlsx,admin0Name_en
1603.45.16:,tls.xlsx,admin0Pcode
1603.45.16:,tls.xlsx,admin0RefName
1603.45.16:,tls.xlsx,admin0AltName1_en
1603.45.16:,tls.xlsx,admin0AltName2_en
1603.45.16:,tls.xlsx,date
1603.45.16:,tls.xlsx,validOn
1603.45.16:,tls.xlsx,validTo
1603.45.16:,ton.xlsx,admin3Name_en
1603.45.16:,ton.xlsx,admin3Pcode
1603.45.16:,ton.xlsx,admin3RefName
1603.45.16:,ton.xlsx,admin3AltName1_en
1603.45.16:,ton.xlsx,admin3AltName2_en
1603.45.16:,ton.xlsx,admin2Name_en
1603.45.16:,ton.xlsx,admin2Pcode
1603.45.16:,ton.xlsx,admin1Name_en
1603.45.16:,ton.xlsx,admin1Pcode
1603.45.16:,ton.xlsx,admin0Name_en
1603.45.16:,ton.xlsx,admin0Pcode
1603.45.16:,ton.xlsx,date
1603.45.16:,ton.xlsx,validOn
1603.45.16:,ton.xlsx,validTo
1603.45.16:,ton.xlsx,admin2Name_en
1603.45.16:,ton.xlsx,admin2Pcode
1603.45.16:,ton.xlsx,admin2RefName
1603.45.16:,ton.xlsx,admin2AltName1_en
1603.45.16:,ton.xlsx,admin2AltName2_en
1603.45.16:,ton.xlsx,admin1Name_en
1603.45.16:,ton.xlsx,admin1Pcode
1603.45.16:,ton.xlsx,admin0Name_en
1603.45.16:,ton.xlsx,admin0Pcode
1603.45.16:,ton.xlsx,date
1603.45.16:,ton.xlsx,validOn
1603.45.16:,ton.xlsx,validTo
1603.45.16:,ton.xlsx,admin1Name_en
1603.45.16:,ton.xlsx,admin1Pcode
1603.45.16:,ton.xlsx,admin1RefName
1603.45.16:,ton.xlsx,admin1AltName1_en
1603.45.16:,ton.xlsx,admin1AltName2_en
1603.45.16:,ton.xlsx,admin0Name_en
1603.45.16:,ton.xlsx,admin0Pcode
1603.45.16:,ton.xlsx,date
1603.45.16:,ton.xlsx,validOn
1603.45.16:,ton.xlsx,validTo
1603.45.16:,ton.xlsx,admin0Name_en
1603.45.16:,ton.xlsx,admin0Pcode
1603.45.16:,ton.xlsx,admin0RefName
1603.45.16:,ton.xlsx,admin0AltName1_en
1603.45.16:,ton.xlsx,admin0AltName2_en
1603.45.16:,ton.xlsx,date
1603.45.16:,ton.xlsx,validOn
1603.45.16:,ton.xlsx,validTo
1603.45.16:,tur.xlsx,admin4Name_en
1603.45.16:,tur.xlsx,admin4Name_tr
1603.45.16:,tur.xlsx,admin4Pcode
1603.45.16:,tur.xlsx,admin4RefName
1603.45.16:,tur.xlsx,admin4AltName1_en
1603.45.16:,tur.xlsx,admin4AltName2_en
1603.45.16:,tur.xlsx,admin4AltName1_tr
1603.45.16:,tur.xlsx,admin4AltName2_tr
1603.45.16:,tur.xlsx,admin3Name_en
1603.45.16:,tur.xlsx,admin3Name_tr
1603.45.16:,tur.xlsx,admin3Pcode
1603.45.16:,tur.xlsx,admin2Name_en
1603.45.16:,tur.xlsx,admin2Name_tr
1603.45.16:,tur.xlsx,admin2Pcode
1603.45.16:,tur.xlsx,admin1Name_en
1603.45.16:,tur.xlsx,admin1Name_tr
1603.45.16:,tur.xlsx,admin1Pcode
1603.45.16:,tur.xlsx,admin0Name_en
1603.45.16:,tur.xlsx,admin0Name_tr
1603.45.16:,tur.xlsx,admin0Pcode
1603.45.16:,tur.xlsx,date
1603.45.16:,tur.xlsx,validOn
1603.45.16:,tur.xlsx,validTo
1603.45.16:,tur.xlsx,admin3Name_en
1603.45.16:,tur.xlsx,admin3Name_tr
1603.45.16:,tur.xlsx,admin3Pcode
1603.45.16:,tur.xlsx,admin3RefName
1603.45.16:,tur.xlsx,admin3AltName1_en
1603.45.16:,tur.xlsx,admin3AltName2_en
1603.45.16:,tur.xlsx,admin3AltName1_tr
1603.45.16:,tur.xlsx,admin3AltName2_tr
1603.45.16:,tur.xlsx,admin2Name_en
1603.45.16:,tur.xlsx,admin2Name_tr
1603.45.16:,tur.xlsx,admin2Pcode
1603.45.16:,tur.xlsx,admin1Name_en
1603.45.16:,tur.xlsx,admin1Name_tr
1603.45.16:,tur.xlsx,admin1Pcode
1603.45.16:,tur.xlsx,admin0Name_en
1603.45.16:,tur.xlsx,admin0Name_tr
1603.45.16:,tur.xlsx,admin0Pcode
1603.45.16:,tur.xlsx,date
1603.45.16:,tur.xlsx,validOn
1603.45.16:,tur.xlsx,validTo
1603.45.16:,tur.xlsx,admin2Name_en
1603.45.16:,tur.xlsx,admin2Name_tr
1603.45.16:,tur.xlsx,admin2Pcode
1603.45.16:,tur.xlsx,admin2RefName
1603.45.16:,tur.xlsx,admin2AltName1_en
1603.45.16:,tur.xlsx,admin2AltName2_en
1603.45.16:,tur.xlsx,admin2AltName1_tr
1603.45.16:,tur.xlsx,admin2AltName2_tr
1603.45.16:,tur.xlsx,admin1Name_en
1603.45.16:,tur.xlsx,admin1Name_tr
1603.45.16:,tur.xlsx,admin1Pcode
1603.45.16:,tur.xlsx,admin0Name_en
1603.45.16:,tur.xlsx,admin0Name_tr
1603.45.16:,tur.xlsx,admin0Pcode
1603.45.16:,tur.xlsx,date
1603.45.16:,tur.xlsx,validOn
1603.45.16:,tur.xlsx,validTo
1603.45.16:,tur.xlsx,admin1Name_en
1603.45.16:,tur.xlsx,admin1Name_tr
1603.45.16:,tur.xlsx,admin1Pcode
1603.45.16:,tur.xlsx,admin1RefName
1603.45.16:,tur.xlsx,admin1AltName1_en
1603.45.16:,tur.xlsx,admin1AltName2_en
1603.45.16:,tur.xlsx,admin1AltName1_tr
1603.45.16:,tur.xlsx,admin1AltName2_tr
1603.45.16:,tur.xlsx,admin0Name_en
1603.45.16:,tur.xlsx,admin0Name_tr
1603.45.16:,tur.xlsx,admin0Pcode
1603.45.16:,tur.xlsx,date
1603.45.16:,tur.xlsx,validOn
1603.45.16:,tur.xlsx,validTo
1603.45.16:,tur.xlsx,admin0Name_en
1603.45.16:,tur.xlsx,admin0Name_tr
1603.45.16:,tur.xlsx,admin0Pcode
1603.45.16:,tur.xlsx,admin0RefName
1603.45.16:,tur.xlsx,admin0AltName1_en
1603.45.16:,tur.xlsx,admin0AltName2_en
1603.45.16:,tur.xlsx,admin0AltName1_tr
1603.45.16:,tur.xlsx,admin0AltName2_tr
1603.45.16:,tur.xlsx,date
1603.45.16:,tur.xlsx,validOn
1603.45.16:,tur.xlsx,validTo
1603.45.16:,tza.xlsx,admin3Name_en
1603.45.16:,tza.xlsx,admin3Name_sw
1603.45.16:,tza.xlsx,admin3Pcode
1603.45.16:,tza.xlsx,admin3RefName
1603.45.16:,tza.xlsx,admin3AltName1_en
1603.45.16:,tza.xlsx,admin3AltName2_en
1603.45.16:,tza.xlsx,admin3AltName1_sw
1603.45.16:,tza.xlsx,admin3AltName2_sw
1603.45.16:,tza.xlsx,admin2Name_en
1603.45.16:,tza.xlsx,admin2Name_sw
1603.45.16:,tza.xlsx,admin2Pcode
1603.45.16:,tza.xlsx,admin1Name_en
1603.45.16:,tza.xlsx,admin1Name_sw
1603.45.16:,tza.xlsx,admin1Pcode
1603.45.16:,tza.xlsx,admin0Name_en
1603.45.16:,tza.xlsx,admin0Name_sw
1603.45.16:,tza.xlsx,admin0Pcode
1603.45.16:,tza.xlsx,date
1603.45.16:,tza.xlsx,validOn
1603.45.16:,tza.xlsx,validTo
1603.45.16:,tza.xlsx,admin2Name_en
1603.45.16:,tza.xlsx,admin2Name_sw
1603.45.16:,tza.xlsx,admin2Pcode
1603.45.16:,tza.xlsx,admin2RefName
1603.45.16:,tza.xlsx,admin2AltName1_en
1603.45.16:,tza.xlsx,admin2AltName2_en
1603.45.16:,tza.xlsx,admin2AltName1_sw
1603.45.16:,tza.xlsx,admin2AltName2_sw
1603.45.16:,tza.xlsx,admin1Name_en
1603.45.16:,tza.xlsx,admin1Name_sw
1603.45.16:,tza.xlsx,admin1Pcode
1603.45.16:,tza.xlsx,admin0Name_en
1603.45.16:,tza.xlsx,admin0Name_sw
1603.45.16:,tza.xlsx,admin0Pcode
1603.45.16:,tza.xlsx,date
1603.45.16:,tza.xlsx,validOn
1603.45.16:,tza.xlsx,validTo
1603.45.16:,tza.xlsx,admin1Name_en
1603.45.16:,tza.xlsx,admin1Name_sw
1603.45.16:,tza.xlsx,admin1Pcode
1603.45.16:,tza.xlsx,admin1RefName
1603.45.16:,tza.xlsx,admin1AltName1_en
1603.45.16:,tza.xlsx,admin1AltName2_en
1603.45.16:,tza.xlsx,admin1AltName1_sw
1603.45.16:,tza.xlsx,admin1AltName2_sw
1603.45.16:,tza.xlsx,admin0Name_en
1603.45.16:,tza.xlsx,admin0Name_sw
1603.45.16:,tza.xlsx,admin0Pcode
1603.45.16:,tza.xlsx,date
1603.45.16:,tza.xlsx,validOn
1603.45.16:,tza.xlsx,validTo
1603.45.16:,tza.xlsx,admin0Name_en
1603.45.16:,tza.xlsx,admin0Name_sw
1603.45.16:,tza.xlsx,admin0Pcode
1603.45.16:,tza.xlsx,admin0RefName
1603.45.16:,tza.xlsx,admin0AltName1_en
1603.45.16:,tza.xlsx,admin0AltName2_en
1603.45.16:,tza.xlsx,admin0AltName1_sw
1603.45.16:,tza.xlsx,admin0AltName2_sw
1603.45.16:,tza.xlsx,date
1603.45.16:,tza.xlsx,validOn
1603.45.16:,tza.xlsx,validTo
1603.45.16:,uga.xlsx,admin4Name_en
1603.45.16:,uga.xlsx,admin4Pcode
1603.45.16:,uga.xlsx,admin4RefName
1603.45.16:,uga.xlsx,admin4AltName1_en
1603.45.16:,uga.xlsx,admin4AltName2_en
1603.45.16:,uga.xlsx,admin3Name_en
1603.45.16:,uga.xlsx,admin3Pcode
1603.45.16:,uga.xlsx,admin2Name_en
1603.45.16:,uga.xlsx,admin2Pcode
1603.45.16:,uga.xlsx,admin1Name_en
1603.45.16:,uga.xlsx,admin1Pcode
1603.45.16:,uga.xlsx,admin0Name_en
1603.45.16:,uga.xlsx,admin0Pcode
1603.45.16:,uga.xlsx,date
1603.45.16:,uga.xlsx,validOn
1603.45.16:,uga.xlsx,validTo
1603.45.16:,uga.xlsx,admin3Name_en
1603.45.16:,uga.xlsx,admin3Pcode
1603.45.16:,uga.xlsx,admin3RefName
1603.45.16:,uga.xlsx,admin3AltName1_en
1603.45.16:,uga.xlsx,admin3AltName2_en
1603.45.16:,uga.xlsx,admin2Name_en
1603.45.16:,uga.xlsx,admin2Pcode
1603.45.16:,uga.xlsx,admin1Name_en
1603.45.16:,uga.xlsx,admin1Pcode
1603.45.16:,uga.xlsx,admin0Name_en
1603.45.16:,uga.xlsx,admin0Pcode
1603.45.16:,uga.xlsx,date
1603.45.16:,uga.xlsx,validOn
1603.45.16:,uga.xlsx,validTo
1603.45.16:,uga.xlsx,admin2Name_en
1603.45.16:,uga.xlsx,admin2Pcode
1603.45.16:,uga.xlsx,admin2RefName
1603.45.16:,uga.xlsx,admin2AltName1_en
1603.45.16:,uga.xlsx,admin2AltName2_en
1603.45.16:,uga.xlsx,admin1Name_en
1603.45.16:,uga.xlsx,admin1Pcode
1603.45.16:,uga.xlsx,admin0Name_en
1603.45.16:,uga.xlsx,admin0Pcode
1603.45.16:,uga.xlsx,date
1603.45.16:,uga.xlsx,validOn
1603.45.16:,uga.xlsx,validTo
1603.45.16:,uga.xlsx,admin1Name_en
1603.45.16:,uga.xlsx,admin1Pcode
1603.45.16:,uga.xlsx,admin1RefName
1603.45.16:,uga.xlsx,admin1AltName1_en
1603.45.16:,uga.xlsx,admin1AltName2_en
1603.45.16:,uga.xlsx,admin0Name_en
1603.45.16:,uga.xlsx,admin0Pcode
1603.45.16:,uga.xlsx,date
1603.45.16:,uga.xlsx,validOn
1603.45.16:,uga.xlsx,validTo
1603.45.16:,uga.xlsx,admin0Name_en
1603.45.16:,uga.xlsx,admin0Pcode
1603.45.16:,uga.xlsx,admin0RefName
1603.45.16:,uga.xlsx,admin0AltName1_en
1603.45.16:,uga.xlsx,admin0AltName2_en
1603.45.16:,uga.xlsx,date
1603.45.16:,uga.xlsx,validOn
1603.45.16:,uga.xlsx,validTo
1603.45.16:,ukr.xlsx,admin4Name_en
1603.45.16:,ukr.xlsx,admin4Name_ua
1603.45.16:,ukr.xlsx,admin4Name_ru
1603.45.16:,ukr.xlsx,admin4Pcode
1603.45.16:,ukr.xlsx,admin4RefName
1603.45.16:,ukr.xlsx,admin4AltName1_en
1603.45.16:,ukr.xlsx,admin4AltName2_en
1603.45.16:,ukr.xlsx,admin4AltName1_ua
1603.45.16:,ukr.xlsx,admin4AltName2_ua
1603.45.16:,ukr.xlsx,admin4AltName1_ru
1603.45.16:,ukr.xlsx,admin4AltName2_ru
1603.45.16:,ukr.xlsx,admin3Name_en
1603.45.16:,ukr.xlsx,admin3Name_ua
1603.45.16:,ukr.xlsx,admin3Name_ru
1603.45.16:,ukr.xlsx,admin3Pcode
1603.45.16:,ukr.xlsx,admin2Name_en
1603.45.16:,ukr.xlsx,admin2Name_ua
1603.45.16:,ukr.xlsx,admin2Name_ru
1603.45.16:,ukr.xlsx,admin2Pcode
1603.45.16:,ukr.xlsx,admin1Name_en
1603.45.16:,ukr.xlsx,admin1Name_ua
1603.45.16:,ukr.xlsx,admin1Name_ru
1603.45.16:,ukr.xlsx,admin1Pcode
1603.45.16:,ukr.xlsx,admin0Name_en
1603.45.16:,ukr.xlsx,admin0Name_ua
1603.45.16:,ukr.xlsx,admin0Name_ru
1603.45.16:,ukr.xlsx,admin0Pcode
1603.45.16:,ukr.xlsx,date
1603.45.16:,ukr.xlsx,validOn
1603.45.16:,ukr.xlsx,validTo
1603.45.16:,ukr.xlsx,admin4ClassCode
1603.45.16:,ukr.xlsx,admin4ClassType
1603.45.16:,ukr.xlsx,admin4ClassTitle
1603.45.16:,ukr.xlsx,admin4PoliticalType
1603.45.16:,ukr.xlsx,admin4pcode2016
1603.45.16:,ukr.xlsx,admin3PoliticalType
1603.45.16:,ukr.xlsx,admin2ClassType
1603.45.16:,ukr.xlsx,admin1ClassType
1603.45.16:,ukr.xlsx,admin3Name_en
1603.45.16:,ukr.xlsx,admin3Name_ua
1603.45.16:,ukr.xlsx,admin3Name_ru
1603.45.16:,ukr.xlsx,admin3Pcode
1603.45.16:,ukr.xlsx,admin3RefName
1603.45.16:,ukr.xlsx,admin3AltName1_en
1603.45.16:,ukr.xlsx,admin3AltName2_en
1603.45.16:,ukr.xlsx,admin3AltName1_ua
1603.45.16:,ukr.xlsx,admin3AltName2_ua
1603.45.16:,ukr.xlsx,admin3AltName1_ru
1603.45.16:,ukr.xlsx,admin3AltName2_ru
1603.45.16:,ukr.xlsx,admin2Name_en
1603.45.16:,ukr.xlsx,admin2Name_ua
1603.45.16:,ukr.xlsx,admin2Name_ru
1603.45.16:,ukr.xlsx,admin2Pcode
1603.45.16:,ukr.xlsx,admin1Name_en
1603.45.16:,ukr.xlsx,admin1Name_ua
1603.45.16:,ukr.xlsx,admin1Name_ru
1603.45.16:,ukr.xlsx,admin1Pcode
1603.45.16:,ukr.xlsx,admin0Name_en
1603.45.16:,ukr.xlsx,admin0Name_ua
1603.45.16:,ukr.xlsx,admin0Name_ru
1603.45.16:,ukr.xlsx,admin0Pcode
1603.45.16:,ukr.xlsx,date
1603.45.16:,ukr.xlsx,validOn
1603.45.16:,ukr.xlsx,validTo
1603.45.16:,ukr.xlsx,admin3ClassCode
1603.45.16:,ukr.xlsx,admin3ClassType
1603.45.16:,ukr.xlsx,admin3PoliticalType
1603.45.16:,ukr.xlsx,admin3pcode2016
1603.45.16:,ukr.xlsx,admin2ClassType
1603.45.16:,ukr.xlsx,admin1ClassType
1603.45.16:,ukr.xlsx,admin2Name_en
1603.45.16:,ukr.xlsx,admin2Name_ua
1603.45.16:,ukr.xlsx,admin2Name_ru
1603.45.16:,ukr.xlsx,admin2Pcode
1603.45.16:,ukr.xlsx,admin2RefName
1603.45.16:,ukr.xlsx,admin2AltName1_en
1603.45.16:,ukr.xlsx,admin2AltName2_en
1603.45.16:,ukr.xlsx,admin2AltName1_ua
1603.45.16:,ukr.xlsx,admin2AltName2_ua
1603.45.16:,ukr.xlsx,admin2AltName1_ru
1603.45.16:,ukr.xlsx,admin2AltName2_ru
1603.45.16:,ukr.xlsx,admin1Name_en
1603.45.16:,ukr.xlsx,admin1Name_ua
1603.45.16:,ukr.xlsx,admin1Name_ru
1603.45.16:,ukr.xlsx,admin1Pcode
1603.45.16:,ukr.xlsx,admin0Name_en
1603.45.16:,ukr.xlsx,admin0Name_ua
1603.45.16:,ukr.xlsx,admin0Name_ru
1603.45.16:,ukr.xlsx,admin0Pcode
1603.45.16:,ukr.xlsx,date
1603.45.16:,ukr.xlsx,validOn
1603.45.16:,ukr.xlsx,validTo
1603.45.16:,ukr.xlsx,admin2ClassCode
1603.45.16:,ukr.xlsx,admin2ClassType
1603.45.16:,ukr.xlsx,admin2PoliticalType
1603.45.16:,ukr.xlsx,admin2pcode2016
1603.45.16:,ukr.xlsx,admin1ClassType
1603.45.16:,ukr.xlsx,admin1ClassCode
1603.45.16:,ukr.xlsx,admin1Name_en
1603.45.16:,ukr.xlsx,admin1Name_ua
1603.45.16:,ukr.xlsx,admin1Name_ru
1603.45.16:,ukr.xlsx,admin1Pcode
1603.45.16:,ukr.xlsx,admin1RefName
1603.45.16:,ukr.xlsx,admin1AltName1_en
1603.45.16:,ukr.xlsx,admin1AltName2_en
1603.45.16:,ukr.xlsx,admin1AltName1_ua
1603.45.16:,ukr.xlsx,admin1AltName2_ua
1603.45.16:,ukr.xlsx,admin1AltName1_ru
1603.45.16:,ukr.xlsx,admin1AltName2_ru
1603.45.16:,ukr.xlsx,admin0Name_en
1603.45.16:,ukr.xlsx,admin0Name_ua
1603.45.16:,ukr.xlsx,admin0Name_ru
1603.45.16:,ukr.xlsx,admin0Pcode
1603.45.16:,ukr.xlsx,date
1603.45.16:,ukr.xlsx,validOn
1603.45.16:,ukr.xlsx,validTo
1603.45.16:,ukr.xlsx,admin1ClassCode
1603.45.16:,ukr.xlsx,admin1ClassType
1603.45.16:,ukr.xlsx,admin1pcode2016
1603.45.16:,ukr.xlsx,admin0Name_en
1603.45.16:,ukr.xlsx,admin0Name_ua
1603.45.16:,ukr.xlsx,admin0Name_ru
1603.45.16:,ukr.xlsx,admin0Pcode
1603.45.16:,ukr.xlsx,admin0RefName
1603.45.16:,ukr.xlsx,admin0AltName1_en
1603.45.16:,ukr.xlsx,admin0AltName2_en
1603.45.16:,ukr.xlsx,admin0AltName1_ua
1603.45.16:,ukr.xlsx,admin0AltName2_ua
1603.45.16:,ukr.xlsx,admin0AltName1_ru
1603.45.16:,ukr.xlsx,admin0AltName2_ru
1603.45.16:,ukr.xlsx,date
1603.45.16:,ukr.xlsx,validOn
1603.45.16:,ukr.xlsx,validTo
1603.45.16:,ukr.xlsx,admin0ClassCode
1603.45.16:,ury.xlsx,admin2Name_es
1603.45.16:,ury.xlsx,admin2Pcode
1603.45.16:,ury.xlsx,admin2RefName
1603.45.16:,ury.xlsx,admin2AltName1_es
1603.45.16:,ury.xlsx,admin2AltName2_es
1603.45.16:,ury.xlsx,admin1Name_es
1603.45.16:,ury.xlsx,admin1Pcode
1603.45.16:,ury.xlsx,admin0Name_es
1603.45.16:,ury.xlsx,admin0Pcode
1603.45.16:,ury.xlsx,date
1603.45.16:,ury.xlsx,validOn
1603.45.16:,ury.xlsx,validTo
1603.45.16:,ury.xlsx,admin1Name_es
1603.45.16:,ury.xlsx,admin1Pcode
1603.45.16:,ury.xlsx,admin1RefName
1603.45.16:,ury.xlsx,admin1AltName1_es
1603.45.16:,ury.xlsx,admin1AltName2_es
1603.45.16:,ury.xlsx,admin0Name_es
1603.45.16:,ury.xlsx,admin0Pcode
1603.45.16:,ury.xlsx,date
1603.45.16:,ury.xlsx,validOn
1603.45.16:,ury.xlsx,validTo
1603.45.16:,ury.xlsx,admin0Name_es
1603.45.16:,ury.xlsx,admin0Pcode
1603.45.16:,ury.xlsx,admin0RefName
1603.45.16:,ury.xlsx,admin0AltName1_es
1603.45.16:,ury.xlsx,admin0AltName2_es
1603.45.16:,ury.xlsx,date
1603.45.16:,ury.xlsx,validOn
1603.45.16:,ury.xlsx,validTo
1603.45.16:,uzb.xlsx,admin2Name_en
1603.45.16:,uzb.xlsx,admin2Name_ru
1603.45.16:,uzb.xlsx,admin2Name_uz
1603.45.16:,uzb.xlsx,admin2Pcode
1603.45.16:,uzb.xlsx,admin2RefName
1603.45.16:,uzb.xlsx,admin2AltName1_en
1603.45.16:,uzb.xlsx,admin2AltName2_en
1603.45.16:,uzb.xlsx,admin2AltName1_ru
1603.45.16:,uzb.xlsx,admin2AltName2_ru
1603.45.16:,uzb.xlsx,admin2AltName1_uz
1603.45.16:,uzb.xlsx,admin2AltName2_uz
