#adm3+code+pcode,#date,#date+valid_on,#date+valid_to
VE130101,2018-05-02,2019-11-10,
VE130102,2018-05-02,2019-11-10,
VE130103,2018-05-02,2019-11-10,
VE130201,2018-05-02,2019-11-10,
VE130202,2018-05-02,2019-11-10,
VE130301,2018-05-02,2019-11-10,
VE130302,2018-05-02,2019-11-10,
VE130303,2018-05-02,2019-11-10,
VE130304,2018-05-02,2019-11-10,
VE130305,2018-05-02,2019-11-10,
VE130306,2018-05-02,2019-11-10,
VE130307,2018-05-02,2019-11-10,
VE130308,2018-05-02,2019-11-10,
VE130309,2018-05-02,2019-11-10,
VE130310,2018-05-02,2019-11-10,
VE130401,2018-05-02,2019-11-10,
VE130402,2018-05-02,2019-11-10,
VE130403,2018-05-02,2019-11-10,
VE130404,2018-05-02,2019-11-10,
VE130405,2018-05-02,2019-11-10,
VE130406,2018-05-02,2019-11-10,
VE130407,2018-05-02,2019-11-10,
VE130408,2018-05-02,2019-11-10,
VE130501,2018-05-02,2019-11-10,
VE130502,2018-05-02,2019-11-10,
VE130503,2018-05-02,2019-11-10,
VE130504,2018-05-02,2019-11-10,
VE130505,2018-05-02,2019-11-10,
VE130506,2018-05-02,2019-11-10,
VE130507,2018-05-02,2019-11-10,
VE130508,2018-05-02,2019-11-10,
VE130601,2018-05-02,2019-11-10,
VE130602,2018-05-02,2019-11-10,
VE130603,2018-05-02,2019-11-10,
VE130701,2018-05-02,2019-11-10,
VE130702,2018-05-02,2019-11-10,
VE130703,2018-05-02,2019-11-10,
VE130801,2018-05-02,2019-11-10,
VE130802,2018-05-02,2019-11-10,
VE130803,2018-05-02,2019-11-10,
VE130804,2018-05-02,2019-11-10,
VE130805,2018-05-02,2019-11-10,
VE130806,2018-05-02,2019-11-10,
VE130807,2018-05-02,2019-11-10,
VE130808,2018-05-02,2019-11-10,
VE130809,2018-05-02,2019-11-10,
VE130810,2018-05-02,2019-11-10,
VE130811,2018-05-02,2019-11-10,
VE130812,2018-05-02,2019-11-10,
VE130813,2018-05-02,2019-11-10,
VE130814,2018-05-02,2019-11-10,
VE130816,2018-05-02,2019-11-10,
VE130817,2018-05-02,2019-11-10,
VE130901,2018-05-02,2019-11-10,
VE130902,2018-05-02,2019-11-10,
VE130903,2018-05-02,2019-11-10,
VE130904,2018-05-02,2019-11-10,
VE140101,2018-05-02,2019-11-10,
VE140102,2018-05-02,2019-11-10,
VE140103,2018-05-02,2019-11-10,
VE140104,2018-05-02,2019-11-10,
VE140105,2018-05-02,2019-11-10,
VE140106,2018-05-02,2019-11-10,
VE140107,2018-05-02,2019-11-10,
VE140201,2018-05-02,2019-11-10,
VE140301,2018-05-02,2019-11-10,
VE140302,2018-05-02,2019-11-10,
VE140303,2018-05-02,2019-11-10,
VE140401,2018-05-02,2019-11-10,
VE140402,2018-05-02,2019-11-10,
VE140501,2018-05-02,2019-11-10,
VE140502,2018-05-02,2019-11-10,
VE140503,2018-05-02,2019-11-10,
VE140504,2018-05-02,2019-11-10,
VE140505,2018-05-02,2019-11-10,
VE140506,2018-05-02,2019-11-10,
VE140507,2018-05-02,2019-11-10,
VE140601,2018-05-02,2019-11-10,
VE140602,2018-05-02,2019-11-10,
VE140603,2018-05-02,2019-11-10,
VE140604,2018-05-02,2019-11-10,
VE140605,2018-05-02,2019-11-10,
VE140606,2018-05-02,2019-11-10,
VE140607,2018-05-02,2019-11-10,
VE140701,2018-05-02,2019-11-10,
VE140702,2018-05-02,2019-11-10,
VE140801,2018-05-02,2019-11-10,
VE140802,2018-05-02,2019-11-10,
VE140901,2018-05-02,2019-11-10,
VE140902,2018-05-02,2019-11-10,
VE140903,2018-05-02,2019-11-10,
VE141002,2018-05-02,2019-11-10,
VE141101,2018-05-02,2019-11-10,
VE141102,2018-05-02,2019-11-10,
VE141201,2018-05-02,2019-11-10,
VE141202,2018-05-02,2019-11-10,
VE141203,2018-05-02,2019-11-10,
VE141204,2018-05-02,2019-11-10,
VE141205,2018-05-02,2019-11-10,
VE141206,2018-05-02,2019-11-10,
VE141207,2018-05-02,2019-11-10,
VE141208,2018-05-02,2019-11-10,
VE141209,2018-05-02,2019-11-10,
VE141210,2018-05-02,2019-11-10,
VE141211,2018-05-02,2019-11-10,
VE141212,2018-05-02,2019-11-10,
VE141213,2018-05-02,2019-11-10,
VE141214,2018-05-02,2019-11-10,
VE141215,2018-05-02,2019-11-10,
VE141301,2018-05-02,2019-11-10,
VE141302,2018-05-02,2019-11-10,
VE141303,2018-05-02,2019-11-10,
VE141304,2018-05-02,2019-11-10,
VE141401,2018-05-02,2019-11-10,
VE141402,2018-05-02,2019-11-10,
VE141403,2018-05-02,2019-11-10,
VE141501,2018-05-02,2019-11-10,
VE141601,2018-05-02,2019-11-10,
VE141701,2018-05-02,2019-11-10,
VE141702,2018-05-02,2019-11-10,
VE141703,2018-05-02,2019-11-10,
VE141704,2018-05-02,2019-11-10,
VE141705,2018-05-02,2019-11-10,
VE141801,2018-05-02,2019-11-10,
VE141802,2018-05-02,2019-11-10,
VE141900,2018-05-02,2019-11-10,
VE142001,2018-05-02,2019-11-10,
VE142002,2018-05-02,2019-11-10,
VE142003,2018-05-02,2019-11-10,
VE142004,2018-05-02,2019-11-10,
VE142005,2018-05-02,2019-11-10,
VE142006,2018-05-02,2019-11-10,
VE142101,2018-05-02,2019-11-10,
VE142102,2018-05-02,2019-11-10,
VE142103,2018-05-02,2019-11-10,
VE142104,2018-05-02,2019-11-10,
VE142201,2018-05-02,2019-11-10,
VE142202,2018-05-02,2019-11-10,
VE142203,2018-05-02,2019-11-10,
VE142204,2018-05-02,2019-11-10,
VE142301,2018-05-02,2019-11-10,
VE142302,2018-05-02,2019-11-10,
VE150101,2018-05-02,2019-11-10,
VE150102,2018-05-02,2019-11-10,
VE150103,2018-05-02,2019-11-10,
VE150104,2018-05-02,2019-11-10,
VE150105,2018-05-02,2019-11-10,
VE150106,2018-05-02,2019-11-10,
VE150107,2018-05-02,2019-11-10,
VE150108,2018-05-02,2019-11-10,
VE150201,2018-05-02,2019-11-10,
VE150202,2018-05-02,2019-11-10,
VE150301,2018-05-02,2019-11-10,
VE150302,2018-05-02,2019-11-10,
VE150303,2018-05-02,2019-11-10,
VE150401,2018-05-02,2019-11-10,
VE150402,2018-05-02,2019-11-10,
VE150403,2018-05-02,2019-11-10,
VE150501,2018-05-02,2019-11-10,
VE150601,2018-05-02,2019-11-10,
VE150701,2018-05-02,2019-11-10,
VE150801,2018-05-02,2019-11-10,
VE150802,2018-05-02,2019-11-10,
VE150901,2018-05-02,2019-11-10,
VE151001,2018-05-02,2019-11-10,
VE151002,2018-05-02,2019-11-10,
VE151003,2018-05-02,2019-11-10,
VE151004,2018-05-02,2019-11-10,
VE151005,2018-05-02,2019-11-10,
VE151006,2018-05-02,2019-11-10,
VE151007,2018-05-02,2019-11-10,
VE151101,2018-05-02,2019-11-10,
VE151102,2018-05-02,2019-11-10,
VE151201,2018-05-02,2019-11-10,
VE151202,2018-05-02,2019-11-10,
VE151203,2018-05-02,2019-11-10,
VE151301,2018-05-02,2019-11-10,
VE151401,2018-05-02,2019-11-10,
VE151402,2018-05-02,2019-11-10,
VE151403,2018-05-02,2019-11-10,
VE151404,2018-05-02,2019-11-10,
VE151405,2018-05-02,2019-11-10,
VE151501,2018-05-02,2019-11-10,
VE151601,2018-05-02,2019-11-10,
VE151602,2018-05-02,2019-11-10,
VE151701,2018-05-02,2019-11-10,
VE151801,2018-05-02,2019-11-10,
VE151802,2018-05-02,2019-11-10,
VE151901,2018-05-02,2019-11-10,
VE151902,2018-05-02,2019-11-10,
VE151903,2018-05-02,2019-11-10,
VE151904,2018-05-02,2019-11-10,
VE151905,2018-05-02,2019-11-10,
VE152001,2018-05-02,2019-11-10,
VE152002,2018-05-02,2019-11-10,
VE152101,2018-05-02,2019-11-10,
VE152102,2018-05-02,2019-11-10,
VE160101,2018-05-02,2019-11-10,
VE160102,2018-05-02,2019-11-10,
VE160201,2018-05-02,2019-11-10,
VE160301,2018-05-02,2019-11-10,
VE160401,2018-05-02,2019-11-10,
VE160402,2018-05-02,2019-11-10,
VE160403,2018-05-02,2019-11-10,
VE160404,2018-05-02,2019-11-10,
VE160405,2018-05-02,2019-11-10,
VE160406,2018-05-02,2019-11-10,
VE160501,2018-05-02,2019-11-10,
VE160502,2018-05-02,2019-11-10,
VE160503,2018-05-02,2019-11-10,
VE160504,2018-05-02,2019-11-10,
VE160601,2018-05-02,2019-11-10,
VE160602,2018-05-02,2019-11-10,
VE160701,2018-05-02,2019-11-10,
VE160702,2018-05-02,2019-11-10,
VE160703,2018-05-02,2019-11-10,
VE160704,2018-05-02,2019-11-10,
VE160801,2018-05-02,2019-11-10,
VE160802,2018-05-02,2019-11-10,
VE160803,2018-05-02,2019-11-10,
VE160804,2018-05-02,2019-11-10,
VE160805,2018-05-02,2019-11-10,
VE160806,2018-05-02,2019-11-10,
VE160807,2018-05-02,2019-11-10,
VE160808,2018-05-02,2019-11-10,
VE160809,2018-05-02,2019-11-10,
VE160810,2018-05-02,2019-11-10,
VE160811,2018-05-02,2019-11-10,
VE160901,2018-05-02,2019-11-10,
VE160902,2018-05-02,2019-11-10,
VE160903,2018-05-02,2019-11-10,
VE160904,2018-05-02,2019-11-10,
VE160905,2018-05-02,2019-11-10,
VE160906,2018-05-02,2019-11-10,
VE160907,2018-05-02,2019-11-10,
VE161001,2018-05-02,2019-11-10,
VE161002,2018-05-02,2019-11-10,
VE161101,2018-05-02,2019-11-10,
VE161201,2018-05-02,2019-11-10,
VE161202,2018-05-02,2019-11-10,
VE161301,2018-05-02,2019-11-10,
VE170101,2018-05-02,2019-11-10,
VE170200,2018-05-02,2019-11-10,
VE170301,2018-05-02,2019-11-10,
VE170302,2018-05-02,2019-11-10,
VE170401,2018-05-02,2019-11-10,
VE170402,2018-05-02,2019-11-10,
VE170501,2018-05-02,2019-11-10,
VE170502,2018-05-02,2019-11-10,
VE170503,2018-05-02,2019-11-10,
VE170504,2018-05-02,2019-11-10,
VE170505,2018-05-02,2019-11-10,
VE170601,2018-05-02,2019-11-10,
VE170602,2018-05-02,2019-11-10,
VE170701,2018-05-02,2019-11-10,
VE170702,2018-05-02,2019-11-10,
VE170801,2018-05-02,2019-11-10,
VE170901,2018-05-02,2019-11-10,
VE170902,2018-05-02,2019-11-10,
VE171001,2018-05-02,2019-11-10,
VE171002,2018-05-02,2019-11-10,
VE171101,2018-05-02,2019-11-10,
VE171102,2018-05-02,2019-11-10,
VE180101,2018-05-02,2019-11-10,
VE180201,2018-05-02,2019-11-10,
VE180202,2018-05-02,2019-11-10,
VE180301,2018-05-02,2019-11-10,
VE180302,2018-05-02,2019-11-10,
VE180401,2018-05-02,2019-11-10,
VE180402,2018-05-02,2019-11-10,
VE180403,2018-05-02,2019-11-10,
VE180404,2018-05-02,2019-11-10,
VE180405,2018-05-02,2019-11-10,
VE180501,2018-05-02,2019-11-10,
VE180502,2018-05-02,2019-11-10,
VE180503,2018-05-02,2019-11-10,
VE180601,2018-05-02,2019-11-10,
VE180602,2018-05-02,2019-11-10,
VE180701,2018-05-02,2019-11-10,
VE180702,2018-05-02,2019-11-10,
VE180703,2018-05-02,2019-11-10,
VE180801,2018-05-02,2019-11-10,
VE180802,2018-05-02,2019-11-10,
VE180803,2018-05-02,2019-11-10,
VE180804,2018-05-02,2019-11-10,
VE180901,2018-05-02,2019-11-10,
VE180902,2018-05-02,2019-11-10,
VE181001,2018-05-02,2019-11-10,
VE181002,2018-05-02,2019-11-10,
VE181101,2018-05-02,2019-11-10,
VE181102,2018-05-02,2019-11-10,
VE181103,2018-05-02,2019-11-10,
VE181201,2018-05-02,2019-11-10,
VE181202,2018-05-02,2019-11-10,
VE181301,2018-05-02,2019-11-10,
VE181302,2018-05-02,2019-11-10,
VE181303,2018-05-02,2019-11-10,
VE181304,2018-05-02,2019-11-10,
VE181305,2018-05-02,2019-11-10,
VE181306,2018-05-02,2019-11-10,
VE181401,2018-05-02,2019-11-10,
VE181402,2018-05-02,2019-11-10,
VE181403,2018-05-02,2019-11-10,
VE181404,2018-05-02,2019-11-10,
VE190101,2018-05-02,2019-11-10,
VE190102,2018-05-02,2019-11-10,
VE190201,2018-05-02,2019-11-10,
VE190202,2018-05-02,2019-11-10,
VE190301,2018-05-02,2019-11-10,
VE190302,2018-05-02,2019-11-10,
VE190303,2018-05-02,2019-11-10,
VE190304,2018-05-02,2019-11-10,
VE190305,2018-05-02,2019-11-10,
VE190401,2018-05-02,2019-11-10,
VE190402,2018-05-02,2019-11-10,
VE190403,2018-05-02,2019-11-10,
VE190404,2018-05-02,2019-11-10,
VE190405,2018-05-02,2019-11-10,
VE190406,2018-05-02,2019-11-10,
VE190501,2018-05-02,2019-11-10,
VE190502,2018-05-02,2019-11-10,
VE190503,2018-05-02,2019-11-10,
VE190504,2018-05-02,2019-11-10,
VE190505,2018-05-02,2019-11-10,
VE190601,2018-05-02,2019-11-10,
VE190701,2018-05-02,2019-11-10,
VE190702,2018-05-02,2019-11-10,
VE190703,2018-05-02,2019-11-10,
VE190801,2018-05-02,2019-11-10,
VE190802,2018-05-02,2019-11-10,
VE190803,2018-05-02,2019-11-10,
VE190901,2018-05-02,2019-11-10,
VE190902,2018-05-02,2019-11-10,
VE191001,2018-05-02,2019-11-10,
VE191002,2018-05-02,2019-11-10,
VE191003,2018-05-02,2019-11-10,
VE191004,2018-05-02,2019-11-10,
VE191005,2018-05-02,2019-11-10,
VE191101,2018-05-02,2019-11-10,
VE191201,2018-05-02,2019-11-10,
VE191202,2018-05-02,2019-11-10,
VE191203,2018-05-02,2019-11-10,
VE191204,2018-05-02,2019-11-10,
VE191205,2018-05-02,2019-11-10,
VE191206,2018-05-02,2019-11-10,
VE191301,2018-05-02,2019-11-10,
VE191302,2018-05-02,2019-11-10,
VE191303,2018-05-02,2019-11-10,
VE191304,2018-05-02,2019-11-10,
VE191305,2018-05-02,2019-11-10,
VE191401,2018-05-02,2019-11-10,
VE191402,2018-05-02,2019-11-10,
VE191403,2018-05-02,2019-11-10,
VE191404,2018-05-02,2019-11-10,
VE191405,2018-05-02,2019-11-10,
VE191406,2018-05-02,2019-11-10,
VE191407,2018-05-02,2019-11-10,
VE191501,2018-05-02,2019-11-10,
VE191502,2018-05-02,2019-11-10,
VE191503,2018-05-02,2019-11-10,
VE191504,2018-05-02,2019-11-10,
VE200101,2018-05-02,2019-11-10,
VE200201,2018-05-02,2019-11-10,
VE200301,2018-05-02,2019-11-10,
VE200302,2018-05-02,2019-11-10,
VE200303,2018-05-02,2019-11-10,
VE200401,2018-05-02,2019-11-10,
VE200402,2018-05-02,2019-11-10,
VE200403,2018-05-02,2019-11-10,
VE200404,2018-05-02,2019-11-10,
VE200501,2018-05-02,2019-11-10,
VE200502,2018-05-02,2019-11-10,
VE200503,2018-05-02,2019-11-10,
VE200601,2018-05-02,2019-11-10,
VE200701,2018-05-02,2019-11-10,
VE200702,2018-05-02,2019-11-10,
VE200703,2018-05-02,2019-11-10,
VE200801,2018-05-02,2019-11-10,
VE200901,2018-05-02,2019-11-10,
VE200902,2018-05-02,2019-11-10,
VE200903,2018-05-02,2019-11-10,
VE201001,2018-05-02,2019-11-10,
VE201101,2018-05-02,2019-11-10,
VE201102,2018-05-02,2019-11-10,
VE201103,2018-05-02,2019-11-10,
VE201201,2018-05-02,2019-11-10,
VE201202,2018-05-02,2019-11-10,
VE201203,2018-05-02,2019-11-10,
VE201300,2018-05-02,2019-11-10,
VE201401,2018-05-02,2019-11-10,
VE201402,2018-05-02,2019-11-10,
VE201403,2018-05-02,2019-11-10,
VE201404,2018-05-02,2019-11-10,
VE201501,2018-05-02,2019-11-10,
VE201502,2018-05-02,2019-11-10,
VE201503,2018-05-02,2019-11-10,
VE201601,2018-05-02,2019-11-10,
VE201602,2018-05-02,2019-11-10,
VE201603,2018-05-02,2019-11-10,
VE201604,2018-05-02,2019-11-10,
VE201701,2018-05-02,2019-11-10,
VE201702,2018-05-02,2019-11-10,
VE201800,2018-05-02,2019-11-10,
VE201901,2018-05-02,2019-11-10,
VE201902,2018-05-02,2019-11-10,
VE202001,2018-05-02,2019-11-10,
VE202002,2018-05-02,2019-11-10,
VE202100,2018-05-02,2019-11-10,
VE202201,2018-05-02,2019-11-10,
VE202202,2018-05-02,2019-11-10,
VE202203,2018-05-02,2019-11-10,
VE202301,2018-05-02,2019-11-10,
VE202302,2018-05-02,2019-11-10,
VE202303,2018-05-02,2019-11-10,
VE202304,2018-05-02,2019-11-10,
VE202305,2018-05-02,2019-11-10,
VE202401,2018-05-02,2019-11-10,
VE202501,2018-05-02,2019-11-10,
VE202601,2018-05-02,2019-11-10,
VE202602,2018-05-02,2019-11-10,
VE202603,2018-05-02,2019-11-10,
VE202701,2018-05-02,2019-11-10,
VE202801,2018-05-02,2019-11-10,
VE202802,2018-05-02,2019-11-10,
VE202803,2018-05-02,2019-11-10,
VE202804,2018-05-02,2019-11-10,
VE202901,2018-05-02,2019-11-10,
VE210101,2018-05-02,2019-11-10,
VE210102,2018-05-02,2019-11-10,
VE210103,2018-05-02,2019-11-10,
VE210104,2018-05-02,2019-11-10,
VE210201,2018-05-02,2019-11-10,
VE210202,2018-05-02,2019-11-10,
VE210203,2018-05-02,2019-11-10,
VE210204,2018-05-02,2019-11-10,
VE210205,2018-05-02,2019-11-10,
VE210206,2018-05-02,2019-11-10,
VE210207,2018-05-02,2019-11-10,
VE210208,2018-05-02,2019-11-10,
VE210209,2018-05-02,2019-11-10,
VE210210,2018-05-02,2019-11-10,
VE210211,2018-05-02,2019-11-10,
VE210212,2018-05-02,2019-11-10,
VE210301,2018-05-02,2019-11-10,
VE210302,2018-05-02,2019-11-10,
VE210303,2018-05-02,2019-11-10,
VE210401,2018-05-02,2019-11-10,
VE210402,2018-05-02,2019-11-10,
VE210403,2018-05-02,2019-11-10,
VE210404,2018-05-02,2019-11-10,
VE210405,2018-05-02,2019-11-10,
VE210406,2018-05-02,2019-11-10,
VE210407,2018-05-02,2019-11-10,
VE210501,2018-05-02,2019-11-10,
VE210502,2018-05-02,2019-11-10,
VE210503,2018-05-02,2019-11-10,
VE210504,2018-05-02,2019-11-10,
VE210505,2018-05-02,2019-11-10,
VE210601,2018-05-02,2019-11-10,
VE210602,2018-05-02,2019-11-10,
VE210603,2018-05-02,2019-11-10,
VE210604,2018-05-02,2019-11-10,
VE210701,2018-05-02,2019-11-10,
VE210702,2018-05-02,2019-11-10,
VE210703,2018-05-02,2019-11-10,
VE210801,2018-05-02,2019-11-10,
VE210802,2018-05-02,2019-11-10,
VE210901,2018-05-02,2019-11-10,
VE210902,2018-05-02,2019-11-10,
VE210903,2018-05-02,2019-11-10,
VE210904,2018-05-02,2019-11-10,
VE211001,2018-05-02,2019-11-10,
VE211002,2018-05-02,2019-11-10,
VE211003,2018-05-02,2019-11-10,
VE211004,2018-05-02,2019-11-10,
VE211005,2018-05-02,2019-11-10,
VE211101,2018-05-02,2019-11-10,
VE211102,2018-05-02,2019-11-10,
VE211103,2018-05-02,2019-11-10,
VE211201,2018-05-02,2019-11-10,
VE211202,2018-05-02,2019-11-10,
VE211203,2018-05-02,2019-11-10,
VE211301,2018-05-02,2019-11-10,
VE211302,2018-05-02,2019-11-10,
VE211303,2018-05-02,2019-11-10,
VE211304,2018-05-02,2019-11-10,
VE211401,2018-05-02,2019-11-10,
VE211402,2018-05-02,2019-11-10,
VE211403,2018-05-02,2019-11-10,
VE211501,2018-05-02,2019-11-10,
VE211502,2018-05-02,2019-11-10,
VE211503,2018-05-02,2019-11-10,
VE211504,2018-05-02,2019-11-10,
VE211601,2018-05-02,2019-11-10,
VE211602,2018-05-02,2019-11-10,
VE211603,2018-05-02,2019-11-10,
VE211604,2018-05-02,2019-11-10,
VE211701,2018-05-02,2019-11-10,
VE211702,2018-05-02,2019-11-10,
VE211703,2018-05-02,2019-11-10,
VE211704,2018-05-02,2019-11-10,
VE211801,2018-05-02,2019-11-10,
VE211802,2018-05-02,2019-11-10,
VE211803,2018-05-02,2019-11-10,
VE211804,2018-05-02,2019-11-10,
VE211805,2018-05-02,2019-11-10,
VE211806,2018-05-02,2019-11-10,
VE211807,2018-05-02,2019-11-10,
VE211901,2018-05-02,2019-11-10,
VE211902,2018-05-02,2019-11-10,
VE211903,2018-05-02,2019-11-10,
VE211904,2018-05-02,2019-11-10,
VE211905,2018-05-02,2019-11-10,
VE211906,2018-05-02,2019-11-10,
VE212001,2018-05-02,2019-11-10,
VE212002,2018-05-02,2019-11-10,
VE212003,2018-05-02,2019-11-10,
VE212004,2018-05-02,2019-11-10,
VE212005,2018-05-02,2019-11-10,
VE212006,2018-05-02,2019-11-10,
VE220100,2018-05-02,2019-11-10,
VE220201,2018-05-02,2019-11-10,
VE220301,2018-05-02,2019-11-10,
VE220302,2018-05-02,2019-11-10,
VE220400,2018-05-02,2019-11-10,
VE220500,2018-05-02,2019-11-10,
VE220600,2018-05-02,2019-11-10,
VE220700,2018-05-02,2019-11-10,
VE220800,2018-05-02,2019-11-10,
VE220901,2018-05-02,2019-11-10,
VE220902,2018-05-02,2019-11-10,
VE220903,2018-05-02,2019-11-10,
VE221001,2018-05-02,2019-11-10,
VE221002,2018-05-02,2019-11-10,
VE221101,2018-05-02,2019-11-10,
VE221102,2018-05-02,2019-11-10,
VE221103,2018-05-02,2019-11-10,
VE221200,2018-05-02,2019-11-10,
VE221300,2018-05-02,2019-11-10,
VE221401,2018-05-02,2019-11-10,
VE221402,2018-05-02,2019-11-10,
VE230101,2018-05-02,2019-11-10,
VE230102,2018-05-02,2019-11-10,
VE230201,2018-05-02,2019-11-10,
VE230202,2018-05-02,2019-11-10,
VE230203,2018-05-02,2019-11-10,
VE230204,2018-05-02,2019-11-10,
VE230205,2018-05-02,2019-11-10,
VE230206,2018-05-02,2019-11-10,
VE230301,2018-05-02,2019-11-10,
VE230302,2018-05-02,2019-11-10,
VE230303,2018-05-02,2019-11-10,
VE230304,2018-05-02,2019-11-10,
VE230305,2018-05-02,2019-11-10,
VE230306,2018-05-02,2019-11-10,
VE230307,2018-05-02,2019-11-10,
VE230308,2018-05-02,2019-11-10,
VE230309,2018-05-02,2019-11-10,
VE230401,2018-05-02,2019-11-10,
VE230402,2018-05-02,2019-11-10,
VE230501,2018-05-02,2019-11-10,
VE230502,2018-05-02,2019-11-10,
VE230503,2018-05-02,2019-11-10,
VE230504,2018-05-02,2019-11-10,
VE230505,2018-05-02,2019-11-10,
VE230601,2018-05-02,2019-11-10,
VE230602,2018-05-02,2019-11-10,
VE230603,2018-05-02,2019-11-10,
VE230701,2018-05-02,2019-11-10,
VE230702,2018-05-02,2019-11-10,
VE230703,2018-05-02,2019-11-10,
VE230704,2018-05-02,2019-11-10,
VE230801,2018-05-02,2019-11-10,
VE230802,2018-05-02,2019-11-10,
VE230901,2018-05-02,2019-11-10,
VE230902,2018-05-02,2019-11-10,
VE230903,2018-05-02,2019-11-10,
VE230904,2018-05-02,2019-11-10,
VE230905,2018-05-02,2019-11-10,
VE231001,2018-05-02,2019-11-10,
VE231002,2018-05-02,2019-11-10,
VE231003,2018-05-02,2019-11-10,
VE231004,2018-05-02,2019-11-10,
VE231005,2018-05-02,2019-11-10,
VE231101,2018-05-02,2019-11-10,
VE231102,2018-05-02,2019-11-10,
VE231103,2018-05-02,2019-11-10,
VE231104,2018-05-02,2019-11-10,
VE231201,2018-05-02,2019-11-10,
VE231202,2018-05-02,2019-11-10,
VE231203,2018-05-02,2019-11-10,
VE231204,2018-05-02,2019-11-10,
VE231205,2018-05-02,2019-11-10,
VE231206,2018-05-02,2019-11-10,
VE231207,2018-05-02,2019-11-10,
VE231301,2018-05-02,2019-11-10,
VE231302,2018-05-02,2019-11-10,
VE231303,2018-05-02,2019-11-10,
VE231304,2018-05-02,2019-11-10,
VE231305,2018-05-02,2019-11-10,
VE231306,2018-05-02,2019-11-10,
VE231307,2018-05-02,2019-11-10,
VE231308,2018-05-02,2019-11-10,
VE231309,2018-05-02,2019-11-10,
VE231310,2018-05-02,2019-11-10,
VE231311,2018-05-02,2019-11-10,
VE231312,2018-05-02,2019-11-10,
VE231313,2018-05-02,2019-11-10,
VE231314,2018-05-02,2019-11-10,
VE231315,2018-05-02,2019-11-10,
VE231316,2018-05-02,2019-11-10,
VE231317,2018-05-02,2019-11-10,
VE231318,2018-05-02,2019-11-10,
VE231401,2018-05-02,2019-11-10,
VE231402,2018-05-02,2019-11-10,
VE231403,2018-05-02,2019-11-10,
VE231404,2018-05-02,2019-11-10,
VE231405,2018-05-02,2019-11-10,
VE231501,2018-05-02,2019-11-10,
VE231502,2018-05-02,2019-11-10,
VE231503,2018-05-02,2019-11-10,
VE231504,2018-05-02,2019-11-10,
VE231601,2018-05-02,2019-11-10,
VE231602,2018-05-02,2019-11-10,
VE231603,2018-05-02,2019-11-10,
VE231701,2018-05-02,2019-11-10,
VE231702,2018-05-02,2019-11-10,
VE231703,2018-05-02,2019-11-10,
VE231704,2018-05-02,2019-11-10,
VE231705,2018-05-02,2019-11-10,
VE231706,2018-05-02,2019-11-10,
VE231801,2018-05-02,2019-11-10,
VE231802,2018-05-02,2019-11-10,
VE231803,2018-05-02,2019-11-10,
VE231804,2018-05-02,2019-11-10,
VE231901,2018-05-02,2019-11-10,
VE231902,2018-05-02,2019-11-10,
VE231903,2018-05-02,2019-11-10,
VE232001,2018-05-02,2019-11-10,
VE232002,2018-05-02,2019-11-10,
VE232003,2018-05-02,2019-11-10,
VE232004,2018-05-02,2019-11-10,
VE232005,2018-05-02,2019-11-10,
VE232006,2018-05-02,2019-11-10,
VE232101,2018-05-02,2019-11-10,
VE232102,2018-05-02,2019-11-10,
VE232103,2018-05-02,2019-11-10,
VE240201,2018-05-02,2019-11-10,
VE240202,2018-05-02,2019-11-10,
VE240203,2018-05-02,2019-11-10,
VE240204,2018-05-02,2019-11-10,
VE240205,2018-05-02,2019-11-10,
VE240206,2018-05-02,2019-11-10,
VE240207,2018-05-02,2019-11-10,
VE240208,2018-05-02,2019-11-10,
VE240209,2018-05-02,2019-11-10,
VE240210,2018-05-02,2019-11-10,
VE240211,2018-05-02,2019-11-10,
YE110121,2019-02-01,2019-10-02,
YE110122,2019-02-01,2019-10-02,
YE110123,2019-02-01,2019-10-02,
YE110124,2019-02-01,2019-10-02,
YE110125,2019-02-01,2019-10-02,
YE110126,2019-02-01,2019-10-02,
YE110127,2019-02-01,2019-10-02,
YE110128,2019-02-01,2019-10-02,
YE110129,2019-02-01,2019-10-02,
YE110130,2019-02-01,2019-10-02,
YE110131,2019-02-01,2019-10-02,
YE110132,2019-02-01,2019-10-02,
YE110133,2019-02-01,2019-10-02,
YE110134,2019-02-01,2019-10-02,
YE110135,2019-02-01,2019-10-02,
YE110221,2019-02-01,2019-10-02,
YE110222,2019-02-01,2019-10-02,
YE110223,2019-02-01,2019-10-02,
YE110224,2019-02-01,2019-10-02,
YE110225,2019-02-01,2019-10-02,
YE110226,2019-02-01,2019-10-02,
YE110227,2019-02-01,2019-10-02,
YE110228,2019-02-01,2019-10-02,
YE110229,2019-02-01,2019-10-02,
YE110230,2019-02-01,2019-10-02,
YE110231,2019-02-01,2019-10-02,
YE110321,2019-02-01,2019-10-02,
YE110322,2019-02-01,2019-10-02,
YE110323,2019-02-01,2019-10-02,
YE110324,2019-02-01,2019-10-02,
YE110325,2019-02-01,2019-10-02,
YE110326,2019-02-01,2019-10-02,
YE110327,2019-02-01,2019-10-02,
YE110328,2019-02-01,2019-10-02,
YE110329,2019-02-01,2019-10-02,
YE110421,2019-02-01,2019-10-02,
YE110422,2019-02-01,2019-10-02,
YE110423,2019-02-01,2019-10-02,
YE110424,2019-02-01,2019-10-02,
YE110425,2019-02-01,2019-10-02,
