qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:116:3:120307,120307,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1203,1603:45:16:116:3:120307,Veal Vong,KH120307,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120308,120308,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1203,1603:45:16:116:3:120308,Boeng Proluet,KH120308,Prampir Meakkakra,KH1203,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120401,120401,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120401,Phsar Depou Ti Muoy,KH120401,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120402,120402,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120402,Phsar Depou Ti Pir,KH120402,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120403,120403,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120403,Phsar Depou Ti Bei,KH120403,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120404,120404,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120404,Tuek L'ak Ti Muoy,KH120404,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120405,120405,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120405,Tuek L'ak Ti Pir,KH120405,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120406,120406,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120406,Tuek L'ak Ti Bei,KH120406,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120407,120407,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120407,Boeng Kak Ti Muoy,KH120407,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120408,120408,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120408,Boeng Kak Ti Pir,KH120408,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120409,120409,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120409,Phsar Daeum Kor,KH120409,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120410,120410,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1204,1603:45:16:116:3:120410,Boeng Salang,KH120410,Tuol Kouk,KH1204,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120501,120501,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120501,Dangkao,KH120501,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120507,120507,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120507,Pong Tuek,KH120507,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120508,120508,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120508,Prey Veaeng,KH120508,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120510,120510,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120510,Prey Sa,KH120510,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120512,120512,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120512,Krang Pongro,KH120512,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120513,120513,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120513,Prateah Lang,KH120513,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120514,120514,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120514,Sak Sampov,KH120514,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120515,120515,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120515,Cheung Aek,KH120515,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120516,120516,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120516,Kong Noy,KH120516,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120517,120517,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120517,Preaek Kampues,KH120517,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120518,120518,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120518,Roluos,KH120518,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120519,120519,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120519,Spean Thma,KH120519,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120520,120520,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1205,1603:45:16:116:3:120520,Tien,KH120520,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120601,120601,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1206,1603:45:16:116:3:120601,Stueng Mean Chey,KH120601,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120602,120602,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1206,1603:45:16:116:3:120602,Boeng Tumpun,KH120602,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120606,120606,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1206,1603:45:16:116:3:120606,Chak Angrae Leu,KH120606,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120607,120607,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1206,1603:45:16:116:3:120607,Chak Angrae Kraom,KH120607,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120702,120702,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120702,Tuol Sangke,KH120702,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120703,120703,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120703,Svay Pak,KH120703,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120704,120704,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120704,Kilomaetr Lekh Prammuoy,KH120704,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120706,120706,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120706,Ruessei Kaev,KH120706,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120711,120711,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120711,Chrang Chamreh Ti Muoy,KH120711,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120712,120712,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1207,1603:45:16:116:3:120712,Chrang Chamreh Ti Pir,KH120712,Russey Keo,KH1207,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120801,120801,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1208,1603:45:16:116:3:120801,Phnom Penh Thmei,KH120801,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120802,120802,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1208,1603:45:16:116:3:120802,Tuek Thla,KH120802,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120803,120803,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1208,1603:45:16:116:3:120803,Khmuonh,KH120803,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120807,120807,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1208,1603:45:16:116:3:120807,Krang Thnong,KH120807,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120901,120901,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120901,Trapeang Krasang,KH120901,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120903,120903,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120903,Phleung Chheh Roteh,KH120903,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120904,120904,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120904,Chaom Chau,KH120904,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120905,120905,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120905,Kakab,KH120905,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120906,120906,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120906,Samraong Kraom,KH120906,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120908,120908,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120908,Boeng Thum,KH120908,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120909,120909,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120909,Kamboul,KH120909,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120910,120910,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120910,Kantaok,KH120910,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120911,120911,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120911,Ovlaok,KH120911,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:120913,120913,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1209,1603:45:16:116:3:120913,Snaor,KH120913,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121001,121001,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1210,1603:45:16:116:3:121001,Chrouy Changvar,KH121001,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121002,121002,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1210,1603:45:16:116:3:121002,Preaek Lieb,KH121002,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121003,121003,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1210,1603:45:16:116:3:121003,Preaek Ta Sek,KH121003,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121004,121004,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1210,1603:45:16:116:3:121004,Kaoh Dach,KH121004,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121005,121005,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1210,1603:45:16:116:3:121005,Bak Kaeng,KH121005,Chraoy Chongvar,KH1210,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121101,121101,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1211,1603:45:16:116:3:121101,Preaek Phnov,KH121101,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121102,121102,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1211,1603:45:16:116:3:121102,Ponhea Pon,KH121102,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121103,121103,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1211,1603:45:16:116:3:121103,Samraong,KH121103,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121104,121104,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1211,1603:45:16:116:3:121104,Kouk Roka,KH121104,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121105,121105,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1211,1603:45:16:116:3:121105,Ponsang,KH121105,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121201,121201,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121201,Chhbar Ampov Ti Muoy,KH121201,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121202,121202,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121202,Chbar Ampov Ti Pir,KH121202,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121203,121203,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121203,Nirouth,KH121203,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121204,121204,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121204,Preaek Pra,KH121204,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121205,121205,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121205,Veal Sbov,KH121205,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121206,121206,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121206,Preaek Aeng,KH121206,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121207,121207,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121207,Kbal Kaoh,KH121207,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:121208,121208,1603:45:16:116:0,1603:45:16:116:1:12,1603:45:16:116:2:1212,1603:45:16:116:3:121208,Preaek Thmei,KH121208,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130101,130101,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130101,S'ang,KH130101,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130102,130102,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130102,Tasu,KH130102,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130103,130103,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130103,Khyang,KH130103,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130104,130104,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130104,Chrach,KH130104,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130105,130105,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130105,Thmea,KH130105,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130106,130106,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1301,1603:45:16:116:3:130106,Putrea,KH130106,Chey Saen,KH1301,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130201,130201,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130201,Chhaeb Muoy,KH130201,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130202,130202,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130202,Chhaeb Pir,KH130202,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130203,130203,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130203,Sangkae Muoy,KH130203,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130204,130204,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130204,Sangkae Pir,KH130204,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130205,130205,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130205,Mlu Prey Muoy,KH130205,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130206,130206,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130206,Mlu Prey Pir,KH130206,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130207,130207,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130207,Kampong Sralau Muoy,KH130207,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130208,130208,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1302,1603:45:16:116:3:130208,Kampong Sralau Pir,KH130208,Chhaeb,KH1302,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130301,130301,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130301,Choam Ksant,KH130301,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130302,130302,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130302,Tuek Kraham,KH130302,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130303,130303,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130303,Pring Thum,KH130303,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130304,130304,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130304,Rumdaoh Srae,KH130304,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130305,130305,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130305,Yeang,KH130305,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130306,130306,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130306,Kantuot,KH130306,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130307,130307,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130307,Sror Aem,KH130307,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130308,130308,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1303,1603:45:16:116:3:130308,Morokot,KH130308,Choam Ksant,KH1303,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130401,130401,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130401,Kuleaen Tboung,KH130401,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130402,130402,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130402,Kuleaen Cheung,KH130402,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130403,130403,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130403,Thmei,KH130403,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130404,130404,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130404,Phnum Penh,KH130404,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130405,130405,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130405,Phnum Tbaeng Pir,KH130405,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130406,130406,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1304,1603:45:16:116:3:130406,Srayang,KH130406,Kuleaen,KH1304,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130501,130501,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130501,Robieb,KH130501,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130502,130502,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130502,Reaksmei,KH130502,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130503,130503,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130503,Rohas,KH130503,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130504,130504,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130504,Rung Roeang,KH130504,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130505,130505,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130505,Rik Reay,KH130505,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130506,130506,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130506,Ruos Roan,KH130506,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:130507,130507,1603:45:16:116:0,1603:45:16:116:1:13,1603:45:16:116:2:1305,1603:45:16:116:3:130507,Rotanak,KH130507,Rovieng,KH1305,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-16,
