#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_swa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_swa+is_latn,#adm3+name+alt2+i_swa+is_latn,#adm2+name+i_eng+is_latn,#adm2+name+i_swa+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_swa+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_swa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:834:3:1207043,1207043,Ihahi,,TZ1207043,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207051,1207051,Mapogoro,,TZ1207051,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207063,1207063,Chimala,,TZ1207063,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207071,1207071,Utengule Usangu,,TZ1207071,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207081,1207081,Ruiwa,,TZ1207081,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207091,1207091,Mahongole,,TZ1207091,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207103,1207103,Ubaruku,,TZ1207103,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207113,1207113,Igurusi,,TZ1207113,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207121,1207121,Kongolo,,TZ1207121,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207131,1207131,Mwatenga,,TZ1207131,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207141,1207141,Imalilosongwe,,TZ1207141,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207151,1207151,Igava,,TZ1207151,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207161,1207161,Ipwani,,TZ1207161,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207171,1207171,Itambaleo,,TZ1207171,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207181,1207181,Miyombweni,,TZ1207181,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207192,1207192,Rujewa,,TZ1207192,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1207202,1207202,Lugelele,,TZ1207202,,,,,,Mbarali,,TZ1207,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208012,1208012,Sisimba,,TZ1208012,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208022,1208022,Isanga,,TZ1208022,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208032,1208032,Iganzo,,TZ1208032,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208042,1208042,Mwansekwa,,TZ1208042,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208052,1208052,Itagano,,TZ1208052,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208062,1208062,Itezi,,TZ1208062,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208072,1208072,Nsalaga,,TZ1208072,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208082,1208082,Igawilo,,TZ1208082,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208092,1208092,Iganjo,,TZ1208092,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208102,1208102,Uyole,,TZ1208102,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208112,1208112,Iduda,,TZ1208112,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208122,1208122,Mwasanga,,TZ1208122,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208132,1208132,Tembela,,TZ1208132,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208142,1208142,Ilomba,,TZ1208142,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208152,1208152,Mwakibete,,TZ1208152,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208162,1208162,Ilemi,,TZ1208162,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208172,1208172,Isyesye,,TZ1208172,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208182,1208182,Ruanda,,TZ1208182,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208192,1208192,Iyela,,TZ1208192,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208202,1208202,Sinde,,TZ1208202,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208212,1208212,Maanga,,TZ1208212,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208222,1208222,Mbalizi RD,,TZ1208222,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208232,1208232,Forest,,TZ1208232,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208242,1208242,Mabatini,,TZ1208242,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208252,1208252,Nzovwe,,TZ1208252,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208262,1208262,Kalobe,,TZ1208262,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208272,1208272,Iyunga,,TZ1208272,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208282,1208282,Iwambi,,TZ1208282,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208292,1208292,Itende,,TZ1208292,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208302,1208302,Iziwa,,TZ1208302,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208312,1208312,Nsoho,,TZ1208312,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208322,1208322,Majengo,,TZ1208322,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208332,1208332,Ghana,,TZ1208332,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208342,1208342,Nonde,,TZ1208342,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208352,1208352,Itiji,,TZ1208352,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1208362,1208362,Maendeleo,,TZ1208362,,,,,,Mbeya Urban,,TZ1208,Mbeya,,TZ12,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301011,1301011,Urughu,,TZ1301011,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301021,1301021,Mtekente,,TZ1301021,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301031,1301031,Mtoa,,TZ1301031,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301041,1301041,Mgongo,,TZ1301041,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301053,1301053,Shelui,,TZ1301053,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301061,1301061,Ntwike,,TZ1301061,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301071,1301071,Tulya,,TZ1301071,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301081,1301081,Kidaru,,TZ1301081,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301091,1301091,Kisiriri,,TZ1301091,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301103,1301103,Kiomboi,,TZ1301103,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301111,1301111,Kinampanda,,TZ1301111,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301121,1301121,Ulemo,,TZ1301121,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301131,1301131,Kyengege,,TZ1301131,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301143,1301143,Ndago,,TZ1301143,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301151,1301151,Mbelekese,,TZ1301151,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301161,1301161,Kaselya,,TZ1301161,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1301171,1301171,Ndulungu,,TZ1301171,,,,,,Iramba,,TZ1301,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302011,1302011,Mudida,,TZ1302011,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302021,1302021,Makuro,,TZ1302021,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302031,1302031,Ikhanoda,,TZ1302031,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302041,1302041,Mwasauya,,TZ1302041,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302051,1302051,Msange,,TZ1302051,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302061,1302061,Maghojoa,,TZ1302061,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302071,1302071,Itaja,,TZ1302071,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302081,1302081,Ngimu,,TZ1302081,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302091,1302091,Mughunga,,TZ1302091,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302101,1302101,Mgori,,TZ1302101,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302111,1302111,Mughamo,,TZ1302111,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302121,1302121,Kinyagigi,,TZ1302121,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302131,1302131,Merya,,TZ1302131,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302141,1302141,Kinyeto,,TZ1302141,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302151,1302151,Ntonge,,TZ1302151,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302163,1302163,Ilongero,,TZ1302163,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302171,1302171,Mrama,,TZ1302171,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302181,1302181,Kijota,,TZ1302181,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302191,1302191,Mtinko,,TZ1302191,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302201,1302201,Ughandi,,TZ1302201,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1302211,1302211,Msisi,,TZ1302211,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303013,1303013,Manyoni,,TZ1303013,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303023,1303023,Solya,,TZ1303023,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303031,1303031,Makuru,,TZ1303031,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303041,1303041,Chikuyu,,TZ1303041,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303051,1303051,Makanda,,TZ1303051,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303063,1303063,Kintinku,,TZ1303063,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303071,1303071,Mvumi,,TZ1303071,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303081,1303081,Majiri,,TZ1303081,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303091,1303091,Sasajila,,TZ1303091,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303101,1303101,Idodyandole,,TZ1303101,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303111,1303111,Chikola,,TZ1303111,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303121,1303121,Heka,,TZ1303121,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303131,1303131,Nkonko,,TZ1303131,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303141,1303141,Sanza,,TZ1303141,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303151,1303151,Isseke,,TZ1303151,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303161,1303161,Rungwa,,TZ1303161,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303171,1303171,Mgandu,,TZ1303171,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303183,1303183,Itigi Mjini,,TZ1303183,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303191,1303191,Ipande,,TZ1303191,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303201,1303201,Sanjaranda,,TZ1303201,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303211,1303211,Aghondi,,TZ1303211,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303221,1303221,Mkwese,,TZ1303221,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303231,1303231,Muhalala,,TZ1303231,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303241,1303241,Saranda,,TZ1303241,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303251,1303251,Makutupora,,TZ1303251,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303261,1303261,Sasilo,,TZ1303261,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303271,1303271,Mwamagembe,,TZ1303271,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303283,1303283,Mitundu,,TZ1303283,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303291,1303291,Kitaraka,,TZ1303291,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:1303303,1303303,Itigi Majengo,,TZ1303303,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
