#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Ashikati,BD20132218,,,,Chandpur Sadar,BD201322,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ashrafpur,BD20135813,,,,Kachua,BD201358,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ashta Manisha,BD50761915,,,,Bhangura,BD507619,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ashtadhar,BD45615225,,,,Mymensingh Sadar,BD456152,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Ashtamir Char,BD55490911,,,,Chilmari,BD554909,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Ashugang,BD20123314,,,,Ashuganj,BD201233,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ashulia,BD30267218,,,,Savar,BD302672,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ashwadia,BD20758723,,,,Noakhali Sadar (Sudharam),BD207587,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Asia,BD20156112,,,,Patiya,BD201561,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Askarpur,BD55276416,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Aslampur,BD10092519,,,,Char Fasson,BD100925,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Asma,BD45720911,,,,Barhatta,BD457209,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Assasuni,BD40870417,,,,Assasuni,BD408704,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Asujia,BD45724711,,,,Kendua,BD457247,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Atabaha,BD30333213,,,,Kaliakair,BD303332,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ataikola,BD50765516,,,,Pabna Sadar,BD507655,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ataikola,BD50767215,,,,Santhia,BD507672,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Atapur,BD50387421,,,,Panchbibi,BD503874,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Atbar Pur (Paschim Chandina),BD20192747,,,,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Atgaon,BD55272113,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Atgaon,BD60908623,,,,Sulla,BD609086,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Atghar,BD30299010,,,,Saltha,BD302990,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Atghar Kuriana,BD10798717,,,,Nesarabad (Swarupkati),BD107987,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Atgharia Paurashava,BD50760599,,,,Atgharia,BD507605,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Atharabari,BD45613111,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Atharagashia,BD10040923,,,,Amtali,BD100409,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Atharakhada,BD40555721,,,,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Atia,BD30932311,,,,Delduar,BD309323,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Atigram,BD30564613,,,,Manikganj Sadar,BD305646,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Atjuri,BD40015617,,,,Mollahat,BD400156,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Atlia,BD40473011,,,,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Atmul,BD50109411,,,,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Atpara,BD30598411,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Atra Gilatala,BD40474819,,,,Khan Jahan Ali,BD404748,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Atulia,BD40878611,,,,Shyamnagar,BD408786,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Auch Para,BD50811220,,,,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Aulia Pukur,BD55273031,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Auliapur,BD10789510,,,,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Auliapur,BD55276417,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Auliapur,BD55949415,,,,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Auria,BD40657611,,,,Narail Sadar,BD406576,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Auskandi,BD60367713,,,,Nabiganj,BD603677,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ausnara,BD30935728,,,,Madhupur,BD309357,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Austagram,BD30480223,,,,Austagram,BD304802,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Autshahi,BD30599423,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ayla Patakata,BD10042817,,,,Barguna Sadar,BD100428,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Aymarasulpur,BD50387431,,,,Panchbibi,BD503874,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ayubpur,BD30687610,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Azampur,BD40447110,,,,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Azimnagar,BD30291015,,,,Bhanga,BD302910,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Azimnagar,BD30562811,,,,Harirampur,BD305628,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Azimpur,BD20157813,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Azimpur,BD55271713,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Aziznagar,BD20035115,,,,Lama,BD200351,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Babra Hachla,BD40652813,,,,Kalia,BD406528,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Babuchhara,BD20464315,,,,Dighinala,BD204643,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Babukhali,BD40556610,,,,Mohammadpur,BD405566,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Babupara,BD30827375,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Babuti Para,BD20198172,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bachamara,BD30561017,,,,Daulatpur,BD305610,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bachor,BD55948615,,,,Ranisankail,BD559486,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Badair,BD20126318,,,,Kasba,BD201263,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Badalgachhi,BD50640621,,,,Badalgachhi,BD506406,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Badalkut,BD20751017,,,,Chatkhil,BD207510,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Badalpur,BD60360227,,,,Ajmiriganj,BD603602,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Badar Pasha,BD30548019,,,,Rajoir,BD305480,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Badarganj,BD55850316,,,,Badarganj,BD558503,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Badarkhali,BD10042819,,,,Barguna Sadar,BD100428,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Badarkhali,BD20221610,,,,Chakaria,BD202216,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Badarpur,BD10095416,,,,Lalmohan,BD100954,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Badarpur,BD10789511,,,,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Badda,BD30260413,,,,Badda,BD302604,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Badhair,BD50819427,,,,Tanore,BD508194,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Badhal,BD40013815,,,,Kachua,BD400138,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Badiakhali,BD55322412,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Badla,BD30483317,,,,Itna,BD304833,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baga,BD10783811,,,,Bauphal,BD107838,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Bagachra,BD40419013,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagadana,BD20309419,,,,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bagali,BD40475311,,,,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagan Bazar,BD20153313,,,,Fatikchhari,BD201533,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baganbari,BD20137911,,,,Matlab Uttar,BD201379,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bagar Char,BD45390711,,,,Bakshiganj,BD453907,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bagasura,BD60367117,,,,Madhabpur,BD603671,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Bagat,BD30295610,,,,Madhukhali,BD302956,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bagati Para,BD50690919,,,,Bagati Para,BD506909,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bagatipara Paurashava,BD50690999,,,,Bagati Para,BD506909,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bagdha,BD10060213,,,,Agailjhara,BD100602,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Bagerhat Paurashava,BD40010899,,,,Bagerhat Sadar,BD400108,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagha,BD60913815,,,,Golabganj,BD609138,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Bagha Paurashava,BD50811099,,,,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Baghaba,BD30687621,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baghadi,BD20132222,,,,Chandpur Sadar,BD201322,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baghai Chhari,BD20840711,,,,Baghai Chhari,BD208407,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baghaichhari Paurashava,BD20840799,,,,Baghai Chhari,BD208407,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baghbati,BD50887816,,,,Sirajganj Sadar,BD508878,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Baghber,BD45611610,,,,Dhobaura,BD456116,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Baghber,BD45897030,,,,Nalitabari,BD458970,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bagher Para Paurashava,BD40410999,,,,Bagher Para,BD404109,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Baghil,BD30939537,,,,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baghmara,BD20193312,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baghmara Uttar,BD20193313,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baghra,BD30598413,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baghutia,BD30561019,,,,Daulatpur,BD305610,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baghutia,BD40410410,,,,Abhaynagar,BD404104,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagia,BD40555725,,,,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagjana,BD50387442,,,,Panchbibi,BD503874,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bagoan,BD20157411,,,,Raozan,BD201574,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bagoan,BD40576028,,,,Mujib Nagar,BD405760,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagulat,BD40507116,,,,Kumarkhali,BD405071,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagura,BD40448012,,,,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bagutia,BD50882721,,,,Chauhali,BD508827,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurabad,BD45391517,,,,Dewanganj,BD453915,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurpur,BD30545410,,,,Madaripur Sadar,BD305454,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurpur,BD30827316,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurpur,BD40419017,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurpur,BD40501513,,,,Bheramara,BD405015,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadurpur,BD50646910,,,,Niamatpur,BD506469,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bahadursadi,BD30333415,,,,Kaliganj,BD303334,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bahagili,BD55734517,,,,Kishoreganj,BD557345,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Bahalbaria,BD40509421,,,,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bahara,BD60367125,,,,Madhabpur,BD603671,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Bahara,BD60908647,,,,Sulla,BD609086,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Baharbunia,BD40016010,,,,Morrelganj,BD400160,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Baharchhara,BD20150811,,,,Banshkhali,BD201508,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baharchhara,BD20229015,,,,Teknaf,BD202290,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baharpur,BD30820717,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baheratail,BD30938513,,,,Sakhipur,BD309385,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bahir Char,BD40501527,,,,Bheramara,BD405015,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bahirdia Mansa,BD40013410,,,,Fakirhat,BD400134,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bahrampur,BD10785221,,,,Dashmina,BD107852,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Bahubal,BD60360511,,,,Bahubal,BD603605,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Bahugram,BD30355811,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bahuli,BD50887817,,,,Sirajganj Sadar,BD508878,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bahuria,BD30936623,,,,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baidyer Bazar,BD30670424,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baikari,BD40878220,,,,Satkhira Sadar,BD408782,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bailar,BD45619415,,,,Trishal,BD456194,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bailchhari,BD20150812,,,,Banshkhali,BD201508,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bailtali,BD20151813,,,,Chandanaish,BD201518,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baintala,BD40017310,,,,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Baira (kewatkhali),BD45615227,,,,Mymensingh Sadar,BD456152,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bairag,BD20150419,,,,Anowara,BD201504,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bairati,BD30485911,,,,Mithamain,BD304859,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bairati,BD45728315,,,,Purbadhala,BD457283,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bairchuna,BD55948223,,,,Pirganj,BD559482,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Baisakanda,BD30261411,,,,Dhamrai,BD302614,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baisari Para,BD10061021,,,,Banari Para,BD100610,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Baishari,BD20037319,,,,Naikhongchhari,BD200373,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baishgaon,BD20197413,,,,Manoharganj,BD201974,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bajitkhila,BD45898811,,,,Sherpur Sadar,BD458988,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bajitpur,BD30548028,,,,Rajoir,BD305480,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bajitpur Paurashava,BD30480699,,,,Bajitpur,BD304806,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bajnaba,BD30680713,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bajra Jogini,BD30595622,,,,Munshiganj Sadar,BD305956,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bajua,BD40471710,,,,Dacope,BD404717,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Bajubagha,BD50811022,,,,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bakai,BD20197217,,,,Laksam,BD201972,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bakal,BD10060215,,,,Agailjhara,BD100602,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Bakaljora,BD45721812,,,,Durgapur,BD457218,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bakila,BD20134975,,,,Hajiganj,BD201349,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baksh Mohammad,BD20305140,,,,Parshuram,BD203051,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bakshaganj,BD20198734,,,,Nangalkot,BD201987,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bakshanagar,BD30266213,,,,Nawabganj,BD302662,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Bakshiganj,BD45390723,,,,Bakshiganj,BD453907,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Bakshimail,BD50815313,,,,Mohanpur,BD508153,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Baksimail,BD20191811,,,,Burichang,BD201918,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Bakta,BD45612017,,,,Fulbaria,BD456120,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Baktaballi,BD30675825,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baktapur,BD20153314,,,,Fatikchhari,BD201533,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Baktarpur,BD30333417,,,,Kaliganj,BD303334,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baktiarpur,BD50646013,,,,Naogaon Sadar,BD506460,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Bakua,BD55945127,,,,Haripur,BD559451,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Bakulbaria,BD10785722,,,,Galachipa,BD107857,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Bala Para,BD55731213,,,,Dimla,BD557312,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Balaganj,BD60910811,,,,Balaganj,BD609108,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Balagram,BD55733613,,,,Jaldhaka,BD557336,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Balaibunia,BD40016011,,,,Morrelganj,BD400160,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Balair Char,BD45898813,,,,Sherpur Sadar,BD458988,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Balaishimul,BD45724713,,,,Kendua,BD457247,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Balara,BD30562821,,,,Harirampur,BD305628,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Balarampur,BD20199410,,,,Titas,BD201994,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Balarampur,BD55770427,,,,Atwari,BD557704,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Balarhat,BD55855832,,,,Mitha Pukur,BD558558,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Baldhara,BD30568217,,,,Singair,BD305682,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Baldia,BD10798719,,,,Nesarabad (Swarupkati),BD107987,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
