#adm3+name+i_eng+is_latn,#adm3+name+i_ukr+is_cyrl,#adm3+name+i_rus+is_cyrl,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ukr+is_cyrl,#adm3+name+alt2+i_ukr+is_cyrl,#adm3+name+alt1+i_rus+is_cyrl,#adm3+name+alt2+i_rus+is_cyrl,#adm2+name+i_eng+is_latn,#adm2+name+i_ukr+is_cyrl,#adm2+name+i_rus+is_cyrl,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ukr+is_cyrl,#adm1+name+i_rus+is_cyrl,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ukr+is_cyrl,#country+name+i_rus+is_cyrl,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Trostianetska,Тростянецька,Тростянецкая,UA4610025,,,,,,,,Stryiskyi,Стрийський,Стрыйский,UA4610,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Khodorivska,Ходорівська,Ходоровская,UA4610027,,,,,,,,Stryiskyi,Стрийський,Стрыйский,UA4610,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Belzka,Белзька,Белзская,UA4612001,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Velykomostivska,Великомостівська,Великомостовская,UA4612003,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Dobrotvirska,Добротвірська,Добротворская,UA4612005,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Lopatynska,Лопатинська,Лопатинская,UA4612007,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Radekhivska,Радехівська,Радеховская,UA4612009,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Sokalska,Сокальська,Сокальская,UA4612011,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Chervonohradska,Червоноградська,Червоноградская,UA4612013,,,,,,,,Chervonohradskyi,Червоноградський,Червоноградский,UA4612,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ivano-Frankivska,Івано-Франківська,Ивано-Франковская,UA4614001,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mostyska,Мостиська,Мостисская,UA4614003,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Novoiavorivska,Новояворівська,Новояворовская,UA4614005,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Sudovovyshnianska,Судововишнянська,Судововишнянская,UA4614007,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shehynivska,Шегинівська,Шегиновская,UA4614009,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Yavorivska,Яворівська,Яворовская,UA4614011,,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA4614,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bashtanska,Баштанська,Баштанская,UA4802001,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bereznehuvatska,Березнегуватська,Березнеговатская,UA4802003,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Vilnozaporizka,Вільнозапорізька,Вольнозапорожская,UA4802005,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Volodymyrivska,Володимирівська,Владимировская,UA4802007,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Horokhivska,Горохівська,Гороховская,UA4802009,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Inhulska,Інгульська,Ингульская,UA4802011,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kazankivska,Казанківська,Казанковская,UA4802013,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Novobuzka,Новобузька,Новобугская,UA4802015,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Pryvilnenska,Привільненська,Привольненская,UA4802017,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Snihurivska,Снігурівська,Снигиревская,UA4802019,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Sofiivska,Софіївська,Софиевская,UA4802021,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shyrokivska,Широківська,Широковская,UA4802023,,,,,,,,Bashtanskyi,Баштанський,Баштанский,UA4802,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bratska,Братська,Братская,UA4804001,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Buzka,Бузька,Бугская,UA4804003,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Veselynivska,Веселинівська,Веселиновская,UA4804005,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Voznesenska,Вознесенська,Вознесенская,UA4804007,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Domanivska,Доманівська,Доманевская,UA4804009,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Doroshivska,Дорошівська,Дорошовская,UA4804011,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Yelanetska,Єланецька,Еланецкая,UA4804013,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mostivska,Мостівська,Мостовская,UA4804015,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Novomarivska,Новомар'ївська,Новомарьевская,UA4804017,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Oleksandrivska,Олександрівська,Александровская,UA4804019,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Prybuzhanivska,Прибужанівська,Прибужановская,UA4804021,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Prybuzka,Прибузька,Прибужская,UA4804023,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Yuzhnoukrainska,Южноукраїнська,Южноукраинская,UA4804025,,,,,,,,Voznesenskyi,Вознесенський,Вознесенский,UA4804,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Berezanska,Березанська,Березанская,UA4806001,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Vesnianska,Веснянська,Веснянская,UA4806003,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Voskresenska,Воскресенська,Воскресенская,UA4806005,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Halytsynivska,Галицинівська,Галицыновская,UA4806007,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Koblivska,Коблівська,Коблевская,UA4806009,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kostiantynivska,Костянтинівська,Константиновская,UA4806011,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kutsurubska,Куцурубська,Куцурубская,UA4806013,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mykolaivska,Миколаївська,Николаевская,UA4806015,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mishkovo-Pohorilivska,Мішково-Погорілівська,Мешково-Погореловская,UA4806017,,,,,,,,Mykolaivskyi,Миколаївський,Николаевский,UA4806,Mykolaivska,Миколаївська,Николаевская,UA48,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
