#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Bqaa Sefrine,بقاع صفرين,LB37317,Bqaa Sefrine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bqarsouna,بقرصونه,LB37319,Bqarsouna,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hazmiyet-Miniyeh,حازمية المنيه,LB37321,Hazmiyet-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tarane,طاران,LB37323,Tarane,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mimrine,نمرين,LB37325,Mimrine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haql el Aazimeh,حقل العزيمة,LB37327,Haql el Aazimeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit El-Faqs,بيت الفقس,LB37329,Beit El-Faqs,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrah Es-Sfire,مراح السفيرة,LB37331,Mrah Es-Sfire,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Et-Tineh-Miniyeh,عين التينه المنيه,LB37333,Aain Et-Tineh-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kharroub-Miniyeh,خرنوب المنيه,LB37335,Kharroub-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sfireh,سفيرة,LB37337,Sfireh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qarsaita,قرصيتا,LB37339,Qarsaita,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Izal,إيزال,LB37341,Izal,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Btermaz,بطرماز,LB37343,Btermaz,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qemmamine,قمامين,LB37344,Qemmamine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Harf Es-Sayad,حرف السياد,LB37345,Harf Es-Sayad,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Karm El-Mohr,كرم المهر,LB37347,Karm El-Mohr,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Zoud,بيت زود,LB37349,Beit Zoud,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrah Es-Srayj,مراح السريج,LB37351,Mrah Es-Srayj,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qraine,قرين,LB37353,Qraine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouaret-Miniyeh,حوارة ,LB37355,Haouaret-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Debaael,دبعل المنيه,LB37356,Debaael,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Haouik,بيت حاويك,LB37357,Beit Haouik,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jayroun,جيرون,LB37358,Jayroun,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bechnnata,بشناتا,LB37359,Bechnnata,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qarhaiya,قرحيا,LB37360,Qarhaiya,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aazqai,عزقي ,LB37361,Aazqai,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aasaymout,عصيموت,LB37362,Aasaymout,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Chellane,كفر شلان,LB37363,Kfar Chellane,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Habou,كفر حبو,LB37365,Kfar Habou,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaymar,عيمر ,LB37367,Aaymar,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zaghartaghrine,زغرتغرين,LB37369,Zaghartaghrine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Behouaita,بحويتا,LB37371,Behouaita,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kahf El-Malloul,كفَ الملول,LB37373,Kahf El-Malloul,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jarjour,جرجور,LB37375,Jarjour,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Nbouh,دير نبوح,LB37377,Deir Nbouh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bechehhara,بشحارة,LB37379,Bechehhara,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Merkebta,مركبتا,LB37381,Merkebta,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Raouda-Aadoua,روضه المنيه,LB37382,Raouda-Aadoua,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qarne,القرن,LB37383,Qarne,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrebbine,مربين,LB37385,Mrebbine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Terbol-Miniyeh,تربل المنيه,LB37387,Terbol-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat El-Kreme,مزرعة الكريم,LB37389,Mazraat El-Kreme,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bakhaaoun,بخعون,LB37391,Bakhaaoun,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Bibnine,كفر ببنين,LB37395,Kfar Bibnine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB51001,Litige,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh El-Midane,زحلة,LB51111,Zahleh El-Midane,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh Haouch Ez-Zaraane,حوش الزراعنة,LB51113,Zahleh Haouch Ez-Zaraane,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahlé Mar Gerges,زحلة مار جرجس,LB51115,Zahle Mar Gerges,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh Er-Rassiyeh,الراسية,LB51117,Zahleh Er-Rassiyeh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh El-Berbara,بربارة زحلة,LB51119,Zahleh El-Berbara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh El-Maallaqa,زحلة معلقة أراضي,LB51121,Zahleh El-Maallaqa,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahlé Mar Antonios,زحلة مار أنطونيوس,LB51123,Zahle Mar Antonios,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh Maallaqa Aradi,مدينة الصناعية,LB51125,Zahleh Maallaqa Aradi,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahlé Haouch El-Oumara Aradi,زحلة حوش الامراء أراضي,LB51127,Zahle Haouch El-Oumara Aradi,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahlé Saydet En-Najat,زحلة  سيدة النجاة,LB51129,Zahle Saydet En-Najat,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh Haouch El-Oumara,تل شيحا,LB51131,Zahleh Haouch El-Oumara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahleh Aradi,زحلة أراضي,LB51133,Zahleh Aradi,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zahlé Mar Elias,مار الياس زحلة,LB51135,Zahle Mar Elias,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fourzol,فرزل ,LB51139,Fourzol,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Touaite Zahleh,تويتي,LB51145,Touaite Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nabi Ayla,نبي ايلا,LB51151,Nabi Ayla,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hazerta,حزرتا,LB51157,Hazerta,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ablah,ابلح,LB51163,Ablah,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qaa Er-Rim,قاع الريم,LB51173,Qaa Er-Rim,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Niha Zahleh,نيحا زحلة,LB51177,Niha Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ksara,كسارة,LB51184,Ksara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Er-Remtaniyeh,الرمطانية,LB51185,Mazraat Er-Remtaniyeh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi El-Aarayech,وادي العرايش,LB51189,Ouadi El-Aarayech,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chtaura,شتورا,LB51211,Chtaura,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zebdoul,زبدل,LB51214,Zebdoul,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Makseh,مكسة,LB51217,Makseh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Taalbaya,تعلبايا,LB51221,Taalbaya,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jdita,جديتا,LB51224,Jdita,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Taanayel,تعنايل,LB51227,Taanayel,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saadnayel,سعدنايل,LB51231,Saadnayel,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qabb Elias,قب الياس,LB51234,Qabb Elias,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch Mandara,حوش مندره,LB51237,Haouch Mandara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrayjat Zahleh,مريجات,LB51241,Mrayjat Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bouarej,بوارج,LB51244,Bouarej,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chebrqiyet Tabet,شبرقية تابت,LB51247,Chebrqiyet Tabet,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch Es-Siyadeh,حوش الصيادي,LB51251,Haouch Es-Siyadeh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Ed-Delm,وادي الدلم,LB51257,Ouadi Ed-Delm,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tcheflik Qiqano,تشفلك قيقانو,LB51261,Tcheflik Qiqano,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch Qayssar,قيصر,LB51264,Haouch Qayssar,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Barr Elias,بر الياس,LB51267,Barr Elias,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mzaraat Zahleh,مزرعة زحلة,LB51271,Mzaraat Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tcheflik Eddé Haouch,تشفلك اده حوش,LB51274,Tcheflik Edde Haouch,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tell El-Akhdar,تل الاخضر,LB51277,Tell El-Akhdar,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aanjar (Haouch Moussa),عنجر,LB51281,Aanjar (Haouch Moussa),,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdel Aanjar,مجدل عنجر,LB51284,Majdel Aanjar,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nasriyet Zahleh,ناصرية  زحلة,LB51287,Nasriyet Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Riyaq,رياق,LB51311,Riyaq,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch Hala,حوش حالا,LB51317,Haouch Hala,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aali En-Nahri,علي النهري,LB51323,Aali En-Nahri,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch El-Ghanam,حوش الغنم,LB51329,Haouch El-Ghanam,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch El-Aamara,تل العمارة,LB51335,Haouch El-Aamara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hoshmosh,حشمش,LB51341,Hoshmosh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir El-Ghazal,دير الغزال,LB51347,Deir El-Ghazal,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qoussaya,قوسايا,LB51353,Qoussaya,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nasriyet Rizk,ناصرية رزق,LB51354,Nasriyet Rizk,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Raait,رعيت,LB51359,Raait,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Terbol Zahleh,تربل,LB51365,Terbol Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Massa,مسا,LB51371,Massa,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Kfar Zabad,عين كفر زبد,LB51377,Aain Kfar Zabad,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dalhamiyet Zahleh,دلهميه,LB51383,Dalhamiyet Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfarzabad,كفر زبد,LB51389,Kfarzabad,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB52001,Litige,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB52002,Litige,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB52003,Litige,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Machghara,مشغرة,LB52111,Machghara,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Et-Tineh BG,عين التينة بقاع الغربي,LB52116,Aain Et-Tineh BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaytanit,عيتنيت,LB52121,Aaytanit,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bab Mareaa,باب مارع,LB52126,Bab Mareaa,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Aain Ej-Jaouzeh,دير عين الجوزة,LB52131,Deir Aain Ej-Jaouzeh,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saghbine,صغبين,LB52136,Saghbine,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Loussa,لوسيا,LB52141,Loussa,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Zebdeh,عين زبدة,LB52146,Aain Zebdeh,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khirbet Qanafar,خربة قنافار,LB52151,Khirbet Qanafar,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kafraiya BG,كفريا بقاع الغربي,LB52156,Kafraiya BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aana,عانا,LB52161,Aana,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Tahniche,دير طحنيش,LB52166,Deir Tahniche,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mansoura BG,المنصورة,LB52171,Mansoura BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aammiq BG,عميق,LB52176,Aammiq BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chebrqiyet Aammiq,شبرقية عميق,LB52181,Chebrqiyet Aammiq,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Joubb Jannine,جب جنين,LB52211,Joubb Jannine,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Lala,لالا,LB52214,Lala,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kamed El-Laouz,كامد اللوز,LB52217,Kamed El-Laouz,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tall Znoub,تل زنوب,LB52221,Tall Znoub,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baaloul BG,بعلول,LB52224,Baaloul BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ghazzeh,غزة,LB52227,Ghazzeh,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Soultan Yaacoub Faouqa,سلطان يعقوب الفوقا,LB52231,Soultan Yaacoub Faouqa,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khiara,الخيارة,LB52234,Khiara,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qaraaoun,القرعون,LB52237,Qaraaoun,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Soltan Yacoub el Aradi,سلطان يعقوب أراضي,LB52241,Soltan Yacoub el Aradi,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Manara (Hammara) BG,حمارة,LB52244,Manara (Hammara) BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khiara El-Aatiqa,خيارة العتيقة,LB52247,Khiara El-Aatiqa,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dakoueh,دكوة,LB52251,Dakoueh,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haouch El-Harime,حوش الحريمة,LB52254,Haouch El-Harime,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jazira BG,الجزيرة,LB52257,Jazira BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouaqf BG,الوقف بقاع الغربي,LB52261,Ouaqf BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Souairi,صويري,LB52264,Souairi,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sohmor,سحمر,LB52267,Sohmor,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
