#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:360:3:1110082,1110082,Peusangan Siblah Krueng,ID1110082,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1110090,1110090,Makmur,ID1110090,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1110100,1110100,Ganda Pura,ID1110100,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1110101,1110101,Kuta Blang,ID1110101,,,,Bireuen,ID1110,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111010,1111010,Sawang,ID1111010,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111020,1111020,Nisam,ID1111020,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111021,1111021,Nisam Antara,ID1111021,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111022,1111022,Banda Baro,ID1111022,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111030,1111030,Kuta Makmur,ID1111030,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111031,1111031,Simpang Keramat,ID1111031,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111040,1111040,Syamtalira Bayu,ID1111040,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111041,1111041,Geureudong Pase,ID1111041,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111050,1111050,Meurah Mulia,ID1111050,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111060,1111060,Matangkuli,ID1111060,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111061,1111061,Paya Bakong,ID1111061,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111062,1111062,Pirak Timu,ID1111062,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111070,1111070,Cot Girek,ID1111070,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111080,1111080,Tanah Jambo Aye,ID1111080,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111081,1111081,Langkahan,ID1111081,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111090,1111090,Seunuddon,ID1111090,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111100,1111100,Baktiya,ID1111100,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111101,1111101,Baktiya Barat,ID1111101,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111110,1111110,Lhoksukon,ID1111110,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111120,1111120,Tanah Luas,ID1111120,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111121,1111121,Nibong,ID1111121,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111130,1111130,Samudera,ID1111130,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111140,1111140,Syamtalira Aron,ID1111140,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111150,1111150,Tanah Pasir,ID1111150,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111151,1111151,Lapang,ID1111151,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111160,1111160,Muara Batu,ID1111160,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1111170,1111170,Dewantara,ID1111170,,,,Aceh Utara,ID1111,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112010,1112010,Manggeng,ID1112010,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112011,1112011,Lembah Sabil,ID1112011,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112020,1112020,Tangan-Tangan,ID1112020,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112021,1112021,Setia,ID1112021,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112030,1112030,Blang Pidie,ID1112030,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112031,1112031,Jeumpa,ID1112031,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112040,1112040,Susoh,ID1112040,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112050,1112050,Kuala Batee,ID1112050,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1112060,1112060,Babah Rot,ID1112060,,,,Aceh Barat Daya,ID1112,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113010,1113010,Kuta Panjang,ID1113010,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113011,1113011,Blang Jerango,ID1113011,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113020,1113020,Blangkejeren,ID1113020,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113021,1113021,Putri Betung,ID1113021,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113022,1113022,Dabun Gelang,ID1113022,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113023,1113023,Blang Pegayon,ID1113023,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113030,1113030,Pining,ID1113030,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113040,1113040,Rikit Gaib,ID1113040,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113041,1113041,Pantan Cuaca,ID1113041,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113050,1113050,Terangun,ID1113050,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1113051,1113051,Tripe Jaya,ID1113051,,,,Gayo Lues,ID1113,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114010,1114010,Tamiang Hulu,ID1114010,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114011,1114011,Bandar Pusaka,ID1114011,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114020,1114020,Kejuruan Muda,ID1114020,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114021,1114021,Tenggulun,ID1114021,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114030,1114030,Rantau,ID1114030,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114040,1114040,Kota Kuala Simpang,ID1114040,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114050,1114050,Seruway,ID1114050,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114060,1114060,Bendahara,ID1114060,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114061,1114061,Banda Mulia,ID1114061,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114070,1114070,Karang Baru,ID1114070,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114071,1114071,Sekerak,ID1114071,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1114080,1114080,Manyak Payed,ID1114080,,,,Aceh Tamiang,ID1114,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115010,1115010,Darul Makmur,ID1115010,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115011,1115011,Tripa Makmur,ID1115011,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115020,1115020,Kuala,ID1115020,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115021,1115021,Kuala Pesisir,ID1115021,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115022,1115022,Tadu Raya,ID1115022,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115030,1115030,Beutong,ID1115030,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115031,1115031,Beutong Ateuh Banggalang,ID1115031,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115040,1115040,Seunagan,ID1115040,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115041,1115041,Suka Makmue,ID1115041,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1115050,1115050,Seunagan Timur,ID1115050,,,,Nagan Raya,ID1115,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116010,1116010,Teunom,ID1116010,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116011,1116011,Pasie Raya,ID1116011,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116020,1116020,Panga,ID1116020,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116030,1116030,Krueng Sabee,ID1116030,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116040,1116040,Setia Bakti,ID1116040,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116050,1116050,Sampoiniet,ID1116050,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116051,1116051,Darul Hikmah,ID1116051,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116060,1116060,Jaya,ID1116060,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1116061,1116061,Indra Jaya,ID1116061,,,,Aceh Jaya,ID1116,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117010,1117010,Timang Gajah,ID1117010,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117011,1117011,Gajah Putih,ID1117011,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117020,1117020,Pintu Rime Gayo,ID1117020,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117030,1117030,Bukit,ID1117030,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117040,1117040,Wih Pesam,ID1117040,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117050,1117050,Bandar,ID1117050,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117051,1117051,Bener Kelipah,ID1117051,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117060,1117060,Syiah Utama,ID1117060,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117061,1117061,Mesidah,ID1117061,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1117070,1117070,Permata,ID1117070,,,,Bener Meriah,ID1117,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118010,1118010,Meureudu,ID1118010,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118020,1118020,Meurah Dua,ID1118020,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118030,1118030,Bandar Dua,ID1118030,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118040,1118040,Jangka Buya,ID1118040,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118050,1118050,Ulim,ID1118050,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118060,1118060,Trienggadeng,ID1118060,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118070,1118070,Panteraja,ID1118070,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1118080,1118080,Bandar Baru,ID1118080,,,,Pidie Jaya,ID1118,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171010,1171010,Meuraxa,ID1171010,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171011,1171011,Jaya Baru,ID1171011,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171012,1171012,Banda Raya,ID1171012,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171020,1171020,Baiturrahman,ID1171020,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171021,1171021,Lueng Bata,ID1171021,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171030,1171030,Kuta Alam,ID1171030,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171031,1171031,Kuta Raja,ID1171031,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171040,1171040,Syiah Kuala,ID1171040,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1171041,1171041,Ulee Kareng,ID1171041,,,,Kota Banda Aceh,ID1171,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1172010,1172010,Sukajaya,ID1172010,,,,Kota Sabang,ID1172,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1172020,1172020,Sukakarya,ID1172020,,,,Kota Sabang,ID1172,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1173010,1173010,Langsa Timur,ID1173010,,,,Kota Langsa,ID1173,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1173011,1173011,Langsa Lama,ID1173011,,,,Kota Langsa,ID1173,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1173020,1173020,Langsa Barat,ID1173020,,,,Kota Langsa,ID1173,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1173021,1173021,Langsa Baro,ID1173021,,,,Kota Langsa,ID1173,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1173030,1173030,Langsa Kota,ID1173030,,,,Kota Langsa,ID1173,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1174010,1174010,Blang Mangat,ID1174010,,,,Kota Lhokseumawe,ID1174,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1174020,1174020,Muara Dua,ID1174020,,,,Kota Lhokseumawe,ID1174,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1174021,1174021,Muara Satu,ID1174021,,,,Kota Lhokseumawe,ID1174,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1174030,1174030,Banda Sakti,ID1174030,,,,Kota Lhokseumawe,ID1174,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1175010,1175010,Simpang Kiri,ID1175010,,,,Kota Subulussalam,ID1175,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1175020,1175020,Penanggalan,ID1175020,,,,Kota Subulussalam,ID1175,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1175030,1175030,Rundeng,ID1175030,,,,Kota Subulussalam,ID1175,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1175040,1175040,Sultan Daulat,ID1175040,,,,Kota Subulussalam,ID1175,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1175050,1175050,Longkib,ID1175050,,,,Kota Subulussalam,ID1175,Aceh,ID11,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201060,1201060,Idano Gawo,ID1201060,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201061,1201061,Bawolato,ID1201061,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201062,1201062,Ulugawo,ID1201062,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201070,1201070,Gido,ID1201070,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201071,1201071,Sogaeadu,ID1201071,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201081,1201081,Ma U,ID1201081,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201082,1201082,Somolo - Molo,ID1201082,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201130,1201130,Hiliduho,ID1201130,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201131,1201131,Hili Serangkai,ID1201131,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1201132,1201132,Botomuzoi,ID1201132,,,,Nias,ID1201,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202010,1202010,Batahan,ID1202010,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202011,1202011,Sinunukan,ID1202011,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202020,1202020,Batang Natal,ID1202020,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202021,1202021,Lingga Bayu,ID1202021,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202022,1202022,Ranto Baek,ID1202022,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202030,1202030,Kotanopan,ID1202030,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202031,1202031,Ulu Pungkut,ID1202031,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202032,1202032,Tambangan,ID1202032,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202033,1202033,Lembah Sorik Marapi,ID1202033,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202034,1202034,Puncak Sorik Marapi,ID1202034,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202040,1202040,Muara Sipongi,ID1202040,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202041,1202041,Pakantan,ID1202041,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202050,1202050,Panyabungan,ID1202050,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202051,1202051,Panyabungan Selatan,ID1202051,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202052,1202052,Panyabungan Barat,ID1202052,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202053,1202053,Panyabungan Utara,ID1202053,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202054,1202054,Panyabungan Timur,ID1202054,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202055,1202055,Huta Bargot,ID1202055,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202060,1202060,Natal,ID1202060,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202070,1202070,Muara Batang Gadis,ID1202070,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202080,1202080,Siabu,ID1202080,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202081,1202081,Bukit Malintang,ID1202081,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1202082,1202082,Naga Juang,ID1202082,,,,Mandailing Natal,ID1202,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203010,1203010,Batang Angkola,ID1203010,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203011,1203011,Sayur Matinggi,ID1203011,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203012,1203012,Tano Tombangan Angkola,ID1203012,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203070,1203070,Angkola Timur,ID1203070,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203080,1203080,Angkola Selatan,ID1203080,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:1203090,1203090,Angkola Barat,ID1203090,,,,Tapanuli Selatan,ID1203,Sumatera Utara,ID12,Indonesia,ID,2020-04-08,2020-04-08,
