#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:566:2:31001,31001,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31001,Afijio,NG031001,Afijio,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31002,31002,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31002,Akinyele,NG031002,Akinyele,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31003,31003,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31003,Atiba,NG031003,Atiba,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31004,31004,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31004,Atigbo,NG031004,Atigbo,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31005,31005,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31005,Egbeda,NG031005,Egbeda,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31006,31006,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31006,Ibadan North,NG031006,Ibadan North,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31007,31007,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31007,Ibadan North East,NG031007,Ibadan North East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31008,31008,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31008,Ibadan North West,NG031008,Ibadan North West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31009,31009,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31009,Ibadan South East,NG031009,Ibadan South East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31010,31010,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31010,Ibadan South West,NG031010,Ibadan South West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31011,31011,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31011,Ibarapa Central,NG031011,Ibarapa Central,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31012,31012,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31012,Ibarapa East,NG031012,Ibarapa East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31013,31013,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31013,Ibarapa North,NG031013,Ibarapa North,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31014,31014,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31014,Ido,NG031014,Ido,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31015,31015,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31015,Irepo,NG031015,Irepo,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31016,31016,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31016,Iseyin,NG031016,Iseyin,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31017,31017,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31017,Itesiwaju,NG031017,Itesiwaju,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31018,31018,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31018,Iwajowa,NG031018,Iwajowa,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31019,31019,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31019,Kajola,NG031019,Kajola,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31020,31020,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31020,Lagelu,NG031020,Lagelu,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31021,31021,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31021,Ogbomosho North,NG031021,Ogbomosho North,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31022,31022,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31022,Ogbomosho South,NG031022,Ogbomosho South,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31023,31023,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31023,Ogo Oluwa,NG031023,Ogo Oluwa,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31024,31024,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31024,Olorunsogo,NG031024,Olorunsogo,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31025,31025,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31025,Oluyole,NG031025,Oluyole,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31026,31026,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31026,Ona-Ara,NG031026,Ona-Ara,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31027,31027,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31027,Orelope,NG031027,Orelope,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31028,31028,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31028,Ori Ire,NG031028,Ori Ire,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31029,31029,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31029,Oyo East,NG031029,Oyo East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31030,31030,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31030,Oyo West,NG031030,Oyo West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31031,31031,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31031,Saki East,NG031031,Saki East,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31032,31032,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31032,Saki West,NG031032,Saki West,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31033,31033,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31033,Surulere,NG031033,Surulere,,,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32001,32001,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32001,Barikin Ladi,NG032001,Barikin Ladi,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32002,32002,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32002,Bassa,NG032002,Bassa,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32003,32003,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32003,Bokkos,NG032003,Bokkos,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32004,32004,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32004,Jos East,NG032004,Jos East,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32005,32005,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32005,Jos North,NG032005,Jos North,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32006,32006,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32006,Jos South,NG032006,Jos South,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32007,32007,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32007,Kanam,NG032007,Kanam,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32008,32008,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32008,Kanke,NG032008,Kanke,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32009,32009,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32009,Langtang North,NG032009,Langtang North,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32010,32010,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32010,Langtang South,NG032010,Langtang South,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32011,32011,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32011,Mangu,NG032011,Mangu,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32012,32012,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32012,Mikang,NG032012,Mikang,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32013,32013,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32013,Pankshin,NG032013,Pankshin,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32014,32014,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32014,Qua'an Pan,NG032014,Quaan Pan,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32015,32015,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32015,Riyom,NG032015,Riyom,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32016,32016,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32016,Shendam,NG032016,Shendam,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32017,32017,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32017,Wase,NG032017,Wase,,,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33001,33001,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33001,Abua/Odual,NG033001,Abua/Odual,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33002,33002,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33002,Ahoada East,NG033002,Ahoada East,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33003,33003,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33003,Ahoada West,NG033003,Ahoada West,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33004,33004,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33004,Akuku Toru,NG033004,Akuku Toru,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33005,33005,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33005,Andoni,NG033005,Andoni,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33006,33006,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33006,Asari-Toru,NG033006,Asari-Toru,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33007,33007,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33007,Bonny,NG033007,Bonny,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33008,33008,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33008,Degema,NG033008,Degema,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33009,33009,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33009,Eleme,NG033009,Eleme,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33010,33010,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33010,Emohua,NG033010,Emohua,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33011,33011,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33011,Etche,NG033011,Etche,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33012,33012,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33012,Gokana,NG033012,Gokana,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33013,33013,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33013,Ikwerre,NG033013,Ikwerre,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33014,33014,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33014,Khana,NG033014,Khana,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33015,33015,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33015,Obia/Akpor,NG033015,Obia/Akpor,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33016,33016,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33016,Ogba/Egbema/Ndoni,NG033016,Ogba/Egbema/Ndoni,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33017,33017,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33017,Ogu/Bolo,NG033017,Ogu/Bolo,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33018,33018,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33018,Okrika,NG033018,Okrika,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33019,33019,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33019,Omumma,NG033019,Omumma,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33020,33020,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33020,Opobo/Nkoro,NG033020,Opobo/Nkoro,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33021,33021,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33021,Oyigbo,NG033021,Oyigbo,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33022,33022,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33022,Port-Harcourt,NG033022,Port-Harcourt,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33023,33023,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33023,Tai,NG033023,Tai,,,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34001,34001,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34001,Binji,NG034001,Binji,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34002,34002,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34002,Bodinga,NG034002,Bodinga,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34003,34003,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34003,Dange-Shuni,NG034003,Dange-Shuni,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34004,34004,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34004,Gada,NG034004,Gada,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34005,34005,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34005,Gwadabawa,NG034005,Gwadabawa,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34006,34006,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34006,Goronyo,NG034006,Goronyo,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34007,34007,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34007,Gudu,NG034007,Gudu,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34008,34008,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34008,Illela,NG034008,Illela,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34009,34009,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34009,Isa,NG034009,Isa,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34010,34010,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34010,Kebbe,NG034010,Kebbe,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34011,34011,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34011,Kware,NG034011,Kware,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34012,34012,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34012,Rabah,NG034012,Rabah,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34013,34013,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34013,Sabon Birni,NG034013,Sabon Birni,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34014,34014,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34014,Shagari,NG034014,Shagari,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34015,34015,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34015,Silame,NG034015,Silame,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34016,34016,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34016,Sokoto North,NG034016,Sokoto North,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34017,34017,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34017,Sokoto South,NG034017,Sokoto South,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34018,34018,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34018,Tambuwal,NG034018,Tambuwal,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34019,34019,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34019,Tangaza,NG034019,Tangaza,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34020,34020,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34020,Tureta,NG034020,Tureta,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34021,34021,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34021,Wamako,NG034021,Wamako,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34022,34022,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34022,Wurno,NG034022,Wurno,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34023,34023,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34023,Yabo,NG034023,Yabo,,,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35001,35001,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35001,Ardo-Kola,NG035001,Ardo-Kola,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35002,35002,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35002,Bali,NG035002,Bali,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35003,35003,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35003,Donga,NG035003,Donga,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35004,35004,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35004,Gashaka,NG035004,Gashaka,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35005,35005,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35005,Gassol,NG035005,Gassol,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35006,35006,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35006,Ibi,NG035006,Ibi,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35007,35007,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35007,Jalingo,NG035007,Jalingo,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35008,35008,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35008,Karim-Lamido,NG035008,Karim-Lamido,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35009,35009,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35009,Kurmi,NG035009,Kurmi,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35010,35010,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35010,Lau,NG035010,Lau,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35011,35011,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35011,Sardauna,NG035011,Sardauna,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35012,35012,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35012,Takum,NG035012,Takum,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35013,35013,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35013,Ussa,NG035013,Ussa,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35014,35014,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35014,Wukari,NG035014,Wukari,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35015,35015,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35015,Yorro,NG035015,Yorro,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35016,35016,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35016,Zing,NG035016,Zing,,,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36001,36001,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36001,Bade,NG036001,Bade,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36002,36002,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36002,Bursari,NG036002,Bursari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36003,36003,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36003,Damaturu,NG036003,Damaturu,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36004,36004,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36004,Fika,NG036004,Fika,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36005,36005,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36005,Fune,NG036005,Fune,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36006,36006,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36006,Geidam,NG036006,Geidam,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36007,36007,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36007,Gujba,NG036007,Gujba,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36008,36008,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36008,Gulani,NG036008,Gulani,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36009,36009,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36009,Jakusko,NG036009,Jakusko,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36010,36010,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36010,Karasuwa,NG036010,Karasuwa,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36011,36011,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36011,Machina,NG036011,Machina,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36012,36012,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36012,Nangere,NG036012,Nangere,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36013,36013,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36013,Nguru,NG036013,Nguru,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36014,36014,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36014,Potiskum,NG036014,Potiskum,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36015,36015,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36015,Tarmua,NG036015,Tarmua,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
