#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_spa+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_spa+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:862:3:170101,170101,Capital Antolin Del Campo,,VE170101,,,,,,Antolin Del Campo,,VE1701,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170200,170200,Capital Arismendi,,VE170200,,,,,,Arismendi,,VE1702,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170301,170301,Capital Diaz,,VE170301,,,,,,Diaz,,VE1703,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170302,170302,Zabala,,VE170302,,,,,,Diaz,,VE1703,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170401,170401,Capital Garcia,,VE170401,,,,,,Garcia,,VE1704,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170402,170402,Francisco Fajardo,,VE170402,,,,,,Garcia,,VE1704,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170501,170501,Capital Gomez,,VE170501,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170502,170502,Bolivar,,VE170502,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170503,170503,Guevara,,VE170503,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170504,170504,Matasiete,,VE170504,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170505,170505,Sucre,,VE170505,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170601,170601,Capital Maneiro,,VE170601,,,,,,Maneiro,,VE1706,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170602,170602,Aguirre,,VE170602,,,,,,Maneiro,,VE1706,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170701,170701,Capital Marcano,,VE170701,,,,,,Marcano,,VE1707,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170702,170702,Adrian,,VE170702,,,,,,Marcano,,VE1707,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170801,170801,Capital Mariño,,VE170801,,,,,,Mariño,,VE1708,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170901,170901,Capital Peninsula De Macan,,VE170901,,,,,,Peninsula De Macan,,VE1709,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:170902,170902,San Francisco,,VE170902,,,,,,Peninsula De Macan,,VE1709,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:171001,171001,Los Barales,,VE171001,,,,,,Tubores,,VE1710,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:171002,171002,Los Barales,,VE171002,,,,,,Tubores,,VE1710,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:171101,171101,Capital Villalba,,VE171101,,,,,,Villalba,,VE1711,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:171102,171102,Vicente Fuentes,,VE171102,,,,,,Villalba,,VE1711,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180101,180101,Capital Agua Blanca,,VE180101,,,,,,Agua Blanca,,VE1801,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180201,180201,Capital Araure,,VE180201,,,,,,Araure,,VE1802,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180202,180202,Rio Acarigua,,VE180202,,,,,,Araure,,VE1802,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180301,180301,Capital Esteller,,VE180301,,,,,,Esteller,,VE1803,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180302,180302,Uveral,,VE180302,,,,,,Esteller,,VE1803,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180401,180401,Capital Guanare,,VE180401,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180402,180402,Cordoba,,VE180402,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180403,180403,San Jose De La Montaña,,VE180403,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180404,180404,San Juan De Guanaguanare,,VE180404,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180405,180405,Virgen De La Coromoto,,VE180405,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180501,180501,Capital Guanarito,,VE180501,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180502,180502,Trinidad De La Capilla,,VE180502,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180503,180503,Divina Pastora,,VE180503,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180601,180601,Capital Monseñor Jose Vice,,VE180601,,,,,,Monseñor Jose Vice,,VE1806,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180602,180602,Peña Blanca,,VE180602,,,,,,Monseñor Jose Vice,,VE1806,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180701,180701,Municipio Capital Ospino,,VE180701,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180702,180702,Aparicion,,VE180702,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180703,180703,La Estacion,,VE180703,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180801,180801,Capital Paez,,VE180801,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180802,180802,Payara,,VE180802,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180803,180803,Pimpinela,,VE180803,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180804,180804,Ramon Peraza,,VE180804,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180901,180901,Capital Papelon,,VE180901,,,,,,Papelon,,VE1809,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:180902,180902,Caño Delgadito,,VE180902,,,,,,Papelon,,VE1809,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181001,181001,Capital San Genaro De Boco,,VE181001,,,,,,San Genaro De Boco,,VE1810,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181002,181002,Antolin Tovar,,VE181002,,,,,,San Genaro De Boco,,VE1810,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181101,181101,Capital San Rafael De Onot,,VE181101,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181102,181102,Santa Fe,,VE181102,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181103,181103,Thermo Morles,,VE181103,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181201,181201,Capital Santa Rosalia,,VE181201,,,,,,Santa Rosalia,,VE1812,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181202,181202,Florida,,VE181202,,,,,,Santa Rosalia,,VE1812,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181301,181301,Capital Sucre,,VE181301,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181302,181302,Concepcion,,VE181302,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181303,181303,San Rafael De Palo Alzao,,VE181303,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181304,181304,Uvencio Antonio Velasquez,,VE181304,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181305,181305,San Jose De Saguaz,,VE181305,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181306,181306,Villa Rosa,,VE181306,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181401,181401,Capital Turen,,VE181401,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181402,181402,Canelones,,VE181402,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181403,181403,Santa Cruz,,VE181403,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:181404,181404,San Isidro Labrador,,VE181404,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190101,190101,Mariño,,VE190101,,,,,,Andres Eloy Blanco,,VE1901,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190102,190102,Romulo Gallegos,,VE190102,,,,,,Andres Eloy Blanco,,VE1901,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190201,190201,San Jose De Aerocuar,,VE190201,,,,,,Andres Mata,,VE1902,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190202,190202,Tavera Acosta,,VE190202,,,,,,Andres Mata,,VE1902,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190301,190301,Rio Caribe,,VE190301,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190302,190302,Antonio Jose De Sucre,,VE190302,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190303,190303,El Morro De Puerto Santo,,VE190303,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190304,190304,Puerto Santo,,VE190304,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190305,190305,San Juan De Las Galdonas,,VE190305,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190401,190401,El Pilar,,VE190401,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190402,190402,El Rincon,,VE190402,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190403,190403,General Francisco Antonio,,VE190403,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190404,190404,Guaraunos,,VE190404,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190405,190405,Tunapuicito,,VE190405,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190406,190406,Union,,VE190406,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190501,190501,Bolivar,,VE190501,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190502,190502,Macarapana,,VE190502,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190503,190503,Santa Catalina,,VE190503,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190504,190504,Santa Rosa,,VE190504,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190505,190505,Santa Teresa,,VE190505,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190601,190601,Capital Bolivar,,VE190601,,,,,,Bolivar,,VE1906,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190701,190701,Yaguaraparo,,VE190701,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190702,190702,El Paujil,,VE190702,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190703,190703,Libertad,,VE190703,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190801,190801,Araya,,VE190801,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190802,190802,Chacopata,,VE190802,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190803,190803,Manicuare,,VE190803,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190901,190901,Tunapuy,,VE190901,,,,,,Libertador,,VE1909,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:190902,190902,Campo Elias,,VE190902,,,,,,Libertador,,VE1909,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191001,191001,Irapa,,VE191001,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191002,191002,Campo Claro,,VE191002,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191003,191003,Marabal,,VE191003,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191004,191004,San Antonio De Irapa,,VE191004,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191005,191005,Soro,,VE191005,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191101,191101,Capital Mejia,,VE191101,,,,,,Mejia,,VE1911,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191201,191201,Cumanacoa,,VE191201,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191202,191202,Arenas,,VE191202,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191203,191203,Aricagua,,VE191203,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191204,191204,Cocollar,,VE191204,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191205,191205,San Fernando,,VE191205,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191206,191206,San Lorenzo,,VE191206,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191301,191301,Villa Frontado (Muelle De,,VE191301,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191302,191302,Catuaro,,VE191302,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191303,191303,Rendon,,VE191303,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191304,191304,Santa Cruz,,VE191304,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:191305,191305,Santa Maria,,VE191305,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
