qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,qcc-Zxxx-r-sU2200-s5004-snop,eng-Latn-r-pSKOS-pprefLabel-ps5004,qcc-Zxxx-r-pWDATA-pq7200235-ps5004-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:694:4:3031104,3031104,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031104,Mofindoh,SL03031104,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031105,3031105,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031105,Mokotawa,SL03031105,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031106,3031106,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031106,Ndendemoya,SL03031106,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031107,3031107,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031107,Ngolala,SL03031107,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031108,3031108,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031108,Njagbahun,SL03031108,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031109,3031109,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30311,1603:45:16:694:4:3031109,Wulbange,SL03031109,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031201,3031201,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031201,Kentineh,SL03031201,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031202,3031202,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031202,Lower Ribbi,SL03031202,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031203,3031203,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031203,Makera,SL03031203,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031204,3031204,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031204,Masanka,SL03031204,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031205,3031205,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031205,Masarakulay,SL03031205,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031206,3031206,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031206,Mobureh,SL03031206,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031207,3031207,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031207,Motoni,SL03031207,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031208,3031208,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031208,Motonkoh,SL03031208,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031209,3031209,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031209,Upper Ribbi,SL03031209,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031210,3031210,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30312,1603:45:16:694:4:3031210,Yoni,SL03031210,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031301,3031301,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031301,Bembellor,SL03031301,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031302,3031302,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031302,Gambia,SL03031302,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031303,3031303,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031303,Gbehan,SL03031303,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031304,3031304,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031304,Kamasunu,SL03031304,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031305,3031305,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031305,Kambotoke,SL03031305,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031306,3031306,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031306,Kebail,SL03031306,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031307,3031307,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031307,Mandu,SL03031307,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031308,3031308,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031308,Mye,SL03031308,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031309,3031309,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031309,Nonkoba,SL03031309,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031310,3031310,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031310,Sahan,SL03031310,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031311,3031311,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031311,Tombeh,SL03031311,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031312,3031312,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30313,1603:45:16:694:4:3031312,Yapoma,SL03031312,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031401,3031401,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30314,1603:45:16:694:4:3031401,Bei-Kelleh,SL03031401,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031402,3031402,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30314,1603:45:16:694:4:3031402,Kenafallay,SL03031402,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031403,3031403,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30314,1603:45:16:694:4:3031403,Kepay,SL03031403,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031404,3031404,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30314,1603:45:16:694:4:3031404,Mogongbe,SL03031404,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3031405,3031405,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:303,1603:45:16:694:3:30314,1603:45:16:694:4:3031405,Songbo,SL03031405,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040101,3040101,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040101,Dakona,SL03040101,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040102,3040102,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040102,Fallay,SL03040102,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040103,3040103,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040103,Jougba,SL03040103,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040104,3040104,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040104,Karjei,SL03040104,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040105,3040105,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040105,Laimba,SL03040105,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040106,3040106,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040106,Malla,SL03040106,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040107,3040107,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040107,Sonjour I,SL03040107,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040108,3040108,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040108,Sonjour II,SL03040108,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040109,3040109,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30401,1603:45:16:694:4:3040109,Tetima,SL03040109,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040201,3040201,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040201,Bondor,SL03040201,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040202,3040202,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040202,Dabeni,SL03040202,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040203,3040203,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040203,Dakona,SL03040203,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040204,3040204,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040204,Gendema I,SL03040204,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040205,3040205,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040205,Gendema II,SL03040205,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040206,3040206,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040206,Jakema I,SL03040206,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040207,3040207,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040207,Jakema II,SL03040207,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040208,3040208,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040208,Joya,SL03040208,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040209,3040209,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040209,Kemokai,SL03040209,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040210,3040210,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040210,Kortugbu,SL03040210,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040211,3040211,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040211,Mallah,SL03040211,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040212,3040212,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040212,Mewah,SL03040212,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040213,3040213,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30402,1603:45:16:694:4:3040213,Pelegbulor,SL03040213,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040301,3040301,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040301,Jassende Kpeima,SL03040301,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040302,3040302,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040302,Jassende Masaoma,SL03040302,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040303,3040303,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040303,Jassende Ngoleima,SL03040303,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040304,3040304,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040304,Jassende Ngoleima,SL03040304,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040305,3040305,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040305,Nyango - Njeigbla,SL03040305,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040306,3040306,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040306,Nyango-Ngoleihun,SL03040306,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040307,3040307,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040307,Parvu,SL03040307,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040308,3040308,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30403,1603:45:16:694:4:3040308,Sarbah,SL03040308,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040401,3040401,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040401,Bakoi,SL03040401,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040402,3040402,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040402,Banyande,SL03040402,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040403,3040403,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040403,Kabonde,SL03040403,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040404,3040404,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040404,Kondogbe,SL03040404,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040405,3040405,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040405,Lower Kayiemba,SL03040405,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040406,3040406,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040406,Panga,SL03040406,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040407,3040407,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040407,Pessekeh,SL03040407,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040408,3040408,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040408,Samba,SL03040408,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040409,3040409,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040409,Setti-Yakanday,SL03040409,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040410,3040410,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30404,1603:45:16:694:4:3040410,Upper Kayiemba,SL03040410,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040501,3040501,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30405,1603:45:16:694:4:3040501,Kengo,SL03040501,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040502,3040502,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30405,1603:45:16:694:4:3040502,Samagbe,SL03040502,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040503,3040503,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30405,1603:45:16:694:4:3040503,Seitua,SL03040503,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040504,3040504,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30405,1603:45:16:694:4:3040504,Selimeh,SL03040504,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040601,3040601,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040601,Bahoin,SL03040601,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040602,3040602,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040602,Kahaimoh,SL03040602,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040603,3040603,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040603,Kakpanda,SL03040603,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040604,3040604,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040604,Kemoh,SL03040604,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040605,3040605,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040605,Korwa,SL03040605,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040606,3040606,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040606,Lower Pemba,SL03040606,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040607,3040607,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040607,Seijeila,SL03040607,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040608,3040608,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040608,Taukunor,SL03040608,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040609,3040609,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30406,1603:45:16:694:4:3040609,Upper Pemba,SL03040609,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:3040701,3040701,1603:45:16:694:0,1603:45:16:694:1:3,1603:45:16:694:2:304,1603:45:16:694:3:30407,1603:45:16:694:4:3040701,Gbomotie,SL03040701,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
