qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:170171,170171,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170171,Nono,EC170171,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170172,170172,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170172,Pacto,EC170172,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170174,170174,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170174,Perucho,EC170174,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170175,170175,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170175,Pifo,EC170175,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170176,170176,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170176,Pintag,EC170176,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170177,170177,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170177,Pomasqui,EC170177,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170178,170178,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170178,Puellaro,EC170178,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170179,170179,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170179,Puembo,EC170179,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170180,170180,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170180,San Antonio,EC170180,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170181,170181,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170181,San Jose de Minas,EC170181,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170183,170183,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170183,Tababela,EC170183,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170184,170184,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170184,Tumbaco,EC170184,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170185,170185,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170185,Yaruqui,EC170185,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170186,170186,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1701,1603:45:16:218:3:170186,Zambiza,EC170186,Quito,EC1701,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170250,170250,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170250,Cayambe,EC170250,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170251,170251,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170251,Ascazubi,EC170251,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170252,170252,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170252,Cangahua,EC170252,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170253,170253,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170253,Olmedo (Pesillo),EC170253,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170254,170254,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170254,Oton,EC170254,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170255,170255,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170255,Santa Rosa de Cuzubamba,EC170255,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170256,170256,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1702,1603:45:16:218:3:170256,San Jose de Ayora,EC170256,Cayambe,EC1702,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170350,170350,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170350,Machachi,EC170350,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170351,170351,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170351,Aloag,EC170351,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170352,170352,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170352,Aloasi,EC170352,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170353,170353,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170353,Cutuglahua,EC170353,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170354,170354,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170354,El Chaupi,EC170354,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170355,170355,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170355,Manuel Cornejo Astorga (Tandapi),EC170355,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170356,170356,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170356,Tambillo,EC170356,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170357,170357,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1703,1603:45:16:218:3:170357,Uyumbicho,EC170357,Mejia,EC1703,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170450,170450,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1704,1603:45:16:218:3:170450,Tabacundo,EC170450,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170451,170451,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1704,1603:45:16:218:3:170451,La Esperanza,EC170451,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170452,170452,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1704,1603:45:16:218:3:170452,Malchingui,EC170452,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170453,170453,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1704,1603:45:16:218:3:170453,Tocachi,EC170453,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170454,170454,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1704,1603:45:16:218:3:170454,Tupigachi,EC170454,Pedro Moncayo,EC1704,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170550,170550,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1705,1603:45:16:218:3:170550,Sangolqui,EC170550,Rumiðahui,EC1705,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170551,170551,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1705,1603:45:16:218:3:170551,Cotogchoa,EC170551,Rumiðahui,EC1705,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170552,170552,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1705,1603:45:16:218:3:170552,Rumipamba,EC170552,Rumiðahui,EC1705,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170750,170750,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1707,1603:45:16:218:3:170750,San Miguel de los Bancos,EC170750,San Miguel de Los Bancos,EC1707,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170751,170751,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1707,1603:45:16:218:3:170751,Mindo,EC170751,San Miguel de Los Bancos,EC1707,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170850,170850,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1708,1603:45:16:218:3:170850,Pedro Vicente Maldonado,EC170850,Pedro Vicente Maldonado,EC1708,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:170950,170950,1603:45:16:218:0,1603:45:16:218:1:17,1603:45:16:218:2:1709,1603:45:16:218:3:170950,Puerto Quito,EC170950,Puerto Quito,EC1709,Pichincha,EC17,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180150,180150,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180150,Ambato,EC180150,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180151,180151,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180151,Ambatillo,EC180151,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180152,180152,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180152,Atahualpa (Chisalata),EC180152,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180153,180153,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180153,Augusto N. Martinez (Mundugleo),EC180153,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180154,180154,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180154,Constantino Fernandez (Cab. en Cullitahua),EC180154,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180155,180155,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180155,Huachi Grande,EC180155,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180156,180156,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180156,Izamba,EC180156,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180157,180157,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180157,Juan Benigno Vela,EC180157,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180158,180158,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180158,Montalvo,EC180158,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180159,180159,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180159,Pasa,EC180159,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180160,180160,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180160,Picaigua,EC180160,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180161,180161,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180161,Pilaguin (Pilahuin),EC180161,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180162,180162,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180162,Quisapincha (Quizapincha),EC180162,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180163,180163,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180163,San Bartolome de Pinllog,EC180163,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180164,180164,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180164,San Fernando (Pasa San Fernando),EC180164,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180165,180165,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180165,Santa Rosa,EC180165,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180166,180166,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180166,Totoras,EC180166,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180167,180167,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180167,Cunchibamba,EC180167,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180168,180168,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1801,1603:45:16:218:3:180168,Unamuncho,EC180168,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180250,180250,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1802,1603:45:16:218:3:180250,Baños de Agua Santa,EC180250,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180251,180251,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1802,1603:45:16:218:3:180251,Lligua,EC180251,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180252,180252,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1802,1603:45:16:218:3:180252,Rio Negro,EC180252,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180253,180253,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1802,1603:45:16:218:3:180253,Rio Verde,EC180253,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180254,180254,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1802,1603:45:16:218:3:180254,Ulba,EC180254,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180350,180350,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1803,1603:45:16:218:3:180350,Cevallos,EC180350,Cevallos,EC1803,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180450,180450,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1804,1603:45:16:218:3:180450,Mocha,EC180450,Mocha,EC1804,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180451,180451,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1804,1603:45:16:218:3:180451,Pinguili,EC180451,Mocha,EC1804,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180550,180550,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1805,1603:45:16:218:3:180550,Patate,EC180550,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180551,180551,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1805,1603:45:16:218:3:180551,El Triunfo,EC180551,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180552,180552,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1805,1603:45:16:218:3:180552,Los Andes (Cab. en Poatug),EC180552,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180553,180553,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1805,1603:45:16:218:3:180553,Sucre (Cab. en Sucre-Patate Urcu),EC180553,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180650,180650,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1806,1603:45:16:218:3:180650,Quero,EC180650,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180651,180651,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1806,1603:45:16:218:3:180651,Rumipamba,EC180651,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180652,180652,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1806,1603:45:16:218:3:180652,Yanayacu - Mochapata (Cab. en Yanayacu),EC180652,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180750,180750,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180750,Pelileo,EC180750,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180751,180751,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180751,Benitez (Pachanlica),EC180751,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180752,180752,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180752,Bolivar,EC180752,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180753,180753,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180753,Cotalo,EC180753,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180754,180754,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180754,Chiquicha (Cab. en Chiquicha Grande),EC180754,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180755,180755,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180755,El Rosario (Rumichaca),EC180755,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180756,180756,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180756,Garcia Moreno (Chumaqui),EC180756,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180757,180757,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180757,Guambalo (Huambalo),EC180757,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180758,180758,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1807,1603:45:16:218:3:180758,Salasaca,EC180758,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180850,180850,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180850,Pillaro,EC180850,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180851,180851,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180851,Baquerizo Moreno,EC180851,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180852,180852,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180852,Emilio Maria Teran (Rumipamba),EC180852,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180853,180853,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180853,Marcos Espinel (Chacata),EC180853,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180854,180854,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180854,Presidente Urbina (Chagrapamba -Patzucul),EC180854,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180855,180855,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180855,San Andres,EC180855,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180856,180856,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180856,San Jose de Poalo,EC180856,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180857,180857,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1808,1603:45:16:218:3:180857,San Miguelito,EC180857,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180950,180950,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1809,1603:45:16:218:3:180950,Tisaleo,EC180950,Tisaleo,EC1809,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:180951,180951,1603:45:16:218:0,1603:45:16:218:1:18,1603:45:16:218:2:1809,1603:45:16:218:3:180951,Quinchicoto,EC180951,Tisaleo,EC1809,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190150,190150,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190150,Zamora,EC190150,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190151,190151,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190151,Cumbaratza,EC190151,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190152,190152,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190152,Guadalupe,EC190152,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190153,190153,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190153,Imbana (La Victoria de Imbana),EC190153,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190155,190155,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190155,Sabanilla,EC190155,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190156,190156,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190156,Timbara,EC190156,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190158,190158,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1901,1603:45:16:218:3:190158,San Carlos de Las Minas,EC190158,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190250,190250,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190250,Zumba,EC190250,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
