#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_tha+is_thai,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_tha+is_thai,#adm3+name+alt2+i_tha+is_thai,#adm2+name+i_eng+is_latn,#adm2+name+i_tha+is_thai,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_tha+is_thai,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_tha+is_thai,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:764:3:380206,380206,Pa Faek,ป่าแฝก,TH380206,,,,,,Phon Charoen,พรเจริญ,TH3802,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380207,380207,Si Samran,ศรีสำราญ,TH380207,,,,,,Phon Charoen,พรเจริญ,TH3802,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380301,380301,So,โซ่,TH380301,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380302,380302,Nong Phan Tha,หนองพันทา,TH380302,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380303,380303,Si Chomphu,ศรีชมภู,TH380303,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380304,380304,Kham Kaeo,คำแก้ว,TH380304,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380305,380305,Bua Tum,บัวตูม,TH380305,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380306,380306,Tham Charoen,ถ้ำเจริญ,TH380306,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380307,380307,Lao Thong,เหล่าทอง,TH380307,,,,,,So Phisai,โซ่พิสัย,TH3803,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380401,380401,Seka,เซกา,TH380401,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380402,380402,Sang,ซาง,TH380402,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380403,380403,Tha Kok Daeng,ท่ากกแดง,TH380403,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380404,380404,Ban Tong,บ้านต้อง,TH380404,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380405,380405,Pong Hai,ป่งไฮ,TH380405,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380406,380406,Nam Chan,น้ำจั้น,TH380406,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380407,380407,Tha Sa-At,ท่าสะอาด,TH380407,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380408,380408,Nong Thum,หนองทุ่ม,TH380408,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380409,380409,Sok Kam,โสกก่าม,TH380409,,,,,,Seka,เซกา,TH3804,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380501,380501,Pak Khat,ปากคาด,TH380501,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380502,380502,Nong Yong,หนองยอง,TH380502,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380503,380503,Na Kang,นากั้ง,TH380503,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380504,380504,Non Sila,โนนศิลา,TH380504,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380505,380505,Som Sanuk,สมสนุก,TH380505,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380506,380506,Na Dong,นาดง,TH380506,,,,,,Pak Khat,ปากคาด,TH3805,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380601,380601,Bueng Khong Long,บึงโขงหลง,TH380601,,,,,,Bueng Khong Long,บึงโขงหลง,TH3806,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380602,380602,Pho Mak Khaeng,โพธิ์หมากแข้ง,TH380602,,,,,,Bueng Khong Long,บึงโขงหลง,TH3806,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380603,380603,Dong Bang,ดงบัง,TH380603,,,,,,Bueng Khong Long,บึงโขงหลง,TH3806,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380604,380604,Tha Dok Kham,ท่าดอกคำ,TH380604,,,,,,Bueng Khong Long,บึงโขงหลง,TH3806,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380701,380701,Si Wilai,ศรีวิไล,TH380701,,,,,,Si Wilai,ศรีวิไล,TH3807,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380702,380702,Chumphu Phon,ชุมภูพร,TH380702,,,,,,Si Wilai,ศรีวิไล,TH3807,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380703,380703,Na Saeng,นาแสง,TH380703,,,,,,Si Wilai,ศรีวิไล,TH3807,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380704,380704,Na Sabaeng,นาสะแบง,TH380704,,,,,,Si Wilai,ศรีวิไล,TH3807,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380705,380705,Na Sing,นาสิงห์,TH380705,,,,,,Si Wilai,ศรีวิไล,TH3807,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380801,380801,Bung Khla,บุ่งคล้า,TH380801,,,,,,Bung Khla,บุ่งคล้า,TH3808,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380802,380802,Nong Doen,หนองเดิ่น,TH380802,,,,,,Bung Khla,บุ่งคล้า,TH3808,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:380803,380803,Khok Kwang,โคกกว้าง,TH380803,,,,,,Bung Khla,บุ่งคล้า,TH3808,Bueng Kan,บึงกาฬ,TH38,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390101,390101,Nong Bua,หนองบัว,TH390101,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390102,390102,Nong Phai Sun,หนองภัยศูนย์,TH390102,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390103,390103,Pho Chai,โพธิ์ชัย,TH390103,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390104,390104,Nong Sawan,หนองสวรรค์,TH390104,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390105,390105,Hua Na,หัวนา,TH390105,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390106,390106,Ban Kham,บ้านขาม,TH390106,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390107,390107,Na Mafueang,นามะเฟือง,TH390107,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390108,390108,Ban Phrao,บ้านพร้าว,TH390108,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390109,390109,Non Khamin,โนนขมิ้น,TH390109,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390110,390110,Lam Phu,ลำภู,TH390110,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390111,390111,Kut Chik,กุดจิก,TH390111,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390112,390112,Non Than,โนนทัน,TH390112,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390113,390113,Na Kham Hai,นาคำไฮ,TH390113,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390114,390114,Pa Mai Ngam,ป่าไม้งาม,TH390114,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390115,390115,Nong Wa,หนองหว้า,TH390115,,,,,,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,TH3901,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390201,390201,Na Klang,นากลาง,TH390201,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390202,390202,Dan Chang,ด่านช้าง,TH390202,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390205,390205,Kut Din Chi,กุดดินจี่,TH390205,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390206,390206,Fang Daeng,ฝั่งแดง,TH390206,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390207,390207,Kao Kloi,เก่ากลอย,TH390207,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390209,390209,Non Mueang,โนนเมือง,TH390209,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390210,390210,Uthai Sawan,อุทัยสวรรค์,TH390210,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390211,390211,Dong Sawan,ดงสวรรค์,TH390211,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390213,390213,Kut Hae,กุดแห่,TH390213,,,,,,Na Klang,นากลาง,TH3902,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390301,390301,Non Sang,โนนสัง,TH390301,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390302,390302,Ban Thin,บ้านถิ่น,TH390302,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390303,390303,Nong Ruea,หนองเรือ,TH390303,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390304,390304,Kut Du,กุดดู่,TH390304,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390305,390305,Ban Kho,บ้านค้อ,TH390305,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390306,390306,Non Mueang,โนนเมือง,TH390306,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390307,390307,Khok Yai,โคกใหญ่,TH390307,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390308,390308,Khok Muang,โคกม่วง,TH390308,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390309,390309,Nikhom Phatthana,นิคมพัฒนา,TH390309,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390310,390310,Pang Ku,ปางกู่,TH390310,,,,,,Non Sang,โนนสัง,TH3903,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390401,390401,Mueang Mai,เมืองใหม่,TH390401,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390402,390402,Si Bun Rueang,ศรีบุญเรือง,TH390402,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390403,390403,Nong Bua Tai,หนองบัวใต้,TH390403,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390404,390404,Kut Sathian,กุดสะเทียน,TH390404,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390405,390405,Na Kok,นากอก,TH390405,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390406,390406,Non Sa-At,โนนสะอาด,TH390406,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390407,390407,Yang Lo,ยางหล่อ,TH390407,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390408,390408,Non Muang,โนนม่วง,TH390408,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390409,390409,Nong Kung Kaeo,หนองกุงแก้ว,TH390409,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390410,390410,Nong Kae,หนองแก,TH390410,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390411,390411,Sai Thong,ทรายทอง,TH390411,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:390412,390412,Han Na Ngam,หันนางาม,TH390412,,,,,,Si Bun Rueang,ศรีบุญเรือง,TH3904,Nong Bua Lam Phu,หนองบัวลำภู,TH39,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
