#adm3+name+i_en,#adm3+name+i_sw,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm3+name+alt1+i_sw,#adm3+name+alt2+i_sw,#adm2+name+i_en,#adm2+name+i_sw,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+name+i_sw,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_sw,#country+code+v_iso2,#date+start,#date+updated,#date+end
Ntyuka,,TZ0105311,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chigongwe,,TZ0105322,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chang'ombe,,TZ0105332,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iyumbu,,TZ0105341,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chahwa,,TZ0105351,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mnadani,,TZ0105362,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ipagala,,TZ0105372,,,,,,Dodoma Urban,,TZ0105,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makanda,,TZ0106011,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lamaiti,,TZ0106021,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Babayu,,TZ0106031,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Zanka,,TZ0106041,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msisi,,TZ0106051,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mundemu,,TZ0106061,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bahi,,TZ0106071,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpamantwa,,TZ0106081,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ibihwa,,TZ0106091,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilindi,,TZ0106101,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kigwe,,TZ0106111,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chikola,,TZ0106121,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chipanga,,TZ0106131,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chali,,TZ0106141,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nondwa,,TZ0106151,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpalanga,,TZ0106161,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ibugule,,TZ0106171,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chibelela,,TZ0106181,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwitikira,,TZ0106191,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtitaa,,TZ0106201,,,,,,Bahi,,TZ0106,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makorongo,,TZ0107011,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ovada,,TZ0107021,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msaada,,TZ0107031,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kimaha,,TZ0107041,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Churuku,,TZ0107051,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Songoro,,TZ0107061,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mondo,,TZ0107071,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Dalai,,TZ0107081,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Jangalo,,TZ0107091,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mrijo,,TZ0107103,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chandama,,TZ0107111,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Goima,,TZ0107121,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chemba,,TZ0107131,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Paranga,,TZ0107141,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Gwandi,,TZ0107151,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Farkwa,,TZ0107161,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpendo,,TZ0107171,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sanzawa,,TZ0107181,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kwamtoro,,TZ0107191,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lalta,,TZ0107201,,,,,,Chemba,,TZ0107,Dodoma,,TZ01,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Engaruka,,TZ0201011,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Selela,,TZ0201021,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Monduli juu,,TZ0201031,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Engutoto,,TZ0201043,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Monduli Mjini,,TZ0201052,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Moita,,TZ0201061,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sepeko,,TZ0201071,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lolkisale,,TZ0201081,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makuyuni,,TZ0201091,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Esilalei,,TZ0201101,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mto wa Mbu,,TZ0201113,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lepurko,,TZ0201121,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Meserani,,TZ0201131,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mswakini,,TZ0201141,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Majengo,,TZ0201151,,,,,,Monduli,,TZ0201,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngarenanyuki,,TZ0202011,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Leguruki,,TZ0202021,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
King'ori,,TZ0202033,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Maji ya chai,,TZ0202043,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikatiti,,TZ0202053,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Maroroni,,TZ0202061,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makiba,,TZ0202073,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbuguni,,TZ0202083,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikwe,,TZ0202091,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Usariver,,TZ0202103,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkoaranga,,TZ0202113,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Poli,,TZ0202123,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Seela Sing'isi,,TZ0202131,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Akheri,,TZ0202143,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkoanrua,,TZ0202151,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Songoro,,TZ0202161,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkoarisambu,,TZ0202171,,,,,,Meru,,TZ0202,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kati,,TZ0203012,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kaloleni,,TZ0203022,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sekei,,TZ0203032,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kimandolu,,TZ0203042,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Baraa,,TZ0203052,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oloirieni,,TZ0203062,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Themi,,TZ0203072,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lemara,,TZ0203082,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Terrat,,TZ0203092,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sokoni I,,TZ0203102,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Daraja Mbili,,TZ0203112,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Unga Ltd,,TZ0203122,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sombetini,,TZ0203132,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngarenaro,,TZ0203142,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Levolosi,,TZ0203152,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Engutoto,,TZ0203162,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Elerai,,TZ0203172,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Olasiti,,TZ0203182,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Moshono,,TZ0203192,,,,,,Arusha Urban,,TZ0203,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Karatu,,TZ0204013,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Endamarariek,,TZ0204021,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Buger,,TZ0204031,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Endabash,,TZ0204041,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kansay,,TZ0204051,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Baray,,TZ0204061,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mang'ola,,TZ0204071,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Daa,,TZ0204081,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oldean,,TZ0204091,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Qurus,,TZ0204101,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ganako,,TZ0204111,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Rhotia,,TZ0204121,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbulumbulu,,TZ0204131,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Endamaghang,,TZ0204141,,,,,,Karatu,,TZ0204,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Orgosorok,,TZ0205013,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Digodigo,,TZ0205021,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oldonyo Sambu,,TZ0205031,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pinyinyi,,TZ0205041,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sale,,TZ0205051,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Malambo,,TZ0205061,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Naiyobi,,TZ0205071,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nainokanoka,,TZ0205081,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Olbalbal,,TZ0205091,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngorongoro,,TZ0205103,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Endulen,,TZ0205111,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kakesio,,TZ0205121,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Arash,,TZ0205131,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Soitsambu,,TZ0205141,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Engusero Sambu,,TZ0205151,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oloirien,,TZ0205161,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Samunge,,TZ0205171,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Alailelai,,TZ0205181,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Maalon,,TZ0205191,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ololosokwan,,TZ0205201,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oloipiri,,TZ0205211,,,,,,Ngorongoro,,TZ0205,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oldonyosambu,,TZ0206011,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Olkokola,,TZ0206021,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilkiding'a,,TZ0206031,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bangata,,TZ0206041,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sokon II,,TZ0206053,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oltoroto,,TZ0206061,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Moivo,,TZ0206073,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiranyi,,TZ0206083,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kimnyaki,,TZ0206091,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Oltrumet,,TZ0206101,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwandeti,,TZ0206111,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mussa,,TZ0206121,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kisongo,,TZ0206131,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mateves,,TZ0206141,,,,,,Arusha,,TZ0206,Arusha,,TZ02,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
