#adm3+name+i_es,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_es,#adm3+name+alt2+i_es,#adm2+name+i_es,#adm2+code+v_pcode,#adm1+name+i_es,#adm1+code+v_pcode,#country+name+i_es,#country+code+v_iso2,#date+start,#date+updated,#date+end
Yacus,PE100112,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Pablo de Pillao,PE100113,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Ambo,PE100201,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Cayna,PE100202,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Colpas,PE100203,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Conchamarca,PE100204,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Huacar,PE100205,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Francisco,PE100206,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Rafael,PE100207,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Tomay Kichwa,PE100208,,,,Ambo,PE1002,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
La Union,PE100301,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chuquis,PE100307,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Marias,PE100311,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pachas,PE100313,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Quivilla,PE100316,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Ripan,PE100317,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Shunqui,PE100321,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Sillapata,PE100322,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Yanas,PE100323,,,,Dos de Mayo,PE1003,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Huacaybamba,PE100401,,,,Huacaybamba,PE1004,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Canchabamba,PE100402,,,,Huacaybamba,PE1004,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Cochabamba,PE100403,,,,Huacaybamba,PE1004,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pinra,PE100404,,,,Huacaybamba,PE1004,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Llata,PE100501,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Arancay,PE100502,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chavin de Pariarca,PE100503,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jacas Grande,PE100504,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jircan,PE100505,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Miraflores,PE100506,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Monzon,PE100507,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Punchao,PE100508,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Puños,PE100509,Punos,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Singa,PE100510,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Tantamayo,PE100511,,,,Huamalies,PE1005,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Rupa-Rupa,PE100601,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Daniel Alomia Robles,PE100602,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Hermilio Valdizan,PE100603,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jose Crespo y Castillo,PE100604,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Luyando,PE100605,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Mariano Damaso Beraun,PE100606,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pucayacu,PE100607,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Castillo Grande,PE100608,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Nuevo,PE100609,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Santo Domingo de Anda,PE100610,,,,Leoncio Prado,PE1006,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Huacrachuco,PE100701,,,,Marañon,PE1007,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Cholon,PE100702,,,,Marañon,PE1007,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Buenaventura,PE100703,,,,Marañon,PE1007,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
La Morada,PE100704,,,,Marañon,PE1007,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa de Alto Yanajanca,PE100705,,,,Marañon,PE1007,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Panao,PE100801,,,,Pachitea,PE1008,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chaglla,PE100802,,,,Pachitea,PE1008,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Molino,PE100803,,,,Pachitea,PE1008,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Umari,PE100804,,,,Pachitea,PE1008,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Puerto Inca,PE100901,,,,Puerto Inca,PE1009,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Codo del Pozuzo,PE100902,,,,Puerto Inca,PE1009,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Honoria,PE100903,,,,Puerto Inca,PE1009,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Tournavista,PE100904,,,,Puerto Inca,PE1009,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Yuyapichis,PE100905,,,,Puerto Inca,PE1009,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jesus,PE101001,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Baños,PE101002,Banos,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jivia,PE101003,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Queropalca,PE101004,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Rondos,PE101005,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Francisco de Asis,PE101006,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel de Cauri,PE101007,,,,Lauricocha,PE1010,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chavinillo,PE101101,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Cahuac,PE101102,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chacabamba,PE101103,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Aparicio Pomares,PE101104,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Jacas Chico,PE101105,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Obas,PE101106,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pampamarca,PE101107,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Choras,PE101108,,,,Yarowilca,PE1011,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Ica,PE110101,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
La Tinguiña,PE110102,La Tinguina,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Los Aquijes,PE110103,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Ocucaje,PE110104,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Pachacutec,PE110105,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Parcona,PE110106,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Nuevo,PE110107,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Salas,PE110108,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Jose de los Molinos,PE110109,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Juan Bautista,PE110110,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Santiago,PE110111,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Subtanjalla,PE110112,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Tate,PE110113,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Yauca del Rosario,PE110114,,,,Ica,PE1101,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Chincha Alta,PE110201,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Alto Laran,PE110202,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Chavin,PE110203,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Chincha Baja,PE110204,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
El Carmen,PE110205,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Grocio Prado,PE110206,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Nuevo,PE110207,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Yanac,PE110208,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Huacarpana,PE110209,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Sunampe,PE110210,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Tambo de Mora,PE110211,,,,Chincha,PE1102,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Nasca,PE110301,,,,Nasca,PE1103,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Changuillo,PE110302,,,,Nasca,PE1103,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
El Ingenio,PE110303,,,,Nasca,PE1103,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Marcona,PE110304,,,,Nasca,PE1103,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Vista Alegre,PE110305,,,,Nasca,PE1103,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Palpa,PE110401,,,,Palpa,PE1104,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Llipata,PE110402,,,,Palpa,PE1104,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Rio Grande,PE110403,,,,Palpa,PE1104,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz,PE110404,,,,Palpa,PE1104,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Tibillo,PE110405,,,,Palpa,PE1104,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Pisco,PE110501,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Huancano,PE110502,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Humay,PE110503,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Independencia,PE110504,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Paracas,PE110505,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Andres,PE110506,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
San Clemente,PE110507,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Tupac Amaru Inca,PE110508,,,,Pisco,PE1105,Ica,PE11,Perú (el),PE,2015-07-24,2020-07-17,
Huancayo,PE120101,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Carhuacallanga,PE120104,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chacapampa,PE120105,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chicche,PE120106,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chilca,PE120107,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chongos Alto,PE120108,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chupuro,PE120111,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Colca,PE120112,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Cullhuas,PE120113,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
El Tambo,PE120114,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huacrapuquio,PE120116,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Hualhuas,PE120117,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huancan,PE120119,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huasicancha,PE120120,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huayucachi,PE120121,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ingenio,PE120122,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pariahuanca,PE120124,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pilcomayo,PE120125,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pucara,PE120126,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Quichuay,PE120127,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Quilcas,PE120128,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Agustin,PE120129,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Jeronimo de Tunan,PE120130,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Saño,PE120132,Sano,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Sapallanga,PE120133,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Sicaya,PE120134,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Santo Domingo de Acobamba,PE120135,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Viques,PE120136,,,,Huancayo,PE1201,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Concepcion,PE120201,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Aco,PE120202,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Andamarca,PE120203,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chambara,PE120204,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Cochas,PE120205,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Comas,PE120206,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Heroinas Toledo,PE120207,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Manzanares,PE120208,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Mariscal Castilla,PE120209,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Matahuasi,PE120210,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Mito,PE120211,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Nueve de Julio,PE120212,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Orcotuna,PE120213,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Jose de Quero,PE120214,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa de Ocopa,PE120215,,,,Concepcion,PE1202,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chanchamayo,PE120301,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Perene,PE120302,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pichanaqui,PE120303,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Luis de Shuaro,PE120304,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Ramon,PE120305,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Vitoc,PE120306,,,,Chanchamayo,PE1203,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Jauja,PE120401,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Acolla,PE120402,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Apata,PE120403,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ataura,PE120404,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Canchayllo,PE120405,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Curicaca,PE120406,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
El Mantaro,PE120407,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huamali,PE120408,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huaripampa,PE120409,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huertas,PE120410,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Janjaillo,PE120411,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Julcan,PE120412,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Leonor Ordoñez,PE120413,Leonor Ordonez,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Llocllapampa,PE120414,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Marco,PE120415,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Masma,PE120416,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Masma Chicche,PE120417,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Molinos,PE120418,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Monobamba,PE120419,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Muqui,PE120420,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Muquiyauyo,PE120421,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Paca,PE120422,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Paccha,PE120423,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pancan,PE120424,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Parco,PE120425,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pomacancha,PE120426,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ricran,PE120427,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Lorenzo,PE120428,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Chunan,PE120429,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Sausa,PE120430,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Sincos,PE120431,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Tunan Marca,PE120432,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Yauli,PE120433,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Yauyos,PE120434,,,,Jauja,PE1204,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Junin,PE120501,,,,Junin,PE1205,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Carhuamayo,PE120502,,,,Junin,PE1205,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ondores,PE120503,,,,Junin,PE1205,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ulcumayo,PE120504,,,,Junin,PE1205,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Satipo,PE120601,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Coviriali,PE120602,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Llaylla,PE120603,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Pampa Hermosa,PE120605,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Rio Negro,PE120607,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Rio Tambo,PE120608,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Vizcatan del Ene,PE120609,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Mazamari - Pangoa,PE120699,,,,Satipo,PE1206,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Tarma,PE120701,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Acobamba,PE120702,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huaricolca,PE120703,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huasahuasi,PE120704,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
La Union,PE120705,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Palca,PE120706,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Palcamayo,PE120707,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Cajas,PE120708,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Tapo,PE120709,,,,Tarma,PE1207,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
La Oroya,PE120801,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chacapalpa,PE120802,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huay-Huay,PE120803,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Marcapomacocha,PE120804,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Morococha,PE120805,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Paccha,PE120806,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Santa Barbara de Carhuacayan,PE120807,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa de Sacco,PE120808,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Suitucancha,PE120809,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Yauli,PE120810,,,,Yauli,PE1208,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chupaca,PE120901,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Ahuac,PE120902,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Chongos Bajo,PE120903,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huachac,PE120904,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Huamancaca Chico,PE120905,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Iscos,PE120906,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
