admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Sofi,ET130101,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Soro,ET070206,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
South Ari,ET070702,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sude,ET040808,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sululta,ET042013,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sululta town,ET042005,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Surma,ET071806,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Suro Berguda,ET041594,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tach Armacho,ET031120,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tach Gayint,ET030206,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tahtay Adiyabo,ET010101,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tahtay Koraro,ET010104,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tahtay Mayechew,ET010206,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Takusa,ET031121,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tanqua Melashe,ET010222,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tarema Ber,ET030510,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tebela town,ET070616,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Telalek,ET020501,,,,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Telemt,ET030119,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Teltale,ET041212,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tembaro,ET070301,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Tena,ET040813,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tenta,ET030402,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tepi,ET070804,,,,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Tercha town,ET071711,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Tercha Zuriya,ET071707,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Teru,ET020403,,,,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Teticha,ET160026,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Thehulederie,ET030405,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tikur Enchini,ET040509,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tiro Afeta,ET040404,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tiyo,ET040816,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tocha,ET071701,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Toke Kutaye,ET040517,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tole,ET041308,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Tora town,ET072009,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Tsaeda Emba,ET010314,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tsagbeji,ET030808,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tsegede (AM),ET031107,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Tsegede (TG),ET010503,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tselemti,ET010106,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tsimbla,ET010113,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Tuliguled,ET050283,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Tullo,ET070906,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Tulo (OR),ET040903,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Uba Debre Tsehay,ET071504,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Undulu,ET060308,,,,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Uraga,ET041401,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wacha,ET070914,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Wachile,ET041298,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wadera,ET041404,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wadla,ET030305,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Wahil,ET150207,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Wajale town,ET050295,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Wajirat,ET010608,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Waliso,ET041303,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wama Hagalo,ET040216,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wangey,ET050499,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Wantawo,ET120104,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Wara Jarso,ET040601,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Warder,ET050704,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Wayu Tuka,ET040206,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wegde,ET030416,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Wegera,ET031109,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Welkait,ET010502,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Welkite town,ET070114,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Welmera,ET042014,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wemberma,ET030711,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Wenago,ET070501,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Wenbera,ET060203,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Wenchi,ET041302,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wera,ET071402,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Wera Djo,ET071404,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Were Ilu,ET030415,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Wereilu town,ET030423,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
West Belesa,ET031116,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
West Dembiya,ET031125,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
West Esite,ET030211,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
West Imi,ET050805,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Woldiya town,ET030309,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Woliso town,ET041311,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wondo,ET041797,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wondo-Genet,ET160019,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Wondo-Genet town,ET160036,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Wonosho,ET160013,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Worabe town,ET072010,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Worebabu,ET030422,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Woreta town,ET030293,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Wub Ari,ET070711,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Wuchale,ET040608,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Wukro town,ET010309,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Yabelo,ET041207,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Yabelo town,ET041296,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Yahob,ET050498,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Yalo,ET020404,,,,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Yama Logi Welel,ET041802,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Yaya Gulele,ET040614,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Yayu,ET040309,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Yeka,ET140107,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Yeki,ET070803,,,,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Yem SP Woreda,ET072401,,,,Yem Special,ET0724,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Yilmana Densa,ET030703,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Yirgachefe,ET070502,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Yirgachefe town,ET070512,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Yirgalem town,ET160020,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Yocale,ET050382,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Yubdo,ET040112,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Zabagazo,ET071710,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Zala,ET071503,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Zala Anbesa town,ET010318,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Zana,ET010103,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Zata,ET010413,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Zayi,ET060401,,,,Kemashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Zequala,ET030801,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Zigem,ET030997,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Ziway Dugda,ET040806,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
