admin3Name_es,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin3AltName1_en,admin3AltName2_en,admin2Name_es,admin2Name_en,admin2Pcode,admin1Name_es,admin1Name_en,admin1Pcode,admin0Name_es,admin0Name_en,admin0Pcode,date,validOn,validTo
#adm3+name+i_es,#adm3+name+i_en,#adm3+code+pcode,,#adm3+name+i_es,#adm3+name+i_es,#adm3+name+i_en,#adm3+name+i_en,#adm2+name+i_es,#adm2+name+i_en,#adm2+code+pcode,#adm1+name+i_es,#adm1+name+i_en,#adm1+code+pcode,#adm0+name+i_es,#adm0+name+i_en,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Divina Pastora,,VE180503,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Monseñor Jose Vice,,VE180601,,,,,,Monseñor Jose Vice,,VE1806,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Peña Blanca,,VE180602,,,,,,Monseñor Jose Vice,,VE1806,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Municipio Capital Ospino,,VE180701,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Aparicion,,VE180702,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Estacion,,VE180703,,,,,,Ospino,,VE1807,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Paez,,VE180801,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Payara,,VE180802,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Pimpinela,,VE180803,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ramon Peraza,,VE180804,,,,,,Paez,,VE1808,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Papelon,,VE180901,,,,,,Papelon,,VE1809,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caño Delgadito,,VE180902,,,,,,Papelon,,VE1809,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital San Genaro De Boco,,VE181001,,,,,,San Genaro De Boco,,VE1810,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Antolin Tovar,,VE181002,,,,,,San Genaro De Boco,,VE1810,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital San Rafael De Onot,,VE181101,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Fe,,VE181102,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Thermo Morles,,VE181103,,,,,,San Rafael De Onot,,VE1811,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Santa Rosalia,,VE181201,,,,,,Santa Rosalia,,VE1812,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Florida,,VE181202,,,,,,Santa Rosalia,,VE1812,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Sucre,,VE181301,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Concepcion,,VE181302,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Rafael De Palo Alzao,,VE181303,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Uvencio Antonio Velasquez,,VE181304,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose De Saguaz,,VE181305,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Villa Rosa,,VE181306,,,,,,Sucre,,VE1813,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Turen,,VE181401,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Canelones,,VE181402,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Cruz,,VE181403,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Isidro Labrador,,VE181404,,,,,,Turen,,VE1814,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Mariño,,VE190101,,,,,,Andres Eloy Blanco,,VE1901,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Romulo Gallegos,,VE190102,,,,,,Andres Eloy Blanco,,VE1901,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose De Aerocuar,,VE190201,,,,,,Andres Mata,,VE1902,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tavera Acosta,,VE190202,,,,,,Andres Mata,,VE1902,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rio Caribe,,VE190301,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Antonio Jose De Sucre,,VE190302,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Morro De Puerto Santo,,VE190303,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Puerto Santo,,VE190304,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Juan De Las Galdonas,,VE190305,,,,,,Arismendi,,VE1903,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Pilar,,VE190401,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Rincon,,VE190402,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
General Francisco Antonio,,VE190403,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guaraunos,,VE190404,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tunapuicito,,VE190405,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Union,,VE190406,,,,,,Benitez,,VE1904,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bolivar,,VE190501,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Macarapana,,VE190502,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Catalina,,VE190503,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Rosa,,VE190504,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Teresa,,VE190505,,,,,,Bermudez,,VE1905,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Bolivar,,VE190601,,,,,,Bolivar,,VE1906,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Yaguaraparo,,VE190701,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Paujil,,VE190702,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Libertad,,VE190703,,,,,,Cajigal,,VE1907,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Araya,,VE190801,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chacopata,,VE190802,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Manicuare,,VE190803,,,,,,Cruz Salmeron Acos,,VE1908,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tunapuy,,VE190901,,,,,,Libertador,,VE1909,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Campo Elias,,VE190902,,,,,,Libertador,,VE1909,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Irapa,,VE191001,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Campo Claro,,VE191002,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Marabal,,VE191003,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Antonio De Irapa,,VE191004,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Soro,,VE191005,,,,,,Mariño,,VE1910,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Mejia,,VE191101,,,,,,Mejia,,VE1911,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cumanacoa,,VE191201,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Arenas,,VE191202,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Aricagua,,VE191203,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cocollar,,VE191204,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Fernando,,VE191205,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Lorenzo,,VE191206,,,,,,Montes,,VE1912,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Villa Frontado (Muelle De,,VE191301,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Catuaro,,VE191302,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rendon,,VE191303,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Cruz,,VE191304,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Maria,,VE191305,,,,,,Ribero,,VE1913,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Altagracia,,VE191401,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ayacucho,,VE191402,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Ines,,VE191403,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Valentin Valiente,,VE191404,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Juan,,VE191405,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Raul Leoni,,VE191406,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Fe,,VE191407,,,,,,Sucre,,VE1914,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Gõiria,,VE191501,,,,,,Valdez,,VE1915,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bideau,,VE191502,,,,,,Valdez,,VE1915,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cristobal Colon,,VE191503,,,,,,Valdez,,VE1915,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Punta De Piedras,,VE191504,,,,,,Valdez,,VE1915,Sucre,,VE19,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Andres Bello,,VE200101,,,,,,Andres Bello,,VE2001,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Antonio Romulo Cos,,VE200201,,,,,,Antonio Romulo Cos,,VE2002,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ayacucho,,VE200301,,,,,,Ayacucho,,VE2003,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rivas Berti,,VE200302,,,,,,Ayacucho,,VE2003,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Pedro Del Rio,,VE200303,,,,,,Ayacucho,,VE2003,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bolivar,,VE200401,,,,,,Bolivar,,VE2004,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Palotal,,VE200402,,,,,,Bolivar,,VE2004,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Juan Vicente Gomez,,VE200403,,,,,,Bolivar,,VE2004,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Isaias Medina Angarita,,VE200404,,,,,,Bolivar,,VE2004,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cardenas,,VE200501,,,,,,Cardenas,,VE2005,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Amenodoro Rangel Lamus,,VE200502,,,,,,Cardenas,,VE2005,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Florida,,VE200503,,,,,,Cardenas,,VE2005,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Cordoba,,VE200601,,,,,,Cordoba,,VE2006,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Fernandez Feo,,VE200701,,,,,,Fernandez Feo,,VE2007,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Alberto Adriani,,VE200702,,,,,,Fernandez Feo,,VE2007,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santo Domingo,,VE200703,,,,,,Fernandez Feo,,VE2007,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Francisco De Miran,,VE200801,,,,,,Francisco De Miran,,VE2008,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Garcia De Hevia,,VE200901,,,,,,Garcia De Hevia,,VE2009,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Boca De Grita,,VE200902,,,,,,Garcia De Hevia,,VE2009,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Jose Antonio Paez,,VE200903,,,,,,Garcia De Hevia,,VE2009,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Guasimos,,VE201001,,,,,,Guasimos,,VE2010,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Independencia,,VE201101,,,,,,Independencia,,VE2011,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Juan German Roscio,,VE201102,,,,,,Independencia,,VE2011,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Roman Cardenas,,VE201103,,,,,,Independencia,,VE2011,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Jauregui,,VE201201,,,,,,Jauregui,,VE2012,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Emilio Constantino Guerrer,,VE201202,,,,,,Jauregui,,VE2012,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Monseñor Miguel Antonio Sa,,VE201203,,,,,,Jauregui,,VE2012,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital  Jose Maria Vargas,,VE201300,,,,,,Jose Maria Vargas,,VE2013,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Junin,,VE201401,,,,,,Junin,,VE2014,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Petrolea,,VE201402,,,,,,Junin,,VE2014,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Quinimari,,VE201403,,,,,,Junin,,VE2014,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bramon,,VE201404,,,,,,Junin,,VE2014,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Libertad,,VE201501,,,,,,Libertad,,VE2015,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cipriano Castro,,VE201502,,,,,,Libertad,,VE2015,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Manuel Felipe Rugeles,,VE201503,,,,,,Libertad,,VE2015,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Libertador,,VE201601,,,,,,Libertador,,VE2016,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Emeterio Ochoa,,VE201602,,,,,,Libertador,,VE2016,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Doradas,,VE201603,,,,,,Libertador,,VE2016,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Joaquin De Navay,,VE201604,,,,,,Libertador,,VE2016,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Lobatera,,VE201701,,,,,,Lobatera,,VE2017,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Constitucion,,VE201702,,,,,,Lobatera,,VE2017,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Michelena,,VE201800,,,,,,Michelena,,VE2018,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Panamericano,,VE201901,,,,,,Panamericano,,VE2019,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Palmita,,VE201902,,,,,,Panamericano,,VE2019,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Pedro Maria Ureña,,VE202001,,,,,,Pedro Maria Ureña,,VE2020,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Nueva Arcadia,,VE202002,,,,,,Pedro Maria Ureña,,VE2020,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital  Rafael Urdaneta,,VE202100,,,,,,Rafael Urdaneta,,VE2021,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Samuel Dario Maldonado,,VE202201,,,,,,Samuel Dario Maldo,,VE2022,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bocono,,VE202202,,,,,,Samuel Dario Maldo,,VE2022,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Hernandez,,VE202203,,,,,,Samuel Dario Maldo,,VE2022,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Concordia,,VE202301,,,,,,San Cristobal,,VE2023,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Pedro Maria Morantes,,VE202302,,,,,,San Cristobal,,VE2023,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Juan Bautista,,VE202303,,,,,,San Cristobal,,VE2023,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Sebastian,,VE202304,,,,,,San Cristobal,,VE2023,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Dr. Francisco Romero Lobo,,VE202305,,,,,,San Cristobal,,VE2023,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Seboruco,,VE202401,,,,,,Seboruco,,VE2024,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Simon Rodriguez,,VE202501,,,,,,Simon Rodriguez,,VE2025,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Sucre,,VE202601,,,,,,Sucre,,VE2026,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Eleazar Lopez Contreras,,VE202602,,,,,,Sucre,,VE2026,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Pablo,,VE202603,,,,,,Sucre,,VE2026,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Torbes,,VE202701,,,,,,Torbes,,VE2027,Tachira,,VE20,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
