#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Moralonaka,MG51520290014,,,,Milenaka,MG51520290,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankililoaka I,MG51520310001,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antanilehibe,MG51520310002,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antseva,MG51520310003,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimiriorio,MG51520310004,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Amboribositse,MG51520310005,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ampihamy,MG51520310006,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranolava,MG51520310007,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antanimena Maikandro,MG51520310008,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Aborano,MG51520310009,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankorondamoty,MG51520310010,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antanandava Mandroso,MG51520310011,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Amboboka,MG51520310012,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranokova,MG51520310013,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranomanintsy,MG51520310014,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Anosy,MG51520310015,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambararatafaly,MG51520310016,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankililoaka II,MG51520310017,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimaro,MG51520310018,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankatepoky,MG51520310019,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankiliabo,MG51520310020,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tanambao,MG51520310021,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ampagnolora,MG51520310022,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambondro,MG51520310023,,,,Ankililoaka,MG51520310,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Analamisampy,MG51520330001,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Soahazo,MG51520330002,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andabotoka,MG51520330003,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andaboro,MG51520330004,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankililaly,MG51520330005,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Mandatsa,MG51520330006,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilitiahena,MG51520330007,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Analodolo,MG51520330008,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Anjabetrongo,MG51520330009,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Analabo,MG51520330010,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Belitsaka Nord,MG51520330011,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Belitsaka Sud,MG51520330012,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankaray Sud,MG51520330013,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankaray Nord,MG51520330014,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Betsioky Somotse,MG51520330015,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Betsipotika,MG51520330016,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimbositra,MG51520330017,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambovomanga,MG51520330018,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ampasikibo,MG51520330019,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambovotsiritsy,MG51520330020,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambahija,MG51520330021,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Matsa,MG51520330022,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Namaboha,MG51520330023,,,,Analamisampy,MG51520330,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beheloka Bas,MG51520358001,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimivony,MG51520358002,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambahivahy,MG51520358003,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Vatolalake,MG51520358004,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beheloka Haut,MG51520358005,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ampotaka,MG51520358006,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Miarintsoa,MG51520358007,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tomboina,MG51520358008,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Behalintany,MG51520358009,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankalindrano,MG51520358010,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilibory,MG51520358011,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Besambay,MG51520358012,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Montelime,MG51520358013,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Marofijery,MG51520358014,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Efoetse,MG51520358015,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambola,MG51520358016,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Maromitilike,MG51520358017,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Behazomby,MG51520358018,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Manasy,MG51520358019,,,,Beheloka,MG51520358,Toliary-II,MG51520,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Benenitra I,MG51521010001,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antsoaravy,MG51521010002,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antsokaka,MG51521010003,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambondrobe,MG51521010004,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Amparimiaky,MG51521010005,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitsy,MG51521010006,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Berevo Bekily,MG51521010007,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beraketa Est,MG51521010008,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tanapiso,MG51521010009,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Miary,MG51521010010,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranotsara,MG51521010011,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Benenitra II,MG51521010012,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Maromiandra Besavoa,MG51521010013,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilivalo II,MG51521010014,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Mitsinjo,MG51521010015,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranomanintsy,MG51521010016,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bevatry,MG51521010017,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Mandro,MG51521010018,,,,Benenitra,MG51521010,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Sakalava Ianapera,MG51521031001,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranata,MG51521031002,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bekaraoky,MG51521031003,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankara,MG51521031004,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankazomanga Bas,MG51521031005,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambararata Nord,MG51521031006,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimary,MG51521031007,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranosoa,MG51521031008,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bevinda,MG51521031009,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Vohiboro,MG51521031010,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Vohidravy,MG51521031011,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambondrolava,MG51521031012,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andranolava,MG51521031013,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beambatry,MG51521031014,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Berety Mahasoa,MG51521031015,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Besakoa Avaratra,MG51521031016,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andohavoly,MG51521031017,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Liolava,MG51521031018,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andriabe Andohaviana,MG51521031019,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Fenoarivo Anakataza,MG51521031020,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Fenoambony Andasy,MG51521031021,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bevalay,MG51521031022,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Benonoky,MG51521031023,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antanimena,MG51521031024,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Vatanalialy,MG51521031025,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankazotelo,MG51521031026,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Antsohamamy,MG51521031027,,,,Ianapera,MG51521031,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambalavato,MG51521032001,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Andohaviana,MG51521032002,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Keliandray,MG51521032003,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankazoabo Ankeniheny,MG51521032004,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tsanerena Soarano,MG51521032005,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankatrafay,MG51521032006,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ambalanira,MG51521032007,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Angodogodo,MG51521032008,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tantelisarotra,MG51521032009,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Mitsinjo,MG51521032010,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Befamata,MG51521032011,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bevindabe,MG51521032012,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Fenoarivo Nord,MG51521032013,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Anadabofolo,MG51521032014,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bevinda,MG51521032015,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Vohimena,MG51521032016,,,,Ambalavato,MG51521032,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ehara,MG51521050001,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Elonty,MG51521050002,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Mandarano Ouest,MG51521050003,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Ankilimary,MG51521050004,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Anadabo,MG51521050005,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Eseva,MG51521050006,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Belamoty Kely,MG51521050007,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Bekinana Haut,MG51521050008,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Analamena,MG51521050009,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beapombo,MG51521050010,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Tanandava Bas,MG51521050011,,,,Ehara,MG51521050,Benenitra,MG51521,Atsimo Andrefana,MG51,Madagascar,MG,2010-12-31,2020-02-20,
Beloha Nord,MG52513010001,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Vondrote,MG52513010002,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Besomotse Maheny,MG52513010003,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Marolava Andrefana,MG52513010004,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Behorofa Avaratra,MG52513010005,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Zambe Avaratra,MG52513010006,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Besomotse Antsanira,MG52513010007,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Tehodo Riambe,MG52513010008,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Marolava Avaratra,MG52513010009,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Tefototse Andrambale,MG52513010010,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Antsaniria,MG52513010011,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Hatakatake Anjapohy,MG52513010012,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Ambindavato Anjamalangy,MG52513010013,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Vazoa Antaly,MG52513010014,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Andranohazonahily,MG52513010015,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Andriamameriarivo,MG52513010016,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Andramboro,MG52513010017,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Afondralambo Ampatiolobe,MG52513010018,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Kirimosa,MG52513010019,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Lapavaho Ankilimiary,MG52513010020,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Tirimby,MG52513010021,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Sihanaboay Tsitonta,MG52513010022,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Maliolagnitse Angobigoby,MG52513010023,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Maliolagnitse Andranolava,MG52513010024,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Anatsosa Beborodoke,MG52513010025,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimandroso Antreaky,MG52513010026,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Sihanadaly,MG52513010027,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Bevaro Ambony,MG52513010028,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Bemonto Bevaro Patia,MG52513010029,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Zambe Beloha,MG52513010030,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Avotsy Zambe Mifanitsy,MG52513010031,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Antakeloke Zambe,MG52513010032,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Beloha Sud,MG52513010033,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Ankazomagnitse,MG52513010034,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Atsimondrova,MG52513010035,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
Namandriha,MG52513010036,,,,Beloha,MG52513010,Beloha,MG52513,Androy,MG52,Madagascar,MG,2010-12-31,2020-02-20,
