#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:710:4:6393003,6393003,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393003,003,ZA6393003,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393004,6393004,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393004,004,ZA6393004,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393005,6393005,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393005,005,ZA6393005,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393006,6393006,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393006,006,ZA6393006,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393007,6393007,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393007,007,ZA6393007,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393008,6393008,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393008,008,ZA6393008,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6393009,6393009,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6393,1603:45:16:710:4:6393009,009,ZA6393009,,,,Mamusa,ZA6393,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394001,6394001,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394001,001,ZA6394001,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394002,6394002,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394002,002,ZA6394002,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394003,6394003,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394003,003,ZA6394003,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394004,6394004,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394004,004,ZA6394004,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394005,6394005,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394005,005,ZA6394005,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394006,6394006,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394006,006,ZA6394006,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394007,6394007,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394007,007,ZA6394007,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394008,6394008,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394008,008,ZA6394008,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394009,6394009,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394009,009,ZA6394009,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394010,6394010,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394010,010,ZA6394010,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394011,6394011,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394011,011,ZA6394011,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394012,6394012,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394012,012,ZA6394012,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394013,6394013,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394013,013,ZA6394013,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394014,6394014,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394014,014,ZA6394014,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394015,6394015,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394015,015,ZA6394015,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394016,6394016,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394016,016,ZA6394016,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394017,6394017,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394017,017,ZA6394017,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394018,6394018,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394018,018,ZA6394018,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394019,6394019,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394019,019,ZA6394019,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394020,6394020,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394020,020,ZA6394020,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394021,6394021,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394021,021,ZA6394021,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394022,6394022,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394022,022,ZA6394022,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394023,6394023,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394023,023,ZA6394023,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6394024,6394024,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6394,1603:45:16:710:4:6394024,024,ZA6394024,,,,Greater Taung,ZA6394,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396001,6396001,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396001,001,ZA6396001,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396002,6396002,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396002,002,ZA6396002,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396003,6396003,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396003,003,ZA6396003,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396004,6396004,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396004,004,ZA6396004,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396005,6396005,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396005,005,ZA6396005,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396006,6396006,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396006,006,ZA6396006,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396007,6396007,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396007,007,ZA6396007,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6396008,6396008,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6396,1603:45:16:710:4:6396008,008,ZA6396008,,,,Lekwa-Teemane,ZA6396,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397001,6397001,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397001,001,ZA6397001,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397002,6397002,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397002,002,ZA6397002,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397003,6397003,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397003,003,ZA6397003,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397004,6397004,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397004,004,ZA6397004,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397005,6397005,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397005,005,ZA6397005,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397006,6397006,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397006,006,ZA6397006,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397007,6397007,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397007,007,ZA6397007,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397008,6397008,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397008,008,ZA6397008,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397009,6397009,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397009,009,ZA6397009,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397010,6397010,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397010,010,ZA6397010,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397011,6397011,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397011,011,ZA6397011,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397012,6397012,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397012,012,ZA6397012,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397013,6397013,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397013,013,ZA6397013,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397014,6397014,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397014,014,ZA6397014,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6397015,6397015,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:639,1603:45:16:710:3:6397,1603:45:16:710:4:6397015,015,ZA6397015,,,,Kagisano/Molopo,ZA6397,Dr Ruth Segomotsi Mompati,ZA639,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403001,6403001,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403001,001,ZA6403001,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403002,6403002,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403002,002,ZA6403002,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403003,6403003,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403003,003,ZA6403003,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403004,6403004,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403004,004,ZA6403004,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403005,6403005,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403005,005,ZA6403005,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403006,6403006,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403006,006,ZA6403006,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403007,6403007,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403007,007,ZA6403007,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403008,6403008,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403008,008,ZA6403008,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403009,6403009,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403009,009,ZA6403009,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403010,6403010,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403010,010,ZA6403010,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403011,6403011,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403011,011,ZA6403011,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403012,6403012,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403012,012,ZA6403012,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403013,6403013,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403013,013,ZA6403013,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403014,6403014,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403014,014,ZA6403014,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403015,6403015,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403015,015,ZA6403015,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403016,6403016,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403016,016,ZA6403016,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403017,6403017,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403017,017,ZA6403017,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403018,6403018,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403018,018,ZA6403018,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403019,6403019,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403019,019,ZA6403019,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403020,6403020,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403020,020,ZA6403020,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403021,6403021,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403021,021,ZA6403021,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403022,6403022,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403022,022,ZA6403022,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403023,6403023,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403023,023,ZA6403023,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403024,6403024,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403024,024,ZA6403024,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:6403025,6403025,1603:45:16:710:0,1603:45:16:710:1:6,1603:45:16:710:2:640,1603:45:16:710:3:6403,1603:45:16:710:4:6403025,025,ZA6403025,,,,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,2018-12-27,2020-11-12,
