qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,fra-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:466:3:60404,60404,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60404,Koumaïra,ML060404,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60405,60405,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60405,Léré,ML060405,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60406,60406,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60406,N'gorkou,ML060406,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60407,60407,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60407,Souboundou,ML060407,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60408,60408,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60408,Soumpi,ML060408,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60501,60501,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60501,Alafia,ML060501,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60502,60502,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60502,Ber,ML060502,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60503,60503,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60503,Bourem Inaly,ML060503,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60504,60504,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60504,Lafia,ML060504,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60505,60505,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60505,Salam,ML060505,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60506,60506,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:605,1603:45:16:466:3:60506,Tombouctou,ML060506,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70101,70101,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70101,Ansongo,ML070101,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70102,70102,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70102,Bara,ML070102,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70103,70103,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70103,Bourra,ML070103,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70104,70104,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70104,Ouattagouna,ML070104,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70105,70105,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70105,Talataye,ML070105,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70106,70106,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70106,Tessit,ML070106,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70107,70107,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:701,1603:45:16:466:3:70107,Tin Hama,ML070107,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70201,70201,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:702,1603:45:16:466:3:70201,Bamba,ML070201,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70202,70202,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:702,1603:45:16:466:3:70202,Bourem,ML070202,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70203,70203,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:702,1603:45:16:466:3:70203,Taboye,ML070203,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70204,70204,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:702,1603:45:16:466:3:70204,Tarkint,ML070204,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70205,70205,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:702,1603:45:16:466:3:70205,Téméra,ML070205,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70301,70301,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70301,Anchawadi,ML070301,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70302,70302,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70302,Gabéro,ML070302,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70303,70303,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70303,Gao,ML070303,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70304,70304,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70304,Gounzoureye,ML070304,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70305,70305,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70305,N'tillit,ML070305,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70306,70306,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70306,Sony Aliber,ML070306,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:70307,70307,1603:45:16:466:0,1603:45:16:466:1:7,1603:45:16:466:2:703,1603:45:16:466:3:70307,Tilemsi,ML070307,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80101,80101,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:801,1603:45:16:466:3:80101,Abéïbara,ML080101,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80102,80102,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:801,1603:45:16:466:3:80102,Boghassa,ML080102,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80103,80103,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:801,1603:45:16:466:3:80103,Tinzawatène,ML080103,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80201,80201,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:802,1603:45:16:466:3:80201,Anefif,ML080201,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80202,80202,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:802,1603:45:16:466:3:80202,Essouk,ML080202,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80203,80203,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:802,1603:45:16:466:3:80203,Kidal,ML080203,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80301,80301,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:803,1603:45:16:466:3:80301,Adjelhoc,ML080301,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80302,80302,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:803,1603:45:16:466:3:80302,Tessalit,ML080302,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80303,80303,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:803,1603:45:16:466:3:80303,Timtaghene,ML080303,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:80401,80401,1603:45:16:466:0,1603:45:16:466:1:8,1603:45:16:466:2:804,1603:45:16:466:3:80401,Tin Essako,ML080401,Tin-Essako,ML0804,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90101,90101,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90101,Commune I,ML090101,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90102,90102,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90102,Commune II,ML090102,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90103,90103,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90103,Commune III,ML090103,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90104,90104,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90104,Commune IV,ML090104,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90105,90105,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90105,Commune V,ML090105,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:90106,90106,1603:45:16:466:0,1603:45:16:466:1:9,1603:45:16:466:2:901,1603:45:16:466:3:90106,Commune VI,ML090106,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:100101,100101,1603:45:16:466:0,1603:45:16:466:1:10,1603:45:16:466:2:1001,1603:45:16:466:3:100101,Ménaka,ML100101,Ménaka,ML1001,Menaka,ML10,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:100201,100201,1603:45:16:466:0,1603:45:16:466:1:10,1603:45:16:466:2:1002,1603:45:16:466:3:100201,Andéramboukane,ML100201,Anderamboukane,ML1002,Menaka,ML10,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:100301,100301,1603:45:16:466:0,1603:45:16:466:1:10,1603:45:16:466:2:1003,1603:45:16:466:3:100301,Inékar,ML100301,Inekar,ML1003,Menaka,ML10,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:100401,100401,1603:45:16:466:0,1603:45:16:466:1:10,1603:45:16:466:2:1004,1603:45:16:466:3:100401,Tidermène,ML100401,Tidermene,ML1004,Menaka,ML10,Mali (le),ML,2015-06-01,2021-12-23,
